headword,word,tag,line_number,filename,context,text_type,reason,oxford_context,riverside_context,oxford_reason,riverside_reason
haven,han,v%pr_pl,Troilus and Criseyde; Book III 1451,data/oxford_txts/TC3_oxford.txt,That night and love han stole and faste ywryen,BOTH,Present plural must end in -en or -e,That night and love han stole and faste ywryen,That nyght and love han stole and faste iwryen,Present plural must end in -en or -e,Present plural must end in -en or -e
haven,han,v%inf,The Wife of Bath's Prologue 538,data/oxford_txts/WBPro_oxford.txt,I wolde han told his conseil every del.,BOTH,Infinitive must end in -en or -e,I wolde han told his conseil every del.,I wolde han toold his conseil every deel,Infinitive must end in -en or -e,Infinitive must end in -en or -e
waggen,wagges,v%pr_3,The Reeve's Tale 4039,data/oxford_txts/RvT_oxford.txt,How that the hoper wagges til and fra.”°,BOTH,Present 3rd sg must end in -th,How that the hoper wagges til and fra.”°,How that the hopur wagges til and fra,Present 3rd sg must end in -th,Present 3rd sg must end in -th
chargen,charge,v%pr_3,The Summoner's Tale 2026,data/oxford_txts/SumT_oxford.txt,"‘Go lede him to the deeth, I charge thee.’",BOTH,Present 3rd sg must end in -th,"‘Go lede him to the deeth, I charge thee.’",Go lede hym to the deeth I charge thee,Present 3rd sg must end in -th,Present 3rd sg must end in -th
graunten,graunte,v%pr_3,The Clerk's Tale 842,data/oxford_txts/ClT_oxford.txt,So graunte yow wele° and prosperitee:,BOTH,Present 3rd sg must end in -th,So graunte yow wele° and prosperitee:,So graunte yow wele and prosperitee,Present 3rd sg must end in -th,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Merchant's Tale 1522,data/oxford_txts/MerT_oxford.txt,"Sin ye han seid,° and herkneth° what I seye.",BOTH,Present plural must end in -en or -e,"Sin ye han seid,° and herkneth° what I seye.",Syn ye han seyd and herkneth what I seye,Present plural must end in -en or -e,Present plural must end in -en or -e
haven,han,v%pr_pl,The Clerk's Tale 749,data/oxford_txts/ClT_oxford.txt,The which they han publiced° atte fulle.,BOTH,Present plural must end in -en or -e,The which they han publiced° atte fulle.,The which they han publiced atte fulle,Present plural must end in -en or -e,Present plural must end in -en or -e
don,do,v%inf,Troilus and Criseyde; Book III 180,data/oxford_txts/TC3_oxford.txt,If I be she that may yow do gladnesse,BOTH,Infinitive must end in -en or -e,If I be she that may yow do gladnesse,If I be she that may yow do gladnesse,Infinitive must end in -en or -e,Infinitive must end in -en or -e
mishappen,mishappe,v%pr_3,The Knight's Tale 1646,data/oxford_txts/KnT_oxford.txt,"Or he mot sleen me, if that me mishappe.”°",BOTH,Present 3rd sg must end in -th,"Or he mot sleen me, if that me mishappe.”°",Or he moot sleen me if that me myshappe,Present 3rd sg must end in -th,Present 3rd sg must end in -th
sen,sey,v%pt_pl,Troilus and Criseyde; Book II 277,data/oxford_txts/TC2_oxford.txt,"Sey ye me never er now? what sey ye, no?”",BOTH,Past plural must end in -en or -e,"Sey ye me never er now? what sey ye, no?”",Sey ye me nevere er now What sey ye no,Past plural must end in -en or -e,Past plural must end in -en or -e
drenchen,dreinte,v%pt_3,Troilus and Criseyde; Book I 543,data/oxford_txts/TC1_oxford.txt,Til neigh that he in salte teres dreinte.,BOTH,"Weak pt sg must end in -ed, -d, or -t",Til neigh that he in salte teres dreinte.,Til neigh that he in salte teres dreynte,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
biginnen,biginne,v%pr_3,Troilus and Criseyde; Book II 1484,data/oxford_txts/TC2_oxford.txt,"For ought he can, whan that so he biginne.”",BOTH,Present 3rd sg must end in -th,"For ought he can, whan that so he biginne.”",For aught he kan whan that so he bygynne,Present 3rd sg must end in -th,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Clerk's Tale 924,data/oxford_txts/ClT_oxford.txt,"Ne hadde she, as by hir countenaunce.",BOTH,"Weak pt sg must end in -ed, -d, or -t","Ne hadde she, as by hir countenaunce.",Ne hadde she as by hire contenaunce,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
ben,wern,v%pt_pl,Book of the Duchess 1289,data/oxford_txts/BD_oxford.txt,Our hertes wern so evene° a paire,BOTH,Past plural must end in -en or -e,Our hertes wern so evene° a paire,Oure hertes wern so evene a payre,Past plural must end in -en or -e,Past plural must end in -en or -e
helpen,help,v%pr_3,Troilus and Criseyde; Book IV 1532,data/oxford_txts/TC4_oxford.txt,And help me God so at my moste nede,BOTH,Present 3rd sg must end in -th,And help me God so at my moste nede,And helpe me God so at my mooste nede,Present 3rd sg must end in -th,Present 3rd sg must end in -th
don,do,v%inf,The Monk's Tale 2152,data/oxford_txts/MkT_oxford.txt,Of Israel he leet do gelde° anoon,BOTH,Infinitive must end in -en or -e,Of Israel he leet do gelde° anoon,Of Israel he leet do gelde anoon,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,han,v%pr_pl,Troilus and Criseyde; Book IV 883,data/oxford_txts/TC4_oxford.txt,"“For which we han so sorwed, he and I",BOTH,Present plural must end in -en or -e,"“For which we han so sorwed, he and I",For which we han so sorwed he and I,Present plural must end in -en or -e,Present plural must end in -en or -e
don,do,v%inf,The Merchant's Tale 1554,data/oxford_txts/MerT_oxford.txt,"Ye mowe, for me, right as° yow liketh do;°",BOTH,Infinitive must end in -en or -e,"Ye mowe, for me, right as° yow liketh do;°",Ye mowe for me right as yow liketh do,Infinitive must end in -en or -e,Infinitive must end in -en or -e
don,doon,v%inf,The Clerk's Tale 493,data/oxford_txts/ClT_oxford.txt,"I wol nat doon, but this° wol I,” quod he",BOTH,Infinitive must end in -en or -e,"I wol nat doon, but this° wol I,” quod he",I wol nat doon but this wol I quod he,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,hadde,v%pt_1,The Second Nun's Tale 249,data/oxford_txts/SNT_oxford.txt,For though I hadde hem in min hondes two,BOTH,"Weak pt sg must end in -ed, -d, or -t",For though I hadde hem in min hondes two,For though I hadde hem in myne handes two,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
don,doon,v%inf,Troilus and Criseyde; Book II 121,data/oxford_txts/TC2_oxford.txt,“Yet coude I telle a thing to doon you pleie.”,BOTH,Infinitive must end in -en or -e,“Yet coude I telle a thing to doon you pleie.”,Yet koude I telle a thyng to doon yow pleye,Infinitive must end in -en or -e,Infinitive must end in -en or -e
sitten,sit,v%pr_3,The Shipman's Tale 163,data/oxford_txts/ShipT_oxford.txt,"But sith I am a wif, it sit° nat me",BOTH,Present 3rd sg must end in -th,"But sith I am a wif, it sit° nat me",But sith I am a wyf it sit nat me,Present 3rd sg must end in -th,Present 3rd sg must end in -th
failen,faille,v%pr_3,The Merchant's Tale 1632,data/oxford_txts/MerT_oxford.txt,And shapen° that he faille nat to spede;°,BOTH,Present 3rd sg must end in -th,And shapen° that he faille nat to spede;°,And shapen that he faille nat to spede,Present 3rd sg must end in -th,Present 3rd sg must end in -th
helpen,help,v%pr_3,Troilus and Criseyde; Book III 864,data/oxford_txts/TC3_oxford.txt,"God help me so, ye hadde him never leef",BOTH,Present 3rd sg must end in -th,"God help me so, ye hadde him never leef",God help me so ye hadde hym nevere lief,Present 3rd sg must end in -th,Present 3rd sg must end in -th
don,do,v%inf,Book of the Duchess 1013,data/oxford_txts/BD_oxford.txt,She used gladly to do wel;,BOTH,Infinitive must end in -en or -e,She used gladly to do wel;,She used gladly to do wel,Infinitive must end in -en or -e,Infinitive must end in -en or -e
holden,halt,v%pr_3,Troilus and Criseyde; Book III 1747,data/oxford_txts/TC3_oxford.txt,"Halt peples joined, as him list hem gie",BOTH,Present 3rd sg must end in -th,"Halt peples joined, as him list hem gie",Halt peples joyned as hym lest hem gye,Present 3rd sg must end in -th,Present 3rd sg must end in -th
haven,han,v%pr_pl,Troilus and Criseyde; Book I 241,data/oxford_txts/TC1_oxford.txt,Men reden not that folk han gretter wit,BOTH,Present plural must end in -en or -e,Men reden not that folk han gretter wit,Men reden nat that folk han gretter wit,Present plural must end in -en or -e,Present plural must end in -en or -e
seien,seyn,v%inf,Troilus and Criseyde; Book IV 1375,data/oxford_txts/TC4_oxford.txt,"This is to seyn, that men ful ofte, ywis",BOTH,Infinitive must end in -en or -e,"This is to seyn, that men ful ofte, ywis",This is to seyn that men ful ofte iwys,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,han,v%pr_pl,The Shipman's Tale 413,data/oxford_txts/ShipT_oxford.txt,Ye han mo slakker° dettours than am I!,BOTH,Present plural must end in -en or -e,Ye han mo slakker° dettours than am I!,Ye han mo slakkere dettours than am I,Present plural must end in -en or -e,Present plural must end in -en or -e
haven,han,v%pr_pl,The Summoner's Tale 1876,data/oxford_txts/SumT_oxford.txt,We han° this worldes lust° al in despit.°,BOTH,Present plural must end in -en or -e,We han° this worldes lust° al in despit.°,We han this worldes lust al in despit,Present plural must end in -en or -e,Present plural must end in -en or -e
haven,han,v%pr_pl,The Second Nun's Tale 255,data/oxford_txts/SNT_oxford.txt,Which that thin yën han no might° to see;,BOTH,Present plural must end in -en or -e,Which that thin yën han no might° to see;,Whiche that thyne eyen han no myght to see,Present plural must end in -en or -e,Present plural must end in -en or -e
bicomen,bicome,v%pr_3,Troilus and Criseyde; Book II 1151,data/oxford_txts/TC2_oxford.txt,Of him ye recche leest wher he bicome,BOTH,Present 3rd sg must end in -th,Of him ye recche leest wher he bicome,Of hym ye recche leest wher he bycome,Present 3rd sg must end in -th,Present 3rd sg must end in -th
haven,have,v%pr_3,Troilus and Criseyde; Book II 749,data/oxford_txts/TC2_oxford.txt,What wonder is though he of me have joye?,BOTH,Present 3rd sg must end in -th,What wonder is though he of me have joye?,What wonder is though he of me have joye,Present 3rd sg must end in -th,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Clerk's Tale 1089,data/oxford_txts/ClT_oxford.txt,“That ye han saved me my children dere!,BOTH,Present plural must end in -en or -e,“That ye han saved me my children dere!,That ye han saved me my children deere,Present plural must end in -en or -e,Present plural must end in -en or -e
don,doon,v%inf,Troilus and Criseyde; Book III 1478,data/oxford_txts/TC3_oxford.txt,"“What shal I doon, for certes, I not how",BOTH,Infinitive must end in -en or -e,"“What shal I doon, for certes, I not how",What shal I don For certes I not how,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,hadde,v%pt_3,The Physician's Tale 6,data/oxford_txts/PhyT_oxford.txt,No children hadde he mo in al his lif.,BOTH,"Weak pt sg must end in -ed, -d, or -t",No children hadde he mo in al his lif.,No children hadde he mo in al his lyf,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
seien,seyn,v%pr_pl,The Knight's Tale 1198,data/oxford_txts/KnT_oxford.txt,"So wel they loved, as olde bokes seyn",BOTH,Present plural must end in -en or -e,"So wel they loved, as olde bokes seyn",So wel they lovede as olde bookes sayn,Present plural must end in -en or -e,Present plural must end in -en or -e
liven,lived,v%pt_pl,Book of the Duchess 1296,data/oxford_txts/BD_oxford.txt,And thus we lived ful many a yere,BOTH,Past plural must end in -en or -e,And thus we lived ful many a yere,And thus we lyved ful many a yere,Past plural must end in -en or -e,Past plural must end in -en or -e
dien,deide,v%pt_3,The Squire's Tale 11,data/oxford_txts/SqT_oxford.txt,Thurgh which ther deide many a doughty man.,BOTH,"Weak pt sg must end in -ed, -d, or -t",Thurgh which ther deide many a doughty man.,Thurgh which ther dyde many a doughty man,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Shipman's Tale 333,data/oxford_txts/ShipT_oxford.txt,To borwe of certein frendes that he hadde,BOTH,"Weak pt sg must end in -ed, -d, or -t",To borwe of certein frendes that he hadde,To borwe of certeine freendes that he hadde,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
liken,like,v%pr_3,Troilus and Criseyde; Book III 811,data/oxford_txts/TC3_oxford.txt,"As ever dide womman, if him like”;",BOTH,Present 3rd sg must end in -th,"As ever dide womman, if him like”;",As evere dide womman if hym like,Present 3rd sg must end in -th,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Wife of Bath's Prologue 70,data/oxford_txts/WBPro_oxford.txt,Thanne hadde he dampned wedding with the dede;,BOTH,"Weak pt sg must end in -ed, -d, or -t",Thanne hadde he dampned wedding with the dede;,Thanne hadde he dampned weddyng with the dede,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
seien,sayn,v%inf,The Pardoner's Tale 502,data/oxford_txts/PardT_oxford.txt,"Lo, how dere, shortly for to sayn",BOTH,Infinitive must end in -en or -e,"Lo, how dere, shortly for to sayn",Lo how deere shortly for to sayn,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,han,v%inf,The Canon's Yeoman's Tale 831,data/oxford_txts/CYT_oxford.txt,He shal no good han that him may suffise;,BOTH,Infinitive must end in -en or -e,He shal no good han that him may suffise;,He shal no good han that hym may suffise,Infinitive must end in -en or -e,Infinitive must end in -en or -e
seien,sey,v%inf,Troilus and Criseyde; Book V 1377,data/oxford_txts/TC5_oxford.txt,"My joye, in wo; I can sey yow nought elles",BOTH,Infinitive must end in -en or -e,"My joye, in wo; I can sey yow nought elles",My joie in wo I kan sey yow naught ellis,Infinitive must end in -en or -e,Infinitive must end in -en or -e
seien,sayn,v%inf,The Nun's Priest's Tale 3046,data/oxford_txts/NPT_oxford.txt,What sholde I more unto this tale sayn?,BOTH,Infinitive must end in -en or -e,What sholde I more unto this tale sayn?,What sholde I moore unto this tale sayn,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,hadde,v%pt_3,The Clerk's Tale 438,data/oxford_txts/ClT_oxford.txt,So° wise and ripe° wordes hadde she,BOTH,"Weak pt sg must end in -ed, -d, or -t",So° wise and ripe° wordes hadde she,So wise and rype wordes hadde she,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,House of Fame 328,data/oxford_txts/HF_oxford.txt,As ferforth° as I hadde wit,BOTH,"Weak pt sg must end in -ed, -d, or -t",As ferforth° as I hadde wit,As ferforth as I hadde wyt,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Knight's Tale 913,data/oxford_txts/KnT_oxford.txt,When° she hadde swowned° with a deedly chere,BOTH,"Weak pt sg must end in -ed, -d, or -t",When° she hadde swowned° with a deedly chere,Whan she hadde swowned with a deedly cheere,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
don,doon,v%inf,The Shipman's Tale 408,data/oxford_txts/ShipT_oxford.txt,"To doon therwith min honour and my prow,°",BOTH,Infinitive must end in -en or -e,"To doon therwith min honour and my prow,°",To doon therwith myn honour and my prow,Infinitive must end in -en or -e,Infinitive must end in -en or -e
helpen,help,v%pr_3,Book of the Duchess 838,data/oxford_txts/BD_oxford.txt,"As help me God, so was ycaught",BOTH,Present 3rd sg must end in -th,"As help me God, so was ycaught",As helpe me God so was ykaught,Present 3rd sg must end in -th,Present 3rd sg must end in -th
sitten,sit,v%pr_3,Troilus and Criseyde; Book I 246,data/oxford_txts/TC1_oxford.txt,And trewelich it sit wel to be so,BOTH,Present 3rd sg must end in -th,And trewelich it sit wel to be so,And trewelich it sit wel to be so,Present 3rd sg must end in -th,Present 3rd sg must end in -th
