headword,word,tag,line_number,filename,context,text_type,reason,oxford_context,riverside_context,oxford_reason,riverside_reason
listen,leste,v%pr_3,Troilus and Criseyde; Book III 846,data/oxford_txts/TC3_oxford.txt,"For ye may quenche al this, if that yow leste",BOTH,Present 3rd sg must end in -eth,"For ye may quenche al this, if that yow leste",For ye may quenche al this if that yow leste,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
seien,seith,v%pr_3,The Pardoner's Tale 529,data/oxford_txts/PardT_oxford.txt,"The apostel weping seith ful pitously,°",BOTH,Present 3rd sg must end in -eth,"The apostel weping seith ful pitously,°",The apostel wepyng seith ful pitously,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ginnen,gan,v%pt_pl,Book of the Duchess 1312,data/oxford_txts/BD_oxford.txt,They gan to strake forth;° al was don,BOTH,Past plural must end in -en or -e,They gan to strake forth;° al was don,They gan to strake forth al was doon,Past plural must end in -en or -e,Past plural must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book IV 766,data/oxford_txts/TC4_oxford.txt,"What is Criseyde worth, from Troilus?",BOTH,Present 3rd sg must end in -eth,"What is Criseyde worth, from Troilus?",What is Criseyde worth from Troilus,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
listen,liste,v%pr_3,The Merchant's Tale 1295,data/oxford_txts/MerT_oxford.txt,What force° though Theofraste liste° lie?,BOTH,Present 3rd sg must end in -eth,What force° though Theofraste liste° lie?,What force though Theofraste liste lye,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,hath,v%pr_3,The Clerk's Tale 253,data/oxford_txts/ClT_oxford.txt,But natheles this markis hath don make°,BOTH,Present 3rd sg must end in -eth,But natheles this markis hath don make°,But nathelees this markys hath doon make,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,hath,v%pr_3,Troilus and Criseyde; Book IV 690,data/oxford_txts/TC4_oxford.txt,For al to litel hath she with us be.”,BOTH,Present 3rd sg must end in -eth,For al to litel hath she with us be.”,For al to litel hath she with us be,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
don,doon,v%inf,The Knight's Tale 1047,data/oxford_txts/KnT_oxford.txt,"To doon honour to May, and for to rise.",BOTH,Infinitive must end in -en or -e,"To doon honour to May, and for to rise.",To doon honour to May and for to ryse,Infinitive must end in -en or -e,Infinitive must end in -en or -e
willen,wol,v%pr_3,The Wife of Bath's Prologue 689,data/oxford_txts/WBPro_oxford.txt,That any clerk° wol speke good of wives,BOTH,Present 3rd sg must end in -eth,That any clerk° wol speke good of wives,That any clerk wol speke good of wyves,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The Manciple's Tale 247,data/oxford_txts/MancT_oxford.txt,To here thy vois? allas! what song is this?”,BOTH,Present 3rd sg must end in -eth,To here thy vois? allas! what song is this?”,To heere thy voys Allas what song is this,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,hadde,v%pt_3,The General Prologue 668,data/oxford_txts/GP_oxford.txt,A bokler hadde he maad him of a cake.,BOTH,"Weak pt sg must end in -ed, -d, or -t",A bokler hadde he maad him of a cake.,A bokeleer hadde he maad hym of a cake,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Franklin's Tale 1408,data/oxford_txts/FranT_oxford.txt,To liven whan she hadde lost hir name?°,BOTH,"Weak pt sg must end in -ed, -d, or -t",To liven whan she hadde lost hir name?°,To lyven whan she hadde lost hir name,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
gon,go,v%inf,Troilus and Criseyde; Book IV 488,data/oxford_txts/TC4_oxford.txt,Why niltow lete hir fro thin herte go?,BOTH,Infinitive must end in -en or -e,Why niltow lete hir fro thin herte go?,Why nyltow lete hire fro thyn herte go,Infinitive must end in -en or -e,Infinitive must end in -en or -e
ben,is,v%pr_3,The Knight's Tale 2560,data/oxford_txts/KnT_oxford.txt,Goth now your wey; this is the lordes wille.”,BOTH,Present 3rd sg must end in -eth,Goth now your wey; this is the lordes wille.”,Gooth now youre wey this is the lordes wille,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,Troilus and Criseyde; Book IV 197,data/oxford_txts/TC4_oxford.txt,"O Juvenal, Lord! trewe is thy sentence",BOTH,Present 3rd sg must end in -eth,"O Juvenal, Lord! trewe is thy sentence",O Juvenal lord trewe is thy sentence,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
seien,seyn,v%inf,Troilus and Criseyde; Book IV 1388,data/oxford_txts/TC4_oxford.txt,"Thus shal I seyn, but, lest it folk aspide",BOTH,Infinitive must end in -en or -e,"Thus shal I seyn, but, lest it folk aspide",Thus shal I seyn but lest it folk espide,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,hath,v%pr_3,The Shipman's Tale 57,data/oxford_txts/ShipT_oxford.txt,For which he hath to Paris sent anon,BOTH,Present 3rd sg must end in -eth,For which he hath to Paris sent anon,For which he hath to Parys sent anon,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
witen,wot,v%pr_3,The Merchant's Tale 1851,data/oxford_txts/MerT_oxford.txt,¶But God wot° what that° May thoughte in hir herte,BOTH,Present 3rd sg must end in -eth,¶But God wot° what that° May thoughte in hir herte,But God woot what that May thoughte in hir herte,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
kepen,kepe,v%pr_3,The Reeve's Tale 4247,data/oxford_txts/RvT_oxford.txt,"And, goode lemman, God thee save and kepe!”°",BOTH,Present 3rd sg must end in -eth,"And, goode lemman, God thee save and kepe!”°",And goode lemman God thee save and kepe,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
seien,seyn,v%inf,Troilus and Criseyde; Book IV 858,data/oxford_txts/TC4_oxford.txt,What wol my dere herte seyn to me,BOTH,Infinitive must end in -en or -e,What wol my dere herte seyn to me,What wol my deere herte seyn to me,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,hath,v%pr_3,The Franklin's Tale 1038,data/oxford_txts/FranT_oxford.txt,"Lo, lord! my lady hath my deeth ysworn°",BOTH,Present 3rd sg must end in -eth,"Lo, lord! my lady hath my deeth ysworn°",Lo lord My lady hath my deeth ysworn,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
listen,leste,v%pr_3,The Knight's Tale 2622,data/oxford_txts/KnT_oxford.txt,"Hem to refresshe, and drinken if hem leste.",BOTH,Present 3rd sg must end in -eth,"Hem to refresshe, and drinken if hem leste.",Hem to refresshe and drynken if hem leste,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
wenden,wente,v%pt_3,Troilus and Criseyde; Book II 1654,data/oxford_txts/TC2_oxford.txt,That no wight in ne wente but ye tweie,BOTH,"Weak pt sg must end in -ed, -d, or -t",That no wight in ne wente but ye tweie,That no wight in ne wente but ye tweye,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
haven,han,v%pr_pl,The Clerk's Tale 273,data/oxford_txts/ClT_oxford.txt,In this array the righte wey han holde.,BOTH,Present plural must end in -en or -e,In this array the righte wey han holde.,In this array the righte wey han holde,Present plural must end in -en or -e,Present plural must end in -en or -e
ben,is,v%pr_3,The Miller's Tale 3504,data/oxford_txts/MilT_oxford.txt,For it is Cristes conseil° that I seye,BOTH,Present 3rd sg must end in -eth,For it is Cristes conseil° that I seye,For it is Cristes conseil that I seye,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,Troilus and Criseyde; Book IV 971,data/oxford_txts/TC4_oxford.txt,But that free chois is yeven us everichoon.,BOTH,Present 3rd sg must end in -eth,But that free chois is yeven us everichoon.,But that fre chois is yeven us everychon,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,House of Fame 579,data/oxford_txts/HF_oxford.txt,Is for thy lore° and for thy prowe;°—,BOTH,Present 3rd sg must end in -eth,Is for thy lore° and for thy prowe;°—,Is for thy lore and for thy prow,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,Troilus and Criseyde; Book IV 517,data/oxford_txts/TC4_oxford.txt,That ever was; for time is that I sterve,BOTH,Present 3rd sg must end in -eth,That ever was; for time is that I sterve,That evere was for tyme is that I sterve,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
seien,seyn,v%pr_pl,The Manciple's Tale 314,data/oxford_txts/MancT_oxford.txt,"Daun° Salomon, as wise clerkes seyn",BOTH,Present plural must end in -en or -e,"Daun° Salomon, as wise clerkes seyn",Daun Salomon as wise clerkes seyn,Present plural must end in -en or -e,Present plural must end in -en or -e
haven,hadde,v%pt_3,The Monk's Tale 2253,data/oxford_txts/MkT_oxford.txt,"I seye nat that she hadde most fairnesse,°",BOTH,"Weak pt sg must end in -ed, -d, or -t","I seye nat that she hadde most fairnesse,°",I seye nat that she hadde moost fairnesse,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,Book of the Duchess 1232,data/oxford_txts/BD_oxford.txt,‘For yours is al that ever ther is,BOTH,Present 3rd sg must end in -eth,‘For yours is al that ever ther is,For youres is alle that ever ther ys,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
techen,taughte,v%pt_3,The General Prologue 497,data/oxford_txts/GP_oxford.txt,"That first he wroghte, and afterward he taughte;",BOTH,"Weak pt sg must end in -ed, -d, or -t","That first he wroghte, and afterward he taughte;",That first he wroghte and afterward he taughte,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
connen,can,v%pr_3,The General Prologue 210,data/oxford_txts/GP_oxford.txt,In all the ordres foure is noon that can,BOTH,Present 3rd sg must end in -eth,In all the ordres foure is noon that can,In alle the ordres foure is noon that kan,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
don,doon,v%inf,Troilus and Criseyde; Book IV 311,data/oxford_txts/TC4_oxford.txt,"What shal ye doon but, for my discomfort",BOTH,Infinitive must end in -en or -e,"What shal ye doon but, for my discomfort",What shal ye don but for my discomfort,Infinitive must end in -en or -e,Infinitive must end in -en or -e
haven,han,v%pr_pl,The Summoner's Tale 2101,data/oxford_txts/SumT_oxford.txt,Whan other men han ben ful wel at eise,BOTH,Present plural must end in -en or -e,Whan other men han ben ful wel at eise,Whan othere men han ben ful wel at eyse,Present plural must end in -en or -e,Present plural must end in -en or -e
helpen,help,v%pr_3,Troilus and Criseyde; Book IV 613,data/oxford_txts/TC4_oxford.txt,"God help me so, she nil not take agreef",BOTH,Present 3rd sg must end in -eth,"God help me so, she nil not take agreef",God help me so she nyl nat take agrief,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
gon,go,v%pr_3,Troilus and Criseyde; Book V 1127,data/oxford_txts/TC5_oxford.txt,Er that she go; God yeve his herte pine!”,BOTH,Present 3rd sg must end in -eth,Er that she go; God yeve his herte pine!”,Er that she go God yeve hys herte pyne,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
mouen,may,v%pr_3,Book of the Duchess 40,data/oxford_txts/BD_oxford.txt,That may me heel; but that is done.°,BOTH,Present 3rd sg must end in -eth,That may me heel; but that is done.°,That may me hele but that is don,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
don,doon,v%inf,Troilus and Criseyde; Book IV 528,data/oxford_txts/TC4_oxford.txt,Why nilt thyselven helpen doon redresse,BOTH,Infinitive must end in -en or -e,Why nilt thyselven helpen doon redresse,Why nylt thiselven helpen don redresse,Infinitive must end in -en or -e,Infinitive must end in -en or -e
connen,can,v%pr_3,The Summoner's Tale 2236,data/oxford_txts/SumT_oxford.txt,"Ther is no man can demen,° by my fey",BOTH,Present 3rd sg must end in -eth,"Ther is no man can demen,° by my fey",Ther is no man kan deemen by my fey,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
shulen,shal,v%pr_3,Troilus and Criseyde; Book IV 915,data/oxford_txts/TC4_oxford.txt,That he shal come? Aris up hastely,BOTH,Present 3rd sg must end in -eth,That he shal come? Aris up hastely,That he shal come Aris up hastily,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,be,v%pr_3,The Canon's Yeoman's Tale 1436,data/oxford_txts/CYT_oxford.txt,"Ne dyeth nat, but if that° he be slain",BOTH,Present 3rd sg must end in -eth,"Ne dyeth nat, but if that° he be slain",Ne dyeth nat but if that he be slayn,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
seien,seyn,v%inf,The Nun's Priest's Tale 2918,data/oxford_txts/NPT_oxford.txt,How dorst ye° seyn for shame unto your love,BOTH,Infinitive must end in -en or -e,How dorst ye° seyn for shame unto your love,How dorste ye seyn for shame unto youre love,Infinitive must end in -en or -e,Infinitive must end in -en or -e
ben,is,v%pr_3,The Knight's Tale 3038,data/oxford_txts/KnT_oxford.txt,"From which it is derived, sooth to telle.",BOTH,Present 3rd sg must end in -eth,"From which it is derived, sooth to telle.",From which it is dirryved sooth to telle,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
willen,wol,v%pr_3,The Merchant's Tale 2044,data/oxford_txts/MerT_oxford.txt,That he wol no wight suffren° bere the keye°,BOTH,Present 3rd sg must end in -eth,That he wol no wight suffren° bere the keye°,That he wol no wight suffren bere the keye,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,han,v%pr_pl,The Second Nun's Tale 386,data/oxford_txts/SNT_oxford.txt,“Ye han for sothe ydoon a greet bataille,BOTH,Present plural must end in -en or -e,“Ye han for sothe ydoon a greet bataille,Ye han for sothe ydoon a greet bataille,Present plural must end in -en or -e,Present plural must end in -en or -e
ben,be,v%pr_3,Troilus and Criseyde; Book IV 1025,data/oxford_txts/TC4_oxford.txt,"That, certes, thin opinioun soth be",BOTH,Present 3rd sg must end in -eth,"That, certes, thin opinioun soth be",That certes thyn opynyoun sooth be,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,hath,v%pr_3,Troilus and Criseyde; Book IV 977,data/oxford_txts/TC4_oxford.txt,That purveiaunce hath seyn bifore to be.,BOTH,Present 3rd sg must end in -eth,That purveiaunce hath seyn bifore to be.,That purveiance hath seyn before to be,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The Second Nun's Tale 440,data/oxford_txts/SNT_oxford.txt,"For with a nedles point, whan it is blowe,°",BOTH,Present 3rd sg must end in -eth,"For with a nedles point, whan it is blowe,°",For with a nedles poynt whan it is blowe,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,Troilus and Criseyde; Book III 619,data/oxford_txts/TC3_oxford.txt,"Soth is, that, under God, ye ben our hierdes",BOTH,Present 3rd sg must end in -eth,"Soth is, that, under God, ye ben our hierdes",Soth is that under God ye ben oure hierdes,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,hath,v%pr_3,House of Fame 976,data/oxford_txts/HF_oxford.txt,And whan he hath so fer ywent,BOTH,Present 3rd sg must end in -eth,And whan he hath so fer ywent,And whan he hath so fer ywent,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,hath,v%pr_3,Parliament of Fowls 472,data/oxford_txts/PF_oxford.txt,"For wo, as he that hath ben languisshing",BOTH,Present 3rd sg must end in -eth,"For wo, as he that hath ben languisshing",For wo as he that hath ben languysshyng,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The Squire's Tale 74,data/oxford_txts/SqT_oxford.txt,And for it is no fruit° but los of time;,BOTH,Present 3rd sg must end in -eth,And for it is no fruit° but los of time;,And for it is no fruyt but los of tyme,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
