OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"Have heer my trouthe, as thou art his espye","Have heer my trouthe,° as thou art his aspie,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 755,,9,9,Have heer my trouthe as thou art his espye,Have heer my trouthe as thou art his aspie,Su S  ux S u S u Sx,Sx u  Sx u S u S uS,haven@v%imp her@adv min@pron%gen treuth@n as@conj thou@pron%nom ben@v%pr_2 his@pron1%gen aspie@n,haven@v%imp her@adv min@pron%gen treuth@n as@conj thou@pron%nom ben@v%pr_2 his@pron1%gen aspie@n,
Telle where he is or thou shalt it abye,"Tel wher he is, or thou shalt it abie,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 756,,10,10,Telle where he is or thou shalt it abye,Tel wher he is or thou shalt it abie,ux Su S u S u S u Sx,u S u S u S u S uS,tellen@v%imp wher@adv&conj he@pron1%nom ben@v%pr_3 or@conj thou@pron%nom shulen@v1%pr_2 hit@pron abien@v%inf,tellen@v%imp wher@adv&conj he@pron1%nom ben@v%pr_3 or@conj thou@pron%nom shulen@v1%pr_2 hit@pron abien@v%inf,
By God and by the hooly sacrement!,"By God, and by the holy sacrament!",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 757,,0,0,By God and by the hooly sacrement,By God and by the holy sacrament,      ,      ,bi@prep god@n1#propn and@conj bi@prep the@def_art holi@adj2 sacrament@n,bi@prep god@n1#propn and@conj bi@prep the@def_art holi@adj2 sacrament@n,
For soothly thou art oon of his assent,"For soothly thou art oon of his assent,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 758,,9,9,For soothly thou art oon of his assent,For soothly thou art oon of his assent,S u S u S u S uS,S u S u S u S uS,for@conj sothli@adv thou@pron%nom ben@v%pr_2 on@pron of@prep his@pron1%gen assent@n,for@conj sothli@adv thou@pron%nom ben@v%pr_2 on@pron of@prep his@pron1%gen assent@n,
"To sleen us yonge folk, thou false theef!","To sleen us yonge folk, thou false theef!”°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 759,,10,10,To sleen us yonge folk thou false theef,To sleen us yonge folk thou false theef,u S u Su S u Su S,u S u Su S u Su S,to@part slen@v%inf us@pron%pl_obj yong@adj folk@n thou@pron%nom fals@adj thef@n2,to@part slen@v%inf us@pron%pl_obj yong@adj folk@n thou@pron%nom fals@adj thef@n2,
"Now, sires,"""" quod he, """"if that yow be so leef","¶“Now, sirs,” quod he, “if that yow be so leef°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 760,,10,10,Now sires quod he if that yow be so leef,Now sirs quod he if that yow be so leef,u Su S u S u x S u S,u S u S u S u S u S,nou@adv sire@n%pl quethen@v%pt_3 he@pron1%nom if@conj that@part you@pron%pl_obj ben@v%pr_3 so@adv lef@adj,nou@adv sire@n%pl quethen@v%pt_3 he@pron1%nom if@conj that@part you@pron%pl_obj ben@v%pr_3 so@adv lef@adj,
"To fynde Deeth, turne up this croked wey","To finde Deeth, turne up this croked wey,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 761,,10,10,To fynde Deeth turne up this croked wey,To finde Deeth turne up this croked wey,u S u Su S u Su S,u Su S ux S u Su S,to@part finden@v%inf deth@n#propn turnen@v%imp up@adv this@gram_adj croked@ppl#adj wei@n,to@part finden@v%inf deth@n#propn turnen@v%imp up@adv this@gram_adj croked@ppl#adj wei@n,
"For in that grove I lafte hym, by my fey","For in that grove I lafte him, by my fey,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 762,,0,0,For in that grove I lafte hym by my fey,For in that grove I lafte him by my fey,         ,         ,for@conj in@prep that@art&gram_adj grove@n1 ich@pron%nom leven@v1%pt_1 him@pron%obj bi@prep min@pron%gen feith@n,for@conj in@prep that@art&gram_adj grove@n1 ich@pron%nom leven@v1%pt_1 him@pron%obj bi@prep min@pron%gen feith@n,
"Under a tree, and there he wole abyde;","Under a tree, and ther he wol abide;°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 763,,10,10,Under a tree and there he wole abyde,Under a tree and ther he wol abide,uS u S u Su S ux Sx,uS u S u S u S uSx,under@prep a@indef_art tre@n and@conj ther@adv he@pron1%nom willen@v%pr_3 abiden@v%inf,under@prep a@indef_art tre@n and@conj ther@adv he@pron1%nom willen@v%pr_3 abiden@v%inf,
Noght for youre boost he wole him no thyng hyde.,Nat for your boost° he wol him no thing° hide.,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 764,DIFF,10,10,Noght for youre boost he wole him no thyng hyde,Nat for your boost he wol him no thing hide,u S ux S u Su S u  S,u S u S u S u S u Sx,nought@adv for@prep your@pron%pl_gen bost@n he@pron1%nom willen@v%pr_3 him@pron%obj no@gram_adj thing@n hiden@v%inf,not@adv for@prep your@pron%pl_gen bost@n he@pron1%nom willen@v%pr_3 him@pron%obj no@gram_adj thing@n hiden@v%inf,green
Se ye that ook? Right there ye shal hym fynde.,See ye that ook?° right ther ye shul him finde.,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 765,,10,10,Se ye that ook Right there ye shal hym fynde,See ye that ook right ther ye shul him finde,u S u S u Su S u  S,u S u S u S u S u Sx,sen@v1%pr_pl ye@pron%pl_nom that@art&gram_adj oke@n righte@adv ther@adv ye@pron%pl_nom shulen@v1%pr_pl him@pron%obj finden@v%inf,sen@v1%pr_pl ye@pron%pl_nom that@art&gram_adj oke@n righte@adv ther@adv ye@pron%pl_nom shulen@v1%pr_pl him@pron%obj finden@v%inf,
"God save yow, that boghte agayn mankynde","God save yow, that boghte again° mankinde",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 766,,10,10,God save yow that boghte agayn mankynde,God save yow that boghte again mankinde,u Su S u Su Su Sx,u Su S u Sx uS uSx,god@n1#propn saven@v%pr_3 you@pron%pl_obj that@pron bien@v%pt_3 ayen@adv man-kinde@n,god@n1#propn saven@v%pr_3 you@pron%pl_obj that@pron bien@v%pt_3 ayen@adv man-kinde@n,
"And yow amende!"""" Thus seyde this olde man;",And° yow amend!”—Thus seid this olde man.,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 767,DIFF,10,10,And yow amende Thus seyde this olde man,And yow amende Thus seid this olde man,u S uSu S ux S ux S,u S uSu S u S ux S,and@conj you@pron%pl_obj amenden@v%pr_3 thus@adv seien@v1%pt_3 this@gram_adj olde@adj man@n,and@conj you@pron%pl_obj   seien@v1%pt_3 thus@adv olde@adj man@n,green
And everich of thise riotoures ran,¶And everich° of thise riotoures ran,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 768,,10,10,And everich of thise riotoures ran,And everich of thise riotoures ran,u SuS u Sx uSux S,u SuS u Sx uSux S,and@conj everi@pron of@prep these@gram_adj%pl riotour@n%pl rennen@v1%pt_3,and@conj everi@pron of@prep these@gram_adj%pl riotour@n%pl rennen@v1%pt_3,
"Til he cam to that tree, and ther they founde","Til he cam to that tree, and ther they founde",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 769,,10,10,Til he cam to that tree and ther they founde,Til he cam to that tree and ther they founde,u S u S u S u S u Sx,u S u S u S u S u Sx,til@conj he@pron1%nom comen@v%pt_3 to@prep that@art&gram_adj tre@n and@conj ther@adv thei@pron%pl_nom finden@v%pt_pl,til@conj he@pron1%nom comen@v%pt_3 to@prep that@art&gram_adj tre@n and@conj ther@adv thei@pron%pl_nom finden@v%pt_pl,
Of floryns fyne of gold ycoyned rounde,Of florins fine of golde ycoined° rounde,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 770,,0,10,Of floryns fyne of gold ycoyned rounde,Of florins fine of golde ycoined rounde,      ,u Su Su S ux Su Sx,of@prep floren@n%pl fin@adj of@prep gold@n coinen@v%ppl_abs rounde@adv,of@prep floren@n%pl fin@adj of@prep gold@n coinen@v%ppl_abs rounde@adv,
"Wel ny an eighte busshels, as hem thoughte.","Wel ny° an eighte° busshels, as hem thoughte.°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 771,,9,9,Wel ny an eighte busshels as hem thoughte,Wel ny an eighte busshels as hem thoughte,S  u Su Su S u Sx,S  u Su Su S u Sx,wel@adv neigh@adv a@indef_art eighte@num_adj busshel@n1%pl as@conj hem@pron%pl_obj thinken@v1%pt_3,wel@adv neigh@adv a@indef_art eighte@num_adj busshel@n1%pl as@conj hem@pron%pl_obj thinken@v1%pt_3,
No lenger thanne after Deeth they soughte,No lenger thanne after Deeth they soughte,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 772,,10,10,No lenger thanne after Deeth they soughte,No lenger thanne after Deeth they soughte,u Su Su Su S u Sx,u Su Su Su S u Sx,no@adv lengere@adv%comp thanne@adv after@prep deth@n#propn thei@pron%pl_nom sechen@v%pt_pl,no@adv lengere@adv%comp thanne@adv after@prep deth@n#propn thei@pron%pl_nom sechen@v%pt_pl,
But ech of hem so glad was of that sighte,But ech of hem so glad was of that sighte,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 773,,10,10,But ech of hem so glad was of that sighte,But ech of hem so glad was of that sighte,u S u S u S u S u Sx,u S u S u S u S u Sx,but@conj ech@pron of@prep hem@pron%pl_obj so@adv glad@adj ben@v%pt_3 of@prep that@art&gram_adj sighte@n,but@conj ech@pron of@prep hem@pron%pl_obj so@adv glad@adj ben@v%pt_3 of@prep that@art&gram_adj sighte@n,
For that the floryns been so faire and brighte,For that° the florins been so faire and brighte,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 774,,9,10,For that the floryns been so faire and brighte,For that the florins been so faire and brighte,S u S u S u Sx u Sx,u S u Su S u Sx u Sx,for@conj that@part the@def_art floren@n%pl ben@v%pr_pl so@adv fair@adj and@conj bright@adj,for@conj that@part the@def_art floren@n%pl ben@v%pr_pl so@adv fair@adj and@conj bright@adj,
That doun they sette hem by this precious hoord.,That doun they sette hem° by this precious hord.°,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 775,,10,10,That doun they sette hem by this precious hoord,That doun they sette hem by this precious hord,u S u Sx u  S uSu S,u S u Sx u  S uSu S,that@conj doun@adv thei@pron%pl_nom setten@v%pr_pl hem@pron%pl_obj bi@prep this@gram_adj preciouse@adj hord@n1,that@conj doun@adv thei@pron%pl_nom setten@v%pr_pl hem@pron%pl_obj bi@prep this@gram_adj preciouse@adj hord@n1,
"The worste of hem, he spak the firste word.",¶The worste of hem he spake the firste word.,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 776,,10,10,The worste of hem he spak the firste word,The worste of hem he spake the firste word,u Su S u S u S ux S,u Su S u S ux S ux S,the@def_art werste@n of@prep hem@pron%pl_obj he@pron1%nom speken@v%pt_3 the@def_art first@num_adj word@n,the@def_art werste@n of@prep hem@pron%pl_obj he@pron1%nom speken@v%pt_3 the@def_art first@num_adj word@n,
"Bretheren,"""" quod he, """"taak kep what that I seye;","“Brethren,” quod he, “tak kepe° what I seye;",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 777,DIFF,10,10,Bretheren quod he taak kep what that I seye,Brethren quod he tak kepe what I seye,uSx u S u S u S u Sx,uS u S u Su S u Sx,brother@n%pl quethen@v%pt_3 he@pron1%nom taken@v%imp kep@n what@pron that@pron ich@pron%nom seien@v1%pr_1,brother@n%pl quethen@v%pt_3 he@pron1%nom taken@v%imp kep@n what@pron ich@pron%nom seien@v1%pr_1,green
"My wit is greet, though that I bourde and pleye.","My wit° is greet, though that I bourde° and pleye.",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 778,,9,9,My wit is greet though that I bourde and pleye,My wit is greet though that I bourde and pleye, S u S u S u Sx u Sx, S u S u S u Sx u Sx,min@pron%gen wit@n ben@v%pr_3 gret@adj though@conj that@part ich@pron%nom bourden@v1%pr_1 and@conj pleien@v1%pr_1,min@pron%gen wit@n ben@v%pr_3 gret@adj though@conj that@part ich@pron%nom bourden@v1%pr_1 and@conj pleien@v1%pr_1,
This tresor hath Fortune unto us yiven,"This tresor hath fortune unto us yiven,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 779,,11,11,This tresor hath Fortune unto us yiven,This tresor hath fortune unto us yiven,u Su S uSu Su S ux,u Su S uSu Su S ux,this@gram_adj tresour@n haven@v%pr_3 fortune@n#propn unto@prep us@pron%pl_obj yeven@v%ppl,this@gram_adj tresour@n haven@v%pr_3 fortune@n#propn unto@prep us@pron%pl_obj yeven@v%ppl,
In myrthe and joliftee oure lyf to lyven,In mirthe and jolitee our lif to liven,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 780,DIFF,10,11,In myrthe and joliftee oure lyf to lyven,In mirthe and jolitee our lif to liven,S u S uSu Su  S u,u Su S uSu S u S ux,in@prep mirthe@n and@conj jolite@n oure@pron%pl_gen lif@n to@part liven@v1%inf,in@prep mirthe@n and@conj jolite@n oure@pron%pl_gen lif@n to@part liven@v1%inf,green
"And lightly as it comth, so wol we spende.","And lightly° as it comth,° so wol we spende.",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 781,,9,9,And lightly as it comth so wol we spende,And lightly as it comth so wol we spende,S u S u S u S u Sx,S u S u S u S u Sx,and@conj lightli@adv as@conj hit@pron comen@v%pr_3 so@adv willen@v%pr_pl we@pron%pl_nom spenden@v%inf,and@conj lightli@adv as@conj hit@pron comen@v%pr_3 so@adv willen@v%pr_pl we@pron%pl_nom spenden@v%inf,
"Ey, Goddes precious dignitee! Who wende",Ey! Goddes precious dignitee! who wende°,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 782,,10,10,Ey Goddes precious dignitee Who wende,Ey Goddes precious dignitee who wende,u Sx uSu SuS u Sx,u Sx uSu SuS u Sx,ei@interj god@n1#propn%gen preciouse@adj dignite@n who@pron%nom wenen@v2%pt_3,ei@interj god@n1#propn%gen preciouse@adj dignite@n who@pron%nom wenen@v2%pt_3,
To-day that we sholde han so fair a grace?,"Today, that we sholde han so fair a grace?°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 783,,10,10,Today that we sholde han so fair a grace,Today that we sholde han so fair a grace,uS u S ux S u S u Sx,uS u S ux S u S u Sx,to-dai@adv that@conj we@pron%pl_nom shulen@v1%pt_pl haven@v%inf so@adv fair@adj a@indef_art grace@n,to-dai@adv that@conj we@pron%pl_nom shulen@v1%pt_pl haven@v%inf so@adv fair@adj a@indef_art grace@n,
But myghte this gold be caried fro this place,But might this gold° be caried fro this place,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 784,,10,0,But myghte this gold be caried fro this place,But might this gold be caried fro this place,u x S u S uSu S u Sx,        ,but@conj mouen@v3%pt_3 this@gram_adj gold@n ben@v%inf carien@v%ppl from@prep this@gram_adj place@n,but@conj mouen@v3%pt_3 this@gram_adj gold@n ben@v%inf carien@v%ppl from@prep this@gram_adj place@n,
"Hoom to myn hous, or elles unto youres --","Hoom to min hous, or elles unto youres—",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 785,,10,10,Hoom to myn hous or elles unto youres,Hoom to min hous or elles unto youres,u S  u S uS uS uS,u S u S u Su Su Sx,hom@adv to@prep min@pron%gen hous@n or@conj elles@adv unto@prep youres@pron%pl --@dash,hom@adv to@prep min@pron%gen hous@n or@conj elles@adv unto@prep youres@pron%pl --@dash,
For wel ye woot that al this gold is oures --,For wel ye woot that al this gold is oures—,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 786,,10,10,For wel ye woot that al this gold is oures,For wel ye woot that al this gold is oures,u S u S u S u S u Sx,u S u S u S u S u Sx,for@conj wel@adv ye@pron%pl_nom witen@v1%pr_pl that@conj al@gram_adj this@gram_adj gold@n ben@v%pr_3 oures@pron --@dash,for@conj wel@adv ye@pron%pl_nom witen@v1%pr_pl that@conj al@gram_adj this@gram_adj gold@n ben@v%pr_3 oures@pron --@dash,
Thanne were we in heigh felicitee.,Than were we° in heigh felicitee.°,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 787,,10,10,Thanne were we in heigh felicitee,Than were we in heigh felicitee,ux Su S u S uSuS,u Su S u S uSuS,thanne@adv ben@v%pt_pl we@pron%pl_nom in@prep heigh@adj felicite@n,thanne@adv ben@v%pt_pl we@pron%pl_nom in@prep heigh@adj felicite@n,
"But trewely, by daye it may nat bee.","But trewely, by daye it may nat be;",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 788,,0,0,But trewely by daye it may nat bee,But trewely by daye it may nat be,       ,       ,but@conj treuli@adv bi@prep dai@n hit@pron mouen@v3%pr_3 not@adv ben@v%inf,but@conj treuli@adv bi@prep dai@n hit@pron mouen@v3%pr_3 not@adv ben@v%inf,
Men wolde seyn that we were theves stronge,"Men wolde seyn that we were theves stronge,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 789,,10,10,Men wolde seyn that we were theves stronge,Men wolde seyn that we were theves stronge,u Su S u S ux Su Sx,u Su S u S ux Su Sx,man@n%pl willen@v%pt_pl seien@v1%inf that@conj we@pron%pl_nom ben@v%pt_pl thef@n2%pl strong@adj,man@n%pl willen@v%pt_pl seien@v1%inf that@conj we@pron%pl_nom ben@v%pt_pl thef@n2%pl strong@adj,
And for oure owene tresor doon us honge.,And for our owene tresor doon us honge.°,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 790,,10,10,And for oure owene tresor doon us honge,And for our owene tresor doon us honge,u S ux Sux Su S u Sx,u S u Sux Su S u Sx,and@conj for@prep oure@pron%pl_gen ouen@adj tresour@n don@v1%inf us@pron%pl_obj hongen@v%inf,and@conj for@prep oure@pron%pl_gen ouen@adj tresour@n don@v1%inf us@pron%pl_obj hongen@v%inf,
This tresor moste ycaried be by nyghte,This tresor moste ycaried be by nighte,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 791,,10,10,This tresor moste ycaried be by nyghte,This tresor moste ycaried be by nighte,u Su Su SuS u  S,u Su Su SuS u  Sx,this@gram_adj tresour@n moten@v2%pt_3 carien@v%ppl ben@v%inf bi@prep night@n,this@gram_adj tresour@n moten@v2%pt_3 carien@v%ppl ben@v%inf bi@prep night@n,
As wisely and as slyly as it myghte.,As wisly° and as slyly° as it mighte.,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 792,,0,0,As wisely and as slyly as it myghte,As wisly and as slyly as it mighte,       ,       ,as@conj wiseli@adv and@conj as@conj sleighli@adv as@conj hit@pron mouen@v3%pt_3,as@conj wiseli@adv and@conj as@conj sleighli@adv as@conj hit@pron mouen@v3%pt_3,
