OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
He in a cronycle saufly myghte it write,He in a cronique saufly° mighte it write,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3208,DIFF,10,0,He in a cronycle saufly myghte it write,He in a cronique saufly mighte it write,u S u Sux Su Sx u Sx,       ,he@pron1%nom in@prep a@indef_art cronicle@n saufli@adv mouen@v3%pt_3 hit@pron writen@v%inf,he@pron1%nom in@prep a@indef_art cronike@n saufli@adv mouen@v3%pt_3 hit@pron writen@v%inf,green
As for a sovereyn notabilitee.,As for a soverein notabilitee.°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3209,,10,10,As for a sovereyn notabilitee,As for a soverein notabilitee,u S u Sxu SuSuS,u S u Sxu SuSuS,as@conj for@conj a@indef_art soverain@adj notabilite@n,as@conj for@conj a@indef_art soverain@adj notabilite@n,
"Now every wys man, lat him herkne me;","Now every wis man, lat him herkne me;",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3210,,10,10,Now every wys man lat him herkne me,Now every wis man lat him herkne me,u SuS u S u S ux S,u SuS u S u S ux S,nou@adv everi@pron_gram_adj wise@adj man@n leten@v%imp him@pron%obj herkenen@v%inf me@pron2%obj,nou@adv everi@pron_gram_adj wise@adj man@n leten@v%imp him@pron%obj herkenen@v%inf me@pron2%obj,
"This storie is also trewe, I undertake","This storie is also° trewe, I undertake,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3211,,10,10,This storie is also trewe I undertake,This storie is also trewe I undertake,u Su S uS ux x SuSx,u Su S uS ux x SuSx,this@gram_adj storie@n1 ben@v%pr_3 as@conj treu@adj ich@pron%nom undertaken@v%pr_1,this@gram_adj storie@n1 ben@v%pr_3 as@conj treu@adj ich@pron%nom undertaken@v%pr_1,
As is the book of Launcelot de Lake,As is the book of Launcelot de Lake,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3212,,10,10,As is the book of Launcelot de Lake,As is the book of Launcelot de Lake,u S u S u SuS u Sx,u S u S u SuS u Sx,as@conj ben@v%pr_3 the@def_art bok@n1 of@prep launcelot@n#propn de@prep lake@n1,as@conj ben@v%pr_3 the@def_art bok@n1 of@prep launcelot@n#propn de@prep lake@n1,
That wommen holde in ful greet reverence.,That wommen holde in ful gret reverence.,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3213,,10,10,That wommen holde in ful greet reverence,That wommen holde in ful gret reverence,u Su Sx u S u SuSx,u Su Sx u S u SuSx,that@pron womman@n%pl holden@v1%pr_pl in@prep ful@adv gret@adj reverence@n,that@pron womman@n%pl holden@v1%pr_pl in@prep ful@adv gret@adj reverence@n,
Now wol I torne agayn to my sentence.,Now wol I torne° again to my sentence.°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3214,,10,10,Now wol I torne agayn to my sentence,Now wol I torne again to my sentence,u S u Sx uS u S uSx,u S u Sx uS u S uSx,nou@adv willen@v%pr_1 ich@pron%nom turnen@v%inf ayen@adv to@prep min@pron%gen sentence@n,nou@adv willen@v%pr_1 ich@pron%nom turnen@v%inf ayen@adv to@prep min@pron%gen sentence@n,
"A col-fox, ful of sly iniquitee","¶A colfox,° ful of sly iniquitee,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3215,,10,10,A colfox ful of sly iniquitee,A colfox ful of sly iniquitee,u Su S u S uSuS,u Su S u S uSuS,a@indef_art col-fox@n ful@adj of@prep sleigh@adj iniquite@n,a@indef_art col-fox@n ful@adj of@prep sleigh@adj iniquite@n,
That in the grove hadde woned yeres three,That in the grove hadde woned° yeres three,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3216,,10,10,That in the grove hadde woned yeres three,That in the grove hadde woned yeres three,u S u Sx ux Su Sux S,u S u Sx ux Su Sux S,that@pron in@prep the@def_art grove@n1 haven@v%pt_3 wonen@v1%ppl yer@n%pl thre@num_adj,that@pron in@prep the@def_art grove@n1 haven@v%pt_3 wonen@v1%ppl yer@n%pl thre@num_adj,
By heigh ymaginacioun forncast,"By heigh° imaginacioun° forncast,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3217,,10,10,By heigh ymaginacioun forncast,By heigh imaginacioun forncast,u S uSuSuS uS,u S uSuSuS uS,bi@prep heigh@adj imaginacioun@n forn-cast@ppl_abs,bi@prep heigh@adj imaginacioun@n forn-cast@ppl_abs,
The same nyght thurghout the hegges brast,The same night thurghout the hegges brast°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3218,,10,10,The same nyght thurghout the hegges brast,The same night thurghout the hegges brast,u Su S uS u Su S,u Su S uS u Su S,the@def_art same@gram_adj night@n thurgh-oute@prep the@def_art hegge@n%pl bresten@v%pt_3,the@def_art same@gram_adj night@n thurgh-oute@prep the@def_art hegge@n%pl bresten@v%pt_3,
Into the yerd ther Chauntecleer the faire,"Into the yerd, ther° Chauntecleer the faire",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3219,,0,0,Into the yerd ther Chauntecleer the faire,Into the yerd ther Chauntecleer the faire,      ,      ,in-to@prep the@def_art yerd@n ther@adv chaunte-cler@n#propn the@def_art fair@adj,in-to@prep the@def_art yerd@n ther@adv chaunte-cler@n#propn the@def_art fair@adj,
"Was wont, and eek his wyves, to repaire;","Was wont,° and eek his wives, to repaire;°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3220,,10,10,Was wont and eek his wyves to repaire,Was wont and eek his wives to repaire,u S u S u Su S uSx,u S u S u Su S uSx,ben@v%pt_3 wonen@v1%ppl and@conj ek@adv his@pron1%gen wif@n%pl to@part repairen@v%inf,ben@v%pt_3 wonen@v1%ppl and@conj ek@adv his@pron1%gen wif@n%pl to@part repairen@v%inf,
And in a bed of wortes stille he lay,And in a bed of wortes° stille he lay,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3221,,10,10,And in a bed of wortes stille he lay,And in a bed of wortes stille he lay,u S u S u Su Sx u S,u S u S u Su Sx u S,and@conj in@prep a@indef_art bed@n1 of@prep wort@n1%pl stille@adv he@pron1%nom lien@v1%pt_3,and@conj in@prep a@indef_art bed@n1 of@prep wort@n1%pl stille@adv he@pron1%nom lien@v1%pt_3,
Til it was passed undren of the day,Til it was passed undern° of the day,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3222,,10,10,Til it was passed undren of the day,Til it was passed undern of the day,u S u Su Su S u S,u S u Su Su S u S,til@conj hit@pron ben@v%pt_3 passen@v%ppl undern@n of@prep the@def_art dai@n,til@conj hit@pron ben@v%pt_3 passen@v%ppl undern@n of@prep the@def_art dai@n,
Waitynge his tyme on Chauntecleer to falle,"Waiting° his time on Chauntecleer to falle,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3223,,10,10,Waitynge his tyme on Chauntecleer to falle,Waiting his time on Chauntecleer to falle,uSx u Sx u SuS u Sx,uS u Sx u SuS u Sx,waiten@v%prp_abs his@pron1%gen time@n on@prep chaunte-cler@n#propn to@part fallen@v%inf,waiten@v%prp_abs his@pron1%gen time@n on@prep chaunte-cler@n#propn to@part fallen@v%inf,
As gladly doon thise homycides alle,As gladly° doon thise homicides alle,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3224,,10,10,As gladly doon thise homycides alle,As gladly doon thise homicides alle,u Su S ux SuSu Sx,u Su S ux SuSu Sx,as@conj gladli@adv don@v1%pr_pl these@gram_adj%pl homicide@n%pl al@gram_adj,as@conj gladli@adv don@v1%pr_pl these@gram_adj%pl homicide@n%pl al@gram_adj,
That in await liggen to mordre men.,That in await° liggen° to mordre men.,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3225,,10,10,That in await liggen to mordre men,That in await liggen to mordre men,u S uS uS u Su S,u S uS uS u Su S,that@pron in@prep awaite@n lien@v1%pr_pl to@part mortheren@v%inf man@n%pl,that@pron in@prep awaite@n lien@v1%pr_pl to@part mortheren@v%inf man@n%pl,
"O false mordrour, lurkynge in thy den!","¶O false mordrer, lurking in thy den!",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3226,,10,10,O false mordrour lurkynge in thy den,O false mordrer lurking in thy den,u Sx uS uSu S u S,u Su Su Su S u S,o@interj fals@adj mortherer@n lurken@v%prp_abs in@prep thin@pron%gen den@n1,o@interj fals@adj mortherer@n lurken@v%prp_abs in@prep thin@pron%gen den@n1,
"O newe Scariot, newe Genylon","O newe Scariot,° new Genilon!",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3227,,10,10,O newe Scariot newe Genylon,O newe Scariot new Genilon,u Sx uSu Su SuS,u Su SuS u SuS,o@interj neue@adj scariot@n#propn neue@adj genelon@n#propn,o@interj neue@adj scariot@n#propn neue@adj genelon@n#propn,
"False dissymulour, o Greek Synon","False dissimilour,° O Greek Sinon",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3228,,9,9,False dissymulour o Greek Synon,False dissimilour O Greek Sinon,Sx uSuS u S uS,Sx uSuS u S uS,fals@adj dissimuler@n o@interj grek@adj sinoun@n#propn,fals@adj dissimuler@n o@interj grek@adj sinoun@n#propn,
That broghtest Troye al outrely to sorwe!,That broghtest Troye al outrely° to sorwe!,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3229,,10,10,That broghtest Troye al outrely to sorwe,That broghtest Troye al outrely to sorwe,u Su S u SuS u Sx,u Su S u SuS u Sx,that@pron bringen@v%pt_2 troie@n1#propn al@adv outreli@adv to@prep sorwe@n,that@pron bringen@v%pt_2 troie@n1#propn al@adv outreli@adv to@prep sorwe@n,
"O Chauntecleer, acursed be that morwe","O Chauntecleer, acursed be that morwe,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3230,,10,10,O Chauntecleer acursed be that morwe,O Chauntecleer acursed be that morwe,u SuS uSu S u Sx,u SuS uSu S u Sx,o@interj chaunte-cler@n#propn acursen@v%ppl ben@v%pr_3 that@art&gram_adj morwe@n,o@interj chaunte-cler@n#propn acursen@v%ppl ben@v%pr_3 that@art&gram_adj morwe@n,
That thou into that yerd flaugh fro the bemes!,That thou into that yerd flough° fro the bemes!,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3231,,0,0,That thou into that yerd flaugh fro the bemes,That thou into that yerd flough fro the bemes,        ,        ,that@pron thou@pron%nom in-to@prep that@art&gram_adj yerd@n flien@v%pt_3 from@prep the@def_art bem@n%pl,that@pron thou@pron%nom in-to@prep that@art&gram_adj yerd@n flien@v%pt_3 from@prep the@def_art bem@n%pl,
Thou were ful wel ywarned by thy dremes,Thou were ful wel ywarned by thy dremes,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3232,,10,10,Thou were ful wel ywarned by thy dremes,Thou were ful wel ywarned by thy dremes,u Sx u S uSu S u Sx,u Sx u S uSu S u Sx,thou@pron%nom ben@v%pt_2 ful@adv wel@adv warnen@v1%ppl bi@prep thin@pron%gen drem@n2%pl,thou@pron%nom ben@v%pt_2 ful@adv wel@adv warnen@v1%ppl bi@prep thin@pron%gen drem@n2%pl,
That thilke day was perilous to thee;,That thilke° day was perilous to thee.,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3233,,10,10,That thilke day was perilous to thee,That thilke day was perilous to thee,u Su S u SuS u S,u Su S u SuS u S,that@conj thilke@gram_adj dai@n ben@v%pt_3 perilous@adj to@prep the@pron2%obj,that@conj thilke@gram_adj dai@n ben@v%pt_3 perilous@adj to@prep the@pron2%obj,
But what that God forwoot moot nedes bee,¶But what that God forwoot° mot nedes° be,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3234,,10,10,But what that God forwoot moot nedes bee,But what that God forwoot mot nedes be,u S u S uS u Su S,u S u S uS u Su S,but@conj what@pron that@pron god@n1#propn fore-witen@v%pt_3 moten@v2%pr_3 nedes@adv ben@v%inf,but@conj what@pron that@pron god@n1#propn fore-witen@v%pt_3 moten@v2%pr_3 nedes@adv ben@v%inf,
After the opinioun of certein clerkis.,After° the opinioun of certein clerkis.,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3235,,10,10,After the opinioun of certein clerkis,After the opinioun of certein clerkis,ux S uSu S uS uS,ux S uSu S uS uS,after@prep the@def_art opinioun@n of@prep certain@adj clerk@n%pl,after@prep the@def_art opinioun@n of@prep certain@adj clerk@n%pl,
Witnesse on hym that any parfit clerk is,"Witnesse on° him, that any perfit° clerk is",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3236,,0,0,Witnesse on hym that any parfit clerk is,Witnesse on him that any perfit clerk is,       ,       ,witnessen@v%imp on@prep him@pron%obj that@pron ani@gram_adj parfit@adj clerk@n ben@v%pr_3,witnessen@v%imp on@prep him@pron%obj that@pron ani@gram_adj parfit@adj clerk@n ben@v%pr_3,
That in scole is greet altercacioun,That in scole is gret altercacioun°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3237,,10,10,That in scole is greet altercacioun,That in scole is gret altercacioun,u S ux S u SuSuS,u S ux S u SuSuS,that@conj in@prep scole@n2 ben@v%pr_3 gret@adj altercacioun@n,that@conj in@prep scole@n2 ben@v%pr_3 gret@adj altercacioun@n,
"In this mateere, and greet disputisoun","In this matere, and greet disputisoun",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3238,,10,10,In this mateere and greet disputisoun,In this matere and greet disputisoun,u S uSx u S uSuS,u S uSx u S uSuS,in@prep this@gram_adj matere@n and@conj gret@adj desputeison@n,in@prep this@gram_adj matere@n and@conj gret@adj desputeison@n,
And hath been of an hundred thousand men.,And hath ben of an hundred thousand men.,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3239,,10,10,And hath been of an hundred thousand men,And hath ben of an hundred thousand men,u S u S u Su Su S,u S u S u Su Su S,and@conj haven@v%pr_3 ben@v%ppl of@prep a@indef_art hundred@num_adj thousand@num_adj man@n%pl,and@conj haven@v%pr_3 ben@v%ppl of@prep a@indef_art hundred@num_adj thousand@num_adj man@n%pl,
But I ne kan nat bulte it to the bren,"But I ne can not bulte it to the bren,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3240,,10,10,But I ne kan nat bulte it to the bren,But I ne can not bulte it to the bren,u S u S u Sx u S u S,u S u S u Sx u S u S,but@conj ich@pron%nom ne@adv connen@v%pr_1 not@adv bulten@v1%inf hit@pron to@prep the@def_art bran@n,but@conj ich@pron%nom ne@adv connen@v%pr_1 not@adv bulten@v1%inf hit@pron to@prep the@def_art bran@n,
As kan the hooly doctour Augustyn,As can the holy doctour Augustin,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3241,,10,10,As kan the hooly doctour Augustyn,As can the holy doctour Augustin,u S u Su Su SuS,u S u Su Su SuS,as@conj connen@v%pr_3 the@def_art holi@adj2 doctour@n augustin@n#propn,as@conj connen@v%pr_3 the@def_art holi@adj2 doctour@n augustin@n#propn,
"Or Boece, or the Bisshop Bradwardyn","Or Boece, or the bishop Bradwardin",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3242,,10,10,Or Boece or the Bisshop Bradwardyn,Or Boece or the bishop Bradwardin,u Sux S u Su SuS,u Sux S u Su SuS,or@conj boece@n#propn or@conj the@def_art bishop@n bradwardin@n#propn,or@conj boece@n#propn or@conj the@def_art bishop@n bradwardin@n#propn,
Wheither that Goddes worthy forwityng,Whether that Goddes worthy forwiting°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3243,,10,10,Wheither that Goddes worthy forwityng,Whether that Goddes worthy forwiting,uS u Su Su SuS,uS u Su Su SuS,whether@conj that@conj god@n1#propn%gen worthi@adj fore-witing@ger,whether@conj that@conj god@n1#propn%gen worthi@adj fore-witing@ger,
Streyneth me nedely for to doon a thyng --,Streineth° me nedely° for to doon a thing,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3244,,10,10,Streyneth me nedely for to doon a thyng,Streineth me nedely for to doon a thing,uS x uSu S u S u S,uS x uSu S u S u S,streinen@v1%pr_3 me@pron2%obj nedeli@adv2 for@prep#adv to@part don@v1%inf a@indef_art thing@n --@dash,streinen@v1%pr_3 me@pron2%obj nedeli@adv2 for@prep#adv to@part don@v1%inf a@indef_art thing@n --@dash,
"Nedely"""" clepe I symple necessitee --",(Nedely clepe° I simple necessitee);,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3245,,10,10,Nedely clepe I symple necessitee,Nedely clepe I simple necessitee,uSu Sx u Sx uSuS,uSu Sx u Sx uSuS,nedeli@adv2 clepen@v%pr_1 ich@pron%nom simple@adj necessite@n --@dash,nedeli@adv2 clepen@v%pr_1 ich@pron%nom simple@adj necessite@n --@dash,
"Or elles, if free choys be graunted me","Or elles, if free chois be graunted me",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3246,,10,10,Or elles if free choys be graunted me,Or elles if free chois be graunted me,u Su S u S u Su S,u Su S u S u Su S,or@conj elles@adv if@conj fre@adj chois@n ben@v%pr_3 graunten@v%ppl me@pron2%obj,or@conj elles@adv if@conj fre@adj chois@n ben@v%pr_3 graunten@v%ppl me@pron2%obj,
"To do that same thyng, or do it noght","To do that same thing, or do it noght",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3247,,10,10,To do that same thyng or do it noght,To do that same thing or do it noght,u S u Su S u S u S,u S u Su S u S u S,to@part don@v1%inf that@art&gram_adj same@gram_adj thing@n or@conj don@v1%inf hit@pron nought@adv,to@part don@v1%inf that@art&gram_adj same@gram_adj thing@n or@conj don@v1%inf hit@pron nought@adv,
Though God forwoot it er that I was wroght;,"Though God forwoot° it, er that it was wroght;°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3248,DIFF,10,10,Though God forwoot it er that I was wroght,Though God forwoot it er that it was wroght,u S uS u S u S u S,u S uS u S u S u S,though@conj god@n1#propn fore-witen@v%pt_3 hit@pron er@conj1 that@part ich@pron%nom ben@v%pt_1 werken@v%ppl,though@conj god@n1#propn fore-witen@v%pt_3 hit@pron er@conj1 that@part hit@pron ben@v%pt_1 werken@v%ppl,green
Or if his wityng streyneth never a deel,Or if his witing streineth° nevere a del°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3249,,10,10,Or if his wityng streyneth never a deel,Or if his witing streineth nevere a del,u S u Su Su S u S,u S u Su Su Sxx u S,or@conj if@conj his@pron1%gen wittinge@ger1 streinen@v1%pr_3 never@adv a@indef_art del@n2,or@conj if@conj his@pron1%gen wittinge@ger1 streinen@v1%pr_3 never@adv a@indef_art del@n2,
But by necessitee condicioneel.,But° by necessitee condicionel.,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3250,,0,0,But by necessitee condicioneel,But by necessitee condicionel,   ,   ,but@conj bi@prep necessite@n condicional@adj,but@conj bi@prep necessite@n condicional@adj,
I wol nat han to do of swich mateere;,I wol not han to do of° swich matere;,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3251,,10,10,I wol nat han to do of swich mateere,I wol not han to do of swich matere,u S u S u S u S uSx,u S u S u S u S uSx,ich@pron%nom willen@v%pr_1 not@adv haven@v%inf to@part don@v1%inf of@prep swich@gram_adj matere@n,ich@pron%nom willen@v%pr_1 not@adv haven@v%inf to@part don@v1%inf of@prep swich@gram_adj matere@n,
