headword,word,tag,line_number,filename,context,text_type
haven,han,v%inf,The Wife of Bath's Tale 1223,data/oxford_txts/WBT_oxford.txt,Or elles ye wol han me yong and fair,OXFORD
taken,tak,v%inf,The Wife of Bath's Tale 1224,data/oxford_txts/WBT_oxford.txt,And tak your aventure° of the repair°,OXFORD
seien,seyn,v%inf,The Wife of Bath's Tale 1241,data/oxford_txts/WBT_oxford.txt,"This is to seyn, ye, bothe fair and good.",OXFORD
haven,han,v%inf,Troilus and Criseyde; Book V 20,data/oxford_txts/TC5_oxford.txt,Men wiste never womman han the care,OXFORD
don,doon,v%inf,Troilus and Criseyde; Book V 50,data/oxford_txts/TC5_oxford.txt,But why he nolde doon so fel a dede,OXFORD
haven,han,v%inf,Troilus and Criseyde; Book V 54,data/oxford_txts/TC5_oxford.txt,"Sholde han ben slain; lo, this was al his care.",OXFORD
slen,slain,v%ppl,Troilus and Criseyde; Book V 54,data/oxford_txts/TC5_oxford.txt,"Sholde han ben slain; lo, this was al his care.",OXFORD
haven,han,v%inf,Troilus and Criseyde; Book V 68,data/oxford_txts/TC5_oxford.txt,"And ferther wolde han riden, out of doute",OXFORD
gon,goon,v%inf,Troilus and Criseyde; Book V 69,data/oxford_txts/TC5_oxford.txt,"Ful fain, and wo was him to goon so sone;",OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book V 142,data/oxford_txts/TC5_oxford.txt,"Han many a day ben alwey yet, pardee",OXFORD
don,do,v%inf,Troilus and Criseyde; Book V 187,data/oxford_txts/TC5_oxford.txt,And wol do fain that is him leef and dere;,OXFORD
don,do,v%inf,Troilus and Criseyde; Book V 225,data/oxford_txts/TC5_oxford.txt,“How shal I do? Whan shal she com ayein?,OXFORD
gon,go,v%inf,Troilus and Criseyde; Book V 226,data/oxford_txts/TC5_oxford.txt,"I noot, allas! why leet ich hir to go?",OXFORD
sweren,ysworn,v%ppl,Troilus and Criseyde; Book V 283,data/oxford_txts/TC5_oxford.txt,Although he on his heed it hadde ysworn,OXFORD
gon,gon,v%inf,Troilus and Criseyde; Book V 286,data/oxford_txts/TC5_oxford.txt,"Nowher to gon, but on the morwe he wente",OXFORD
don,doon,v%pr_pl,Troilus and Criseyde; Book V 344,data/oxford_txts/TC5_oxford.txt,“How doon this folk that seen hir loves wedded,OXFORD
seien,seyn,v%pr_pl,Troilus and Criseyde; Book V 369,data/oxford_txts/TC5_oxford.txt,"And leches seyn, that of complexiouns",OXFORD
seien,seyn,v%pr_pl,Troilus and Criseyde; Book V 372,data/oxford_txts/TC5_oxford.txt,“Eek othere seyn that thorugh impressiouns,OXFORD
mouen,may,v%pr_pl,Troilus and Criseyde; Book V 390,data/oxford_txts/TC5_oxford.txt,"This time, and eek how freshly we may live",OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book V 394,data/oxford_txts/TC5_oxford.txt,"That we han lad, and forth the time drive;",OXFORD
shulen,shal,v%pr_pl,Troilus and Criseyde; Book V 398,data/oxford_txts/TC5_oxford.txt,We shal therwith so foryete or oppresse,OXFORD
don,doon,v%inf,Troilus and Criseyde; Book V 399,data/oxford_txts/TC5_oxford.txt,That wel unnethe it doon shal us duresse.,OXFORD
gon,go,v%pr_pl,Troilus and Criseyde; Book V 402,data/oxford_txts/TC5_oxford.txt,Go we pleye us in som lusty route,OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book V 415,data/oxford_txts/TC5_oxford.txt,This knowen folk that han ysuffred peine,OXFORD
mouen,may,v%pr_pl,Troilus and Criseyde; Book V 429,data/oxford_txts/TC5_oxford.txt,“That we may pleye us best in al this toun?”,OXFORD
shulen,shul,v%pr_pl,Troilus and Criseyde; Book V 478,data/oxford_txts/TC5_oxford.txt,Intendestow that we shul here bleve,OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book V 514,data/oxford_txts/TC5_oxford.txt,And to the chambre hir wey than han they nomen.,OXFORD
gon,go,v%pr_pl,Troilus and Criseyde; Book V 523,data/oxford_txts/TC5_oxford.txt,“As go we seen the paleis of Criseyde;,OXFORD
gon,go,v%inf,Troilus and Criseyde; Book V 527,data/oxford_txts/TC5_oxford.txt,A cause he fond in toune for to go,OXFORD
mouen,may,v%pr_pl,Troilus and Criseyde; Book V 637,data/oxford_txts/TC5_oxford.txt,"That absent was, gan singe as ye may here.",OXFORD
don,do,v%inf,Troilus and Criseyde; Book V 694,data/oxford_txts/TC5_oxford.txt,“My fader nil for nothing do me grace,OXFORD
haven,han,v%inf,Troilus and Criseyde; Book V 724,data/oxford_txts/TC5_oxford.txt,That nolde han wopen for hir peines smerte,OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book V 756,data/oxford_txts/TC5_oxford.txt,For ever on love han wrecches had envie.,OXFORD
seien,seyn,v%inf,Troilus and Criseyde; Book V 794,data/oxford_txts/TC5_oxford.txt,"He mighte seyn, he were a conquerour.”",OXFORD
happen,hap,v%inf,Troilus and Criseyde; Book V 796,data/oxford_txts/TC5_oxford.txt,"Thoughte in his herte, “Hap, how hap may",OXFORD
seien,seyn,v%pr_pl,Troilus and Criseyde; Book V 804,data/oxford_txts/TC5_oxford.txt,"And som men seyn, he was of tunge large;",OXFORD
gon,gon,v%inf,Troilus and Criseyde; Book V 810,data/oxford_txts/TC5_oxford.txt,To gon ytressed with hir heres clere,OXFORD
don,don,v%inf,Troilus and Criseyde; Book V 837,data/oxford_txts/TC5_oxford.txt,In durring don that longeth to a knight.,OXFORD
durren,dur,v%inf,Troilus and Criseyde; Book V 840,data/oxford_txts/TC5_oxford.txt,"Stod paregal, to dur don that him leste.",OXFORD
don,don,v%inf,Troilus and Criseyde; Book V 840,data/oxford_txts/TC5_oxford.txt,"Stod paregal, to dur don that him leste.",OXFORD
haven,han,v%inf,Troilus and Criseyde; Book V 846,data/oxford_txts/TC5_oxford.txt,And feined him with Calkas han to done;,OXFORD
shulen,shal,v%pr_pl,Troilus and Criseyde; Book V 854,data/oxford_txts/TC5_oxford.txt,"As freendes doon, of which som shal ye here.",OXFORD
seien,seyn,v%inf,Troilus and Criseyde; Book V 876,data/oxford_txts/TC5_oxford.txt,“Can I not seyn what may the cause be,OXFORD
shulen,shal,v%pr_pl,Troilus and Criseyde; Book V 893,data/oxford_txts/TC5_oxford.txt,Shal been agast that Grekes wol hem shende.,OXFORD
willen,wol,v%pr_pl,Troilus and Criseyde; Book V 893,data/oxford_txts/TC5_oxford.txt,Shal been agast that Grekes wol hem shende.,OXFORD
shulen,shul,v%pr_pl,Troilus and Criseyde; Book V 894,data/oxford_txts/TC5_oxford.txt,"And men shul drede, unto the worldes ende",OXFORD
seien,seyn,v%inf,Troilus and Criseyde; Book V 898,data/oxford_txts/TC5_oxford.txt,"That is to seyn, with double wordes slie",OXFORD
shulen,shul,v%pr_pl,Troilus and Criseyde; Book V 900,data/oxford_txts/TC5_oxford.txt,Ye shul wel knowen that I nought ne lie,OXFORD
trouen,trow,v%inf,Troilus and Criseyde; Book V 902,data/oxford_txts/TC5_oxford.txt,And that anoon; ye nil not trow how sone;,OXFORD
haven,han,v%inf,Troilus and Criseyde; Book V 905,data/oxford_txts/TC5_oxford.txt,Han yeven Antenor for yow anoon,OXFORD
gon,goon,v%inf,Troilus and Criseyde; Book V 907,data/oxford_txts/TC5_oxford.txt,"Destroyed been? Why, nay, so mote I goon!",OXFORD
willen,wol,v%pr_pl,Troilus and Criseyde; Book V 911,data/oxford_txts/TC5_oxford.txt,"“What wol ye more, lufsom lady dere?",OXFORD
willen,wol,v%pr_pl,Troilus and Criseyde; Book V 944,data/oxford_txts/TC5_oxford.txt,"Ye wol me graunte, that I may tomorwe",OXFORD
mouen,may,v%pr_pl,Troilus and Criseyde; Book V 952,data/oxford_txts/TC5_oxford.txt,"And thus to him she seide, as ye may here:",OXFORD
haven,han,v%inf,Troilus and Criseyde; Book V 981,data/oxford_txts/TC5_oxford.txt,“And that doth me to han so gret a wonder,OXFORD
willen,wol,v%pr_pl,Troilus and Criseyde; Book V 982,data/oxford_txts/TC5_oxford.txt,That ye wol scornen any womman so.,OXFORD
gon,go,v%inf,Troilus and Criseyde; Book V 984,data/oxford_txts/TC5_oxford.txt,"I am disposed bet, so mote I go",OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book V 990,data/oxford_txts/TC5_oxford.txt,"Hereafter, whan ye wonnen han the toun",OXFORD
mouen,may,v%pr_pl,Troilus and Criseyde; Book V 997,data/oxford_txts/TC5_oxford.txt,"And whan yow list, ye may come here ayein;",OXFORD
gon,gon,v%pr_pl,Troilus and Criseyde; Book V 998,data/oxford_txts/TC5_oxford.txt,"And, er ye gon, thus muche I sey yow here:",OXFORD
haven,han,v%inf,Troilus and Criseyde; Book V 1000,data/oxford_txts/TC5_oxford.txt,If that I sholde of any Greek han routhe,OXFORD
seien,seyn,v%inf,Troilus and Criseyde; Book V 1012,data/oxford_txts/TC5_oxford.txt,"And after this, the sothe for to seyn",OXFORD
willen,wol,v%pr_pl,Troilus and Criseyde; Book V 1065,data/oxford_txts/TC5_oxford.txt,"“They wol seyn, in as muche as in me is",OXFORD
shulen,shal,v%pr_pl,Troilus and Criseyde; Book V 1080,data/oxford_txts/TC5_oxford.txt,"And freendes love, that shal ye han of me",OXFORD
slepen,him,v%inf,Troilus and Criseyde; Book V 1106,data/oxford_txts/TC5_oxford.txt,Hadde he that night; nothing to slepe him leste.,OXFORD
connen,can,v%pr_pl,Troilus and Criseyde; Book V 1113,data/oxford_txts/TC5_oxford.txt,To loke if they can seen ought of Criseyde.,OXFORD
gon,go,v%pr_pl,Troilus and Criseyde; Book V 1131,data/oxford_txts/TC5_oxford.txt,"And hoom they go, withoute more speche;",OXFORD
gon,go,v%inf,Troilus and Criseyde; Book V 1138,data/oxford_txts/TC5_oxford.txt,"Com forth, I wol unto the yate go.",OXFORD
don,doon,v%inf,Troilus and Criseyde; Book V 1140,data/oxford_txts/TC5_oxford.txt,And I wol doon hem holden up the yate,OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book V 1156,data/oxford_txts/TC5_oxford.txt,"“We han nought elles for to don, ywis.",OXFORD
don,don,v%inf,Troilus and Criseyde; Book V 1156,data/oxford_txts/TC5_oxford.txt,"“We han nought elles for to don, ywis.",OXFORD
reven,reft,v%ppl,Troilus and Criseyde; Book V 1260,data/oxford_txts/TC5_oxford.txt,"Who hath me reft Criseyde, al my plesaunce?",OXFORD
gon,go,v%inf,Troilus and Criseyde; Book V 1261,data/oxford_txts/TC5_oxford.txt,Allas! why leet I you from hennes go,OXFORD
don,doon,v%inf,Troilus and Criseyde; Book V 1268,data/oxford_txts/TC5_oxford.txt,"What shal I doon, my Pandarus, allas!",OXFORD
seien,seyn,v%inf,Troilus and Criseyde; Book V 1279,data/oxford_txts/TC5_oxford.txt,How darstow seyn that fals thy lady is,OXFORD
seien,seyn,v%inf,Troilus and Criseyde; Book V 1296,data/oxford_txts/TC5_oxford.txt,“And see now why; for this I dar wel seyn,OXFORD
mouen,may,v%pr_pl,Troilus and Criseyde; Book V 1316,data/oxford_txts/TC5_oxford.txt,"He wroot right thus, and seide as ye may here.",OXFORD
mouen,may,v%pr_pl,Troilus and Criseyde; Book V 1335,data/oxford_txts/TC5_oxford.txt,"And that defaced is, that may ye wite",OXFORD
willen,wol,v%pr_pl,Troilus and Criseyde; Book V 1341,data/oxford_txts/TC5_oxford.txt,Wol vouchesauf this lettre to biholde.,OXFORD
vouchen_sauf,vouchesauf,v%inf,Troilus and Criseyde; Book V 1341,data/oxford_txts/TC5_oxford.txt,Wol vouchesauf this lettre to biholde.,OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book V 1349,data/oxford_txts/TC5_oxford.txt,"Han taried, ther ye seiden, sooth to seyne",OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book V 1358,data/oxford_txts/TC5_oxford.txt,"How ye han ferd and doon, whil ye be there.",OXFORD
ben,arn,v%pr_pl,Troilus and Criseyde; Book V 1374,data/oxford_txts/TC5_oxford.txt,Of sorweful teres salte arn waxen welles;,OXFORD
seien,sey,v%inf,Troilus and Criseyde; Book V 1377,data/oxford_txts/TC5_oxford.txt,"My joye, in wo; I can sey yow nought elles",OXFORD
mouen,may,v%pr_pl,Troilus and Criseyde; Book V 1381,data/oxford_txts/TC5_oxford.txt,"Ye may redresse, and, more a thousand sithe",OXFORD
don,do,v%pr_pl,Troilus and Criseyde; Book V 1410,data/oxford_txts/TC5_oxford.txt,But whether that ye do me live or deye,OXFORD
slen,slain,v%ppl,The Monk's Tale 2039,data/oxford_txts/MkT_oxford.txt,"Whan they were slain, so thursted him that he",OXFORD
haven,han,v%inf,The Monk's Tale 2041,data/oxford_txts/MkT_oxford.txt,That God wolde on his peine° han som pitee,OXFORD
seien,seyn,v%inf,The Monk's Tale 2087,data/oxford_txts/MkT_oxford.txt,"This is to seyn, the princes everichoon,°",OXFORD
ben,wer,v%pt_pl,The Monk's Tale 2088,data/oxford_txts/MkT_oxford.txt,And eek three thousand bodies wer ther slain,OXFORD
slen,slain,v%ppl,The Monk's Tale 2088,data/oxford_txts/MkT_oxford.txt,And eek three thousand bodies wer ther slain,OXFORD
seien,seyn,v%inf,The Monk's Tale 2090,data/oxford_txts/MkT_oxford.txt,Of Sampson now wol I namore seyn.,OXFORD
haven,han,v%inf,The Monk's Tale 2093,data/oxford_txts/MkT_oxford.txt,"Of swich thing as they wolde han secree° fain,°",OXFORD
don,do,v%inf,The Monk's Tale 2152,data/oxford_txts/MkT_oxford.txt,Of Israel he leet do gelde° anoon,OXFORD
sounen,souned,v%pt_pl,The Monk's Tale 2158,data/oxford_txts/MkT_oxford.txt,That° wiste° to what fin° his dremes souned.°,OXFORD
mouen,may,v%pr_pl,The Monk's Tale 2239,data/oxford_txts/MkT_oxford.txt,"Lordinges, ensample heerby may ye take",OXFORD
don,do,v%inf,The Monk's Tale 2290,data/oxford_txts/MkT_oxford.txt,Than wold she ones suffre him do the same.,OXFORD
conqueren,conquered,v%pt_pl,The Monk's Tale 2313,data/oxford_txts/MkT_oxford.txt,That they conquered many regnes° grete,OXFORD
don,doon,v%inf,The Monk's Tale 2317,data/oxford_txts/MkT_oxford.txt,Ne never mighte hir fomen° doon° hem flee,OXFORD
haven,han,v%inf,Troilus and Criseyde; Book IV 21,data/oxford_txts/TC4_oxford.txt,"Ywis, hemself sholde han the vilanie.",OXFORD
don,don,v%inf,Troilus and Criseyde; Book IV 69,data/oxford_txts/TC4_oxford.txt,"For love of God, to don that reverence",OXFORD
shulen,shul,v%pr_pl,Troilus and Criseyde; Book IV 112,data/oxford_txts/TC4_oxford.txt,Sin ye shul bothe han folk and toun as yerne?,OXFORD
haven,han,v%inf,Troilus and Criseyde; Book IV 112,data/oxford_txts/TC4_oxford.txt,Sin ye shul bothe han folk and toun as yerne?,OXFORD
willen,wol,v%pr_pl,Troilus and Criseyde; Book IV 123,data/oxford_txts/TC4_oxford.txt,That thei wol bringe it to confusioun,OXFORD
gon,go,v%inf,Troilus and Criseyde; Book IV 136,data/oxford_txts/TC4_oxford.txt,On hem that sholden for the tretis go,OXFORD
seien,seyn,v%inf,Troilus and Criseyde; Book IV 167,data/oxford_txts/TC4_oxford.txt,"And seyn, that “Thorugh thy medling is yblowe",OXFORD
haven,han,v%inf,Troilus and Criseyde; Book IV 177,data/oxford_txts/TC4_oxford.txt,For Antenor how they wolde han Criseyde,OXFORD
quethen,quod,v%pt_pl,Troilus and Criseyde; Book IV 187,data/oxford_txts/TC4_oxford.txt,"“Ector,” quod they, “what goost may yow enspire",OXFORD
forgon,forgon,v%inf,Troilus and Criseyde; Book IV 195,data/oxford_txts/TC4_oxford.txt,That al our vois is to forgon Criseyde”;,OXFORD
comen,com,v%inf,Troilus and Criseyde; Book IV 209,data/oxford_txts/TC4_oxford.txt,"But Antenor, he shal com hoom to toune",OXFORD
outen,out,v%inf,Troilus and Criseyde; Book IV 210,data/oxford_txts/TC4_oxford.txt,And she shal out; thus seiden here and howne.,OXFORD
gon,go,v%inf,Troilus and Criseyde; Book IV 222,data/oxford_txts/TC4_oxford.txt,The whiche he bad out faste for to go,OXFORD
don,do,v%inf,Troilus and Criseyde; Book IV 250,data/oxford_txts/TC4_oxford.txt,"“O deeth, allas! why niltow do me deye?",OXFORD
mouen,may,v%pr_pl,Troilus and Criseyde; Book IV 270,data/oxford_txts/TC4_oxford.txt,"O Troilus, what may men now thee calle",OXFORD
slen,slain,v%ppl,Troilus and Criseyde; Book IV 278,data/oxford_txts/TC4_oxford.txt,"Or slain myself, that thus compleine and crie",OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book IV 292,data/oxford_txts/TC4_oxford.txt,Sin ye Criseyde and me han fully brought,OXFORD
mouen,may,v%pr_pl,Troilus and Criseyde; Book IV 294,data/oxford_txts/TC4_oxford.txt,"How may ye suffre, allas! it be repeled?",OXFORD
gon,go,v%inf,Troilus and Criseyde; Book IV 304,data/oxford_txts/TC4_oxford.txt,Body that ever mighte on grounde go?,OXFORD
shulen,shal,v%pr_pl,Troilus and Criseyde; Book IV 311,data/oxford_txts/TC4_oxford.txt,"What shal ye doon but, for my discomfort",OXFORD
don,doon,v%inf,Troilus and Criseyde; Book IV 311,data/oxford_txts/TC4_oxford.txt,"What shal ye doon but, for my discomfort",OXFORD
gon,goon,v%inf,Troilus and Criseyde; Book IV 355,data/oxford_txts/TC4_oxford.txt,Toward the bed gan softely to goon,OXFORD
overgon,overgo,v%inf,Troilus and Criseyde; Book IV 424,data/oxford_txts/TC4_oxford.txt,Don olde affecciouns alle overgo.,OXFORD
haven,han,v%inf,Troilus and Criseyde; Book IV 444,data/oxford_txts/TC4_oxford.txt,Shal han me holly hires til that I deie.,OXFORD
gon,go,v%inf,Troilus and Criseyde; Book IV 457,data/oxford_txts/TC4_oxford.txt,"Al freshly newe, and lat Criseyde go!",OXFORD
don,do,v%inf,Troilus and Criseyde; Book IV 459,data/oxford_txts/TC4_oxford.txt,"And though I mighte, I wolde not do so.",OXFORD
gon,go,v%inf,Troilus and Criseyde; Book IV 474,data/oxford_txts/TC4_oxford.txt,"Whan I am deed, I wol go wone in pine;",OXFORD
forgon,forgoon,v%inf,Troilus and Criseyde; Book IV 479,data/oxford_txts/TC4_oxford.txt,"Criseyde to forgoon, for she was min",OXFORD
gon,go,v%inf,Troilus and Criseyde; Book IV 488,data/oxford_txts/TC4_oxford.txt,Why niltow lete hir fro thin herte go?,OXFORD
don,doon,v%inf,Troilus and Criseyde; Book IV 528,data/oxford_txts/TC4_oxford.txt,Why nilt thyselven helpen doon redresse,OXFORD
don,doon,v%inf,Troilus and Criseyde; Book IV 550,data/oxford_txts/TC4_oxford.txt,"As it stant now, ne doon so gret unright.",OXFORD
haven,han,v%inf,Troilus and Criseyde; Book IV 570,data/oxford_txts/TC4_oxford.txt,I moste hire honour levere han than me,OXFORD
gon,go,v%inf,Troilus and Criseyde; Book IV 584,data/oxford_txts/TC4_oxford.txt,"And thin estat, she sholde go with me;",OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book IV 587,data/oxford_txts/TC4_oxford.txt,"For when men han wel cried, than wol they roune;",OXFORD
willen,wol,v%pr_pl,Troilus and Criseyde; Book IV 587,data/oxford_txts/TC4_oxford.txt,"For when men han wel cried, than wol they roune;",OXFORD
gon,goon,v%inf,Troilus and Criseyde; Book IV 593,data/oxford_txts/TC4_oxford.txt,"Ris up, for by min heed, she shal not goon;",OXFORD
shulen,shal,v%pr_pl,Troilus and Criseyde; Book IV 688,data/oxford_txts/TC4_oxford.txt,"Bicause of yow, that shal your fader see.”",OXFORD
don,doon,v%inf,Troilus and Criseyde; Book IV 739,data/oxford_txts/TC4_oxford.txt,And with the deeth to doon bote on hir bale.,OXFORD
forgon,forgoon,v%inf,Troilus and Criseyde; Book IV 755,data/oxford_txts/TC4_oxford.txt,She mot forgoon; for which disaventure,OXFORD
don,don,v%inf,Troilus and Criseyde; Book IV 771,data/oxford_txts/TC4_oxford.txt,"“I shal don thus, sin neither swerd ne darte",OXFORD
shulen,shul,v%pr_pl,Troilus and Criseyde; Book IV 779,data/oxford_txts/TC4_oxford.txt,"Shul blake been, in tokening, herte swete",OXFORD
shulen,shul,v%pr_pl,Troilus and Criseyde; Book IV 787,data/oxford_txts/TC4_oxford.txt,"Eternally, for they shul never twinne.",OXFORD
shulen,shul,v%pr_pl,Troilus and Criseyde; Book IV 790,data/oxford_txts/TC4_oxford.txt,"That hight Elysos, shul we been yfere",OXFORD
shulen,shul,v%pr_pl,Troilus and Criseyde; Book IV 794,data/oxford_txts/TC4_oxford.txt,But how shul ye don in this sorwful cas,OXFORD
haven,herd,v%pr_pl,Troilus and Criseyde; Book IV 807,data/oxford_txts/TC4_oxford.txt,"Was to Criseyde, as ye han herd devise",OXFORD
seien,sey,v%inf,Troilus and Criseyde; Book IV 831,data/oxford_txts/TC4_oxford.txt,Wher shal I sey to yow ‘welcome’ or no,OXFORD
don,do,v%inf,Troilus and Criseyde; Book IV 849,data/oxford_txts/TC4_oxford.txt,"Quod Pandarus, “what thenkestow to do?",OXFORD
mouen,may,v%pr_pl,Troilus and Criseyde; Book IV 857,data/oxford_txts/TC4_oxford.txt,"“Allas!” quod she, “what wordes may ye bringe?",OXFORD
seien,seyn,v%inf,Troilus and Criseyde; Book IV 858,data/oxford_txts/TC4_oxford.txt,What wol my dere herte seyn to me,OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book IV 876,data/oxford_txts/TC4_oxford.txt,"“Lo, nece, I trowe ye han herd al how",OXFORD
haven,han,v%pr_pl,Troilus and Criseyde; Book IV 883,data/oxford_txts/TC4_oxford.txt,"“For which we han so sorwed, he and I",OXFORD
mouen,may,v%pr_pl,Troilus and Criseyde; Book IV 893,data/oxford_txts/TC4_oxford.txt,May to no long prologe as now entende;,OXFORD
don,do,v%pr_pl,Troilus and Criseyde; Book IV 913,data/oxford_txts/TC4_oxford.txt,"Quod Pandarus, “Allas! why do ye so",OXFORD
