headword,word,tag,line_number,filename,context,text_type,reason
ben,is,v%pr_3,The Wife of Bath's Tale 1190,data/oxford_txts/WBT_oxford.txt,"Is riche, although ye holde him but a knave.°",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Wife of Bath's Tale 1194,data/oxford_txts/WBT_oxford.txt,Bifor the theves he may singe and pleye.”,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Wife of Bath's Tale 1195,data/oxford_txts/WBT_oxford.txt,"Poverte is hateful good, and, as I gesse",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Wife of Bath's Tale 1199,data/oxford_txts/WBT_oxford.txt,"Povert is this, although it seme elenge:°",OXFORD,Present 3rd sg must end in -th
willen,wol,v%pr_3,The Wife of Bath's Tale 1200,data/oxford_txts/WBT_oxford.txt,"Possessioun,° that no wight wol chalenge.°",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Wife of Bath's Tale 1201,data/oxford_txts/WBT_oxford.txt,"Povert ful ofte, whan a man is lowe",OXFORD,Present 3rd sg must end in -th
seien,seyn,v%pr_pl,The Wife of Bath's Tale 1210,data/oxford_txts/WBT_oxford.txt,"Seyn that men sholde an old wight° doon favour,°",OXFORD,Present plural must end in -en or -e
don,doon,v%inf,The Wife of Bath's Tale 1210,data/oxford_txts/WBT_oxford.txt,"Seyn that men sholde an old wight° doon favour,°",OXFORD,Infinitive must end in -en or -e
seien,sey,v%pr_pl,The Wife of Bath's Tale 1213,data/oxford_txts/WBT_oxford.txt,"¶“Now ther° ye sey, that I am foul and old",OXFORD,Present plural must end in -en or -e
ful-fillen,fulfill,v%inf,The Wife of Bath's Tale 1218,data/oxford_txts/WBT_oxford.txt,I shal fulfill your worldly° appetit.,OXFORD,Infinitive must end in -en or -e
haven,han,v%inf,The Wife of Bath's Tale 1220,data/oxford_txts/WBT_oxford.txt,To han me foul and old til that I deie,OXFORD,Infinitive must end in -en or -e
haven,han,v%inf,The Wife of Bath's Tale 1223,data/oxford_txts/WBT_oxford.txt,Or elles ye wol han me yong and fair,OXFORD,Infinitive must end in -en or -e
taken,tak,v%inf,The Wife of Bath's Tale 1224,data/oxford_txts/WBT_oxford.txt,And tak your aventure° of the repair°,OXFORD,Infinitive must end in -en or -e
mouen,may,v%pr_3,The Wife of Bath's Tale 1226,data/oxford_txts/WBT_oxford.txt,"Or in som other place, may wel be.",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Wife of Bath's Tale 1232,data/oxford_txts/WBT_oxford.txt,"Cheseth yourself, which may be most plesance",OXFORD,Present 3rd sg must end in -th
listen,lest,v%pr_3,The Wife of Bath's Tale 1237,data/oxford_txts/WBT_oxford.txt,"“Sin I may chese, and governe as me lest?”°",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Wife of Bath's Tale 1241,data/oxford_txts/WBT_oxford.txt,"This is to seyn, ye, bothe fair and good.",OXFORD,Present 3rd sg must end in -th
seien,seyn,v%inf,The Wife of Bath's Tale 1241,data/oxford_txts/WBT_oxford.txt,"This is to seyn, ye, bothe fair and good.",OXFORD,Infinitive must end in -en or -e
ben,is,v%pr_3,The Wife of Bath's Tale 1247,data/oxford_txts/WBT_oxford.txt,That is bitwix° the est and eke the west,OXFORD,Present 3rd sg must end in -th
listen,lest,v%pr_3,The Wife of Bath's Tale 1248,data/oxford_txts/WBT_oxford.txt,Doth with my lif and deeth right as yow lest.°,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Wife of Bath's Tale 1249,data/oxford_txts/WBT_oxford.txt,"Cast up the curtin,° look how that it is.”",OXFORD,Present 3rd sg must end in -th
senden,sende,v%pr_3,The Wife of Bath's Tale 1258,data/oxford_txts/WBT_oxford.txt,In parfit° joye; and Jhesu Crist us sende,OXFORD,Present 3rd sg must end in -th
senden,sende,v%pr_3,The Wife of Bath's Tale 1264,data/oxford_txts/WBT_oxford.txt,God sende hem soone verray pestilence.,OXFORD,Present 3rd sg must end in -th
twinen,twine,v%pr_3,Troilus and Criseyde; Book V 7,data/oxford_txts/TC5_oxford.txt,Til Lachesis his threed no lenger twine.—,OXFORD,Present 3rd sg must end in -th
haven,han,v%inf,Troilus and Criseyde; Book V 20,data/oxford_txts/TC5_oxford.txt,Men wiste never womman han the care,OXFORD,Infinitive must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book V 29,data/oxford_txts/TC5_oxford.txt,"Soth is, that whil he bood in this manere",OXFORD,Present 3rd sg must end in -th
gon,go,v%pr_3,Troilus and Criseyde; Book V 44,data/oxford_txts/TC5_oxford.txt,"To have ynough to done, er that she go?",OXFORD,Present 3rd sg must end in -th
don,doon,v%inf,Troilus and Criseyde; Book V 50,data/oxford_txts/TC5_oxford.txt,But why he nolde doon so fel a dede,OXFORD,Infinitive must end in -en or -e
haven,han,v%inf,Troilus and Criseyde; Book V 54,data/oxford_txts/TC5_oxford.txt,"Sholde han ben slain; lo, this was al his care.",OXFORD,Infinitive must end in -en or -e
slen,slain,v%ppl,Troilus and Criseyde; Book V 54,data/oxford_txts/TC5_oxford.txt,"Sholde han ben slain; lo, this was al his care.",OXFORD,Strong participle must end in -en or -e
moten,moot,v%pr_3,Troilus and Criseyde; Book V 59,data/oxford_txts/TC5_oxford.txt,"But forth she moot, for ought that may bitide",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,Troilus and Criseyde; Book V 59,data/oxford_txts/TC5_oxford.txt,"But forth she moot, for ought that may bitide",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book V 62,data/oxford_txts/TC5_oxford.txt,What wonder is though that hir sore smerte,OXFORD,Present 3rd sg must end in -th
smerten,smerte,v%pr_3,Troilus and Criseyde; Book V 62,data/oxford_txts/TC5_oxford.txt,What wonder is though that hir sore smerte,OXFORD,Present 3rd sg must end in -th
haven,han,v%inf,Troilus and Criseyde; Book V 68,data/oxford_txts/TC5_oxford.txt,"And ferther wolde han riden, out of doute",OXFORD,Infinitive must end in -en or -e
gon,goon,v%inf,Troilus and Criseyde; Book V 69,data/oxford_txts/TC5_oxford.txt,"Ful fain, and wo was him to goon so sone;",OXFORD,Infinitive must end in -en or -e
henten,hente,v%pt_3,Troilus and Criseyde; Book V 90,data/oxford_txts/TC5_oxford.txt,"In swich a craft, and by the reine hir hente;",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
wenden,wente,v%pt_3,Troilus and Criseyde; Book V 91,data/oxford_txts/TC5_oxford.txt,And Troilus to Troy homwarde he wente.,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
shulen,shal,v%pr_3,Troilus and Criseyde; Book V 94,data/oxford_txts/TC5_oxford.txt,"Thoughte, “Al my labour shal not been on idel",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,Troilus and Criseyde; Book V 103,data/oxford_txts/TC5_oxford.txt,"Him that I gesse, he may not been ybrought",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book V 121,data/oxford_txts/TC5_oxford.txt,"No wonder is, for it is to yow newe",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book V 121,data/oxford_txts/TC5_oxford.txt,"No wonder is, for it is to yow newe",OXFORD,Present 3rd sg must end in -th
smerten,smerte,v%pr_3,Troilus and Criseyde; Book V 132,data/oxford_txts/TC5_oxford.txt,"Comaundeth me, how sore that me smerte",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,Troilus and Criseyde; Book V 133,data/oxford_txts/TC5_oxford.txt,To doon al that may like unto your herte;,OXFORD,Present 3rd sg must end in -th
haven,han,v%pr_pl,Troilus and Criseyde; Book V 142,data/oxford_txts/TC5_oxford.txt,"Han many a day ben alwey yet, pardee",OXFORD,Present plural must end in -en or -e
connen,can,v%pr_3,Troilus and Criseyde; Book V 146,data/oxford_txts/TC5_oxford.txt,"For trewely, ther can no wight yow serve",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,Troilus and Criseyde; Book V 149,data/oxford_txts/TC5_oxford.txt,"Of Calkas, which that seen us bothe may",OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,Troilus and Criseyde; Book V 152,data/oxford_txts/TC5_oxford.txt,"Yeve me your hond, I am, and shal ben ay",OXFORD,Present 3rd sg must end in -th
helpen,help,v%pr_3,Troilus and Criseyde; Book V 153,data/oxford_txts/TC5_oxford.txt,"God help me so, whil that my lif may dure",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,Troilus and Criseyde; Book V 153,data/oxford_txts/TC5_oxford.txt,"God help me so, whil that my lif may dure",OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,Troilus and Criseyde; Book V 158,data/oxford_txts/TC5_oxford.txt,As paramours ne never shal no mo.,OXFORD,Present 3rd sg must end in -th
willen,wol,v%pr_3,Troilus and Criseyde; Book V 171,data/oxford_txts/TC5_oxford.txt,Wol peinen him to stonden in your grace.,OXFORD,Present 3rd sg must end in -th
answeren,answerde,v%pt_3,Troilus and Criseyde; Book V 176,data/oxford_txts/TC5_oxford.txt,Criseyde unto that purpos lite answerde,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
heren,herde,v%pt_3,Troilus and Criseyde; Book V 178,data/oxford_txts/TC5_oxford.txt,"That, in effect, she nought his tales herde",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
willen,wol,v%pr_3,Troilus and Criseyde; Book V 187,data/oxford_txts/TC5_oxford.txt,And wol do fain that is him leef and dere;,OXFORD,Present 3rd sg must end in -th
don,do,v%inf,Troilus and Criseyde; Book V 187,data/oxford_txts/TC5_oxford.txt,And wol do fain that is him leef and dere;,OXFORD,Infinitive must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book V 197,data/oxford_txts/TC5_oxford.txt,To Troye is come this woful Troilus,OXFORD,Present 3rd sg must end in -th
sterten,sterte,v%pt_3,Troilus and Criseyde; Book V 200,data/oxford_txts/TC5_oxford.txt,Tho sodeinly doun from his hors he sterte,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
durren,dar,v%pr_3,Troilus and Criseyde; Book V 203,data/oxford_txts/TC5_oxford.txt,Ne noon to him dar speke a word for drede.,OXFORD,Present 3rd sg must end in -th
haven,hadde,v%pt_3,Troilus and Criseyde; Book V 204,data/oxford_txts/TC5_oxford.txt,And there his sorwes that he spared hadde,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
crien,cride,v%pt_3,Troilus and Criseyde; Book V 205,data/oxford_txts/TC5_oxford.txt,"He yaf an issue large, and “Deeth!” he cride;",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,Troilus and Criseyde; Book V 218,data/oxford_txts/TC5_oxford.txt,“Wher is min owene lady lief and dere,OXFORD,Present 3rd sg must end in -th
don,do,v%inf,Troilus and Criseyde; Book V 225,data/oxford_txts/TC5_oxford.txt,“How shal I do? Whan shal she com ayein?,OXFORD,Infinitive must end in -en or -e
shulen,shal,v%pr_3,Troilus and Criseyde; Book V 225,data/oxford_txts/TC5_oxford.txt,“How shal I do? Whan shal she com ayein?,OXFORD,Present 3rd sg must end in -th
gon,go,v%inf,Troilus and Criseyde; Book V 226,data/oxford_txts/TC5_oxford.txt,"I noot, allas! why leet ich hir to go?",OXFORD,Infinitive must end in -en or -e
sitten,sit,v%pr_3,Troilus and Criseyde; Book V 233,data/oxford_txts/TC5_oxford.txt,Who sit right now or stant in your presence?,OXFORD,Present 3rd sg must end in -th
connen,can,v%pr_3,Troilus and Criseyde; Book V 234,data/oxford_txts/TC5_oxford.txt,Who can conforten now your hertes werre?,OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,Troilus and Criseyde; Book V 241,data/oxford_txts/TC5_oxford.txt,"How shal she doon eek, sorwful creature?",OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,Troilus and Criseyde; Book V 244,data/oxford_txts/TC5_oxford.txt,Shal been your fresshe wommanliche face,OXFORD,Present 3rd sg must end in -th
connen,can,v%pr_3,Troilus and Criseyde; Book V 271,data/oxford_txts/TC5_oxford.txt,That swich a wo my wit can not define.,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book V 273,data/oxford_txts/TC5_oxford.txt,Whan that my wit is wery it to thinke.,OXFORD,Present 3rd sg must end in -th
haven,hadde,v%pt_3,Troilus and Criseyde; Book V 283,data/oxford_txts/TC5_oxford.txt,Although he on his heed it hadde ysworn,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
sweren,ysworn,v%ppl,Troilus and Criseyde; Book V 283,data/oxford_txts/TC5_oxford.txt,Although he on his heed it hadde ysworn,OXFORD,Strong participle must end in -en or -e
gon,gon,v%inf,Troilus and Criseyde; Book V 286,data/oxford_txts/TC5_oxford.txt,"Nowher to gon, but on the morwe he wente",OXFORD,Infinitive must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book V 301,data/oxford_txts/TC5_oxford.txt,Right as thee semeth best is for to done.,OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,Troilus and Criseyde; Book V 309,data/oxford_txts/TC5_oxford.txt,“The poudre in which min herte ybrend shal torne,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book V 325,data/oxford_txts/TC5_oxford.txt,That it is folie for to sorwen thus,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book V 336,data/oxford_txts/TC5_oxford.txt,What nede is thee to maken al this care?,OXFORD,Present 3rd sg must end in -th
moten,mot,v%pr_3,Troilus and Criseyde; Book V 339,data/oxford_txts/TC5_oxford.txt,A man mot twinnen of necessitee,OXFORD,Present 3rd sg must end in -th
don,doon,v%pr_pl,Troilus and Criseyde; Book V 344,data/oxford_txts/TC5_oxford.txt,“How doon this folk that seen hir loves wedded,OXFORD,Present plural must end in -en or -e
bitiden,bitit,v%pr_3,Troilus and Criseyde; Book V 345,data/oxford_txts/TC5_oxford.txt,"By freendes might, as it bitit ful ofte",OXFORD,Present 3rd sg must end in -th
witen,woot,v%pr_3,Troilus and Criseyde; Book V 347,data/oxford_txts/TC5_oxford.txt,"God woot, they take it wisly, faire and softe.",OXFORD,Present 3rd sg must end in -th
witen,woot,v%pr_3,Troilus and Criseyde; Book V 364,data/oxford_txts/TC5_oxford.txt,Ther woot no man aright what dremes mene.,OXFORD,Present 3rd sg must end in -th
seien,seyn,v%pr_pl,Troilus and Criseyde; Book V 369,data/oxford_txts/TC5_oxford.txt,"And leches seyn, that of complexiouns",OXFORD,Present plural must end in -en or -e
seien,seyn,v%pr_pl,Troilus and Criseyde; Book V 372,data/oxford_txts/TC5_oxford.txt,“Eek othere seyn that thorugh impressiouns,OXFORD,Present plural must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book V 378,data/oxford_txts/TC5_oxford.txt,"But leve no dreem, for it is nought to done.",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book V 383,data/oxford_txts/TC5_oxford.txt,To trowen on it bothe fals and foul is.,OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_pl,Troilus and Criseyde; Book V 390,data/oxford_txts/TC5_oxford.txt,"This time, and eek how freshly we may live",OXFORD,Present plural must end in -en or -e
shulen,shal,v%pr_3,Troilus and Criseyde; Book V 391,data/oxford_txts/TC5_oxford.txt,"Whan that she cometh, the which shal be right sone;",OXFORD,Present 3rd sg must end in -th
helpen,help,v%pr_3,Troilus and Criseyde; Book V 392,data/oxford_txts/TC5_oxford.txt,"God help me so, the beste is thus to done.",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book V 392,data/oxford_txts/TC5_oxford.txt,"God help me so, the beste is thus to done.",OXFORD,Present 3rd sg must end in -th
haven,han,v%pr_pl,Troilus and Criseyde; Book V 394,data/oxford_txts/TC5_oxford.txt,"That we han lad, and forth the time drive;",OXFORD,Present plural must end in -en or -e
shulen,shal,v%pr_pl,Troilus and Criseyde; Book V 398,data/oxford_txts/TC5_oxford.txt,We shal therwith so foryete or oppresse,OXFORD,Present plural must end in -en or -e
don,doon,v%inf,Troilus and Criseyde; Book V 399,data/oxford_txts/TC5_oxford.txt,That wel unnethe it doon shal us duresse.,OXFORD,Infinitive must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book V 400,data/oxford_txts/TC5_oxford.txt,“This toun is ful of lordes al aboute,OXFORD,Present 3rd sg must end in -th
gon,go,v%pr_pl,Troilus and Criseyde; Book V 402,data/oxford_txts/TC5_oxford.txt,Go we pleye us in som lusty route,OXFORD,Present plural must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book V 408,data/oxford_txts/TC5_oxford.txt,"For certes, it noon honour is to thee",OXFORD,Present 3rd sg must end in -th
haven,han,v%pr_pl,Troilus and Criseyde; Book V 415,data/oxford_txts/TC5_oxford.txt,This knowen folk that han ysuffred peine,OXFORD,Present plural must end in -en or -e
maken,make,v%pr_3,Troilus and Criseyde; Book V 416,data/oxford_txts/TC5_oxford.txt,That though he wepe and make sorwful chere,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,Troilus and Criseyde; Book V 428,data/oxford_txts/TC5_oxford.txt,"“But whider is thy reed,” quod Troilus",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_pl,Troilus and Criseyde; Book V 429,data/oxford_txts/TC5_oxford.txt,“That we may pleye us best in al this toun?”,OXFORD,Present plural must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book V 430,data/oxford_txts/TC5_oxford.txt,"“By God, my conseil is,” quod Pandarus",OXFORD,Present 3rd sg must end in -th
feden,fedde,v%pt_3,Troilus and Criseyde; Book V 439,data/oxford_txts/TC5_oxford.txt,"He fedde hem day by day, that swich noblesse",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,Troilus and Criseyde; Book V 442,data/oxford_txts/TC5_oxford.txt,Nor in this world ther is non instrument,OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,Troilus and Criseyde; Book V 445,data/oxford_txts/TC5_oxford.txt,That tonge telle or herte may recorde,OXFORD,Present 3rd sg must end in -th
sechen,soughte,v%pt_3,Troilus and Criseyde; Book V 452,data/oxford_txts/TC5_oxford.txt,Ful bisily Criseyde his lady soughte.,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
shulen,shul,v%pr_pl,Troilus and Criseyde; Book V 478,data/oxford_txts/TC5_oxford.txt,Intendestow that we shul here bleve,OXFORD,Present plural must end in -en or -e
willen,wol,v%pr_3,Troilus and Criseyde; Book V 479,data/oxford_txts/TC5_oxford.txt,Til Sarpedoun wol forth congeyen us?,OXFORD,Present 3rd sg must end in -th
answeren,answerde,v%pt_3,Troilus and Criseyde; Book V 484,data/oxford_txts/TC5_oxford.txt,"Pandare answerde, “Be we comen hider",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
helpen,helpe,v%pr_3,Troilus and Criseyde; Book V 486,data/oxford_txts/TC5_oxford.txt,"God helpe me so, I can not tellen whider",OXFORD,Present 3rd sg must end in -th
witen,woot,v%pr_3,Troilus and Criseyde; Book V 507,data/oxford_txts/TC5_oxford.txt,"“God woot, refreiden may this hote fare",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,Troilus and Criseyde; Book V 507,data/oxford_txts/TC5_oxford.txt,"“God woot, refreiden may this hote fare",OXFORD,Present 3rd sg must end in -th
senden,sende,v%pr_3,Troilus and Criseyde; Book V 508,data/oxford_txts/TC5_oxford.txt,Er Calkas sende Troilus Criseyde!”,OXFORD,Present 3rd sg must end in -th
haven,han,v%pr_pl,Troilus and Criseyde; Book V 514,data/oxford_txts/TC5_oxford.txt,And to the chambre hir wey than han they nomen.,OXFORD,Present plural must end in -en or -e
gon,go,v%pr_pl,Troilus and Criseyde; Book V 523,data/oxford_txts/TC5_oxford.txt,“As go we seen the paleis of Criseyde;,OXFORD,Present plural must end in -en or -e
gon,go,v%inf,Troilus and Criseyde; Book V 527,data/oxford_txts/TC5_oxford.txt,A cause he fond in toune for to go,OXFORD,Infinitive must end in -en or -e
aspien,aspide,v%pt_3,Troilus and Criseyde; Book V 539,data/oxford_txts/TC5_oxford.txt,That no wight of his contenaunce aspide.,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
