headword,word,tag,line_number,filename,context,text_type,reason
quenchen,queinte,v%pt_3,The Knight's Tale 2334,data/oxford_txts/KnT_oxford.txt,"For right anon oon of the fires queinte,°",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%pr_pl,The Knight's Tale 2352,data/oxford_txts/KnT_oxford.txt,That han for thee so muchel° care and wo;,OXFORD,Present plural must end in -en or -e
hoten,hete,v%pr_3,The Knight's Tale 2398,data/oxford_txts/KnT_oxford.txt,"And wel I woot, er° she me mercy hete,°",OXFORD,Present 3rd sg must end in -th
hongen,honge,v%pt_3,The Knight's Tale 2422,data/oxford_txts/KnT_oxford.txt,The ringes on the temple dore that honge,OXFORD,Strong pt sg must not end in -en or -e
agasten,agaste,v%pt_3,The Knight's Tale 2424,data/oxford_txts/KnT_oxford.txt,Of which Arcita somwhat him agaste.°,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
don,doon,v%inf,The Knight's Tale 2470,data/oxford_txts/KnT_oxford.txt,"Now weep namore, I shal doon diligence",OXFORD,Infinitive must end in -en or -e
don,doon,v%inf,The Knight's Tale 2531,data/oxford_txts/KnT_oxford.txt,"Him for to seen, and doon heigh reverence",OXFORD,Infinitive must end in -en or -e
drauen,drawe,v%pr_3,The Knight's Tale 2547,data/oxford_txts/KnT_oxford.txt,"No man ne drawe, ne bere it by his side.",OXFORD,Present 3rd sg must end in -th
slen,slain,v%ppl,The Knight's Tale 2552,data/oxford_txts/KnT_oxford.txt,"And noght slain, but be broght unto the stake",OXFORD,Strong participle must end in -en or -e
fallen,falle,v%pr_3,The Knight's Tale 2555,data/oxford_txts/KnT_oxford.txt,"And if so falle, the chieftain be take",OXFORD,Present 3rd sg must end in -th
touchen,touchede,v%pt_3,The Knight's Tale 2561,data/oxford_txts/KnT_oxford.txt,¶The vois of peple touchede the hevene,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
seien,seyn,v%inf,The Knight's Tale 2601,data/oxford_txts/KnT_oxford.txt,"¶Ther is namore to seyn, but west and est",OXFORD,Infinitive must end in -en or -e
bresten,brest,v%pr_3,The Knight's Tale 2610,data/oxford_txts/KnT_oxford.txt,"Out brest° the blood, with sterne° stremes rede.",OXFORD,Present 3rd sg must end in -th
wenden,wente,v%pt_3,The Knight's Tale 2637,data/oxford_txts/KnT_oxford.txt,For er° the sonne unto the reste wente,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
crien,cride,v%pt_3,The Knight's Tale 2656,data/oxford_txts/KnT_oxford.txt,"He cride, “Ho! namore, for it is doon!",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
sterten,sterte,v%pt_3,The Knight's Tale 2684,data/oxford_txts/KnT_oxford.txt,"Out of the ground a furie infernal sterte,°",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
slen,yslain,v%ppl,The Knight's Tale 2708,data/oxford_txts/KnT_oxford.txt,That of hem alle was ther noon yslain,OXFORD,Strong participle must end in -en or -e
wenden,wente,v%pt_3,The Knight's Tale 2809,data/oxford_txts/KnT_oxford.txt,"¶His spirit chaunged hous,° and wente ther",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
dien,deide,v%pt_3,The Knight's Tale 2846,data/oxford_txts/KnT_oxford.txt,"“In al this world, that som time he ne deide.",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Knight's Tale 2872,data/oxford_txts/KnT_oxford.txt,"With cloth of gold, the richest that he hadde.",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Knight's Tale 2874,data/oxford_txts/KnT_oxford.txt,Upon his hondes hadde he gloves white;,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
setten,sette,v%pt_3,The Knight's Tale 2984,data/oxford_txts/KnT_oxford.txt,"His eyen sette he ther as was his lest,°",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
seien,seyn,v%inf,The Knight's Tale 3034,data/oxford_txts/KnT_oxford.txt,Thanne may I seyn that al this thing moot° deie.,OXFORD,Infinitive must end in -en or -e
cacchen,caughte,v%pt_3,The Friar's Tale 1317,data/oxford_txts/FriT_oxford.txt,For er° the bisshop caughte hem with his hook,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
galen,gale,v%pr_3,The Friar's Tale 1336,data/oxford_txts/FriT_oxford.txt,"Now telleth forth, thogh that the Somnour gale,°",OXFORD,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Friar's Tale 1350,data/oxford_txts/FriT_oxford.txt,And right as Judas hadde purses smale,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Friar's Tale 1352,data/oxford_txts/FriT_oxford.txt,His maister hadde but half his duetee.°,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
leten,let,v%inf,The Friar's Tale 1362,data/oxford_txts/FriT_oxford.txt,"And pile° the man, and let the wenche go.",OXFORD,Infinitive must end in -en or -e
seien,sey,v%inf,The Friar's Tale 1363,data/oxford_txts/FriT_oxford.txt,"¶“Than wolde he sey, ‘Frend, I shal for thy sake",OXFORD,Infinitive must end in -en or -e
don,do,v%inf,The Friar's Tale 1364,data/oxford_txts/FriT_oxford.txt,Do striken hir out of our lettres blake;,OXFORD,Infinitive must end in -en or -e
seien,sey,v%inf,The Friar's Tale 1394,data/oxford_txts/FriT_oxford.txt,"Sey that he was a somnour, for° the name.°",OXFORD,Infinitive must end in -en or -e
happen,hap,v%pr_3,The Friar's Tale 1401,data/oxford_txts/FriT_oxford.txt,"If that thee hap° to comen in our shire,°",OXFORD,Present 3rd sg must end in -th
preien,preye,v%pr_3,The Friar's Tale 1417,data/oxford_txts/FriT_oxford.txt,"¶“ ‘Now, brother,’ quod this somnour, ‘I yow preye",OXFORD,Present 3rd sg must end in -th
seien,sey,v%pr_pl,The Friar's Tale 1456,data/oxford_txts/FriT_oxford.txt,"¶“ ‘A,’ quod this somnour, ‘benedicite, what sey ye?",OXFORD,Present plural must end in -en or -e
haven,han,v%pr_pl,The Friar's Tale 1459,data/oxford_txts/FriT_oxford.txt,Han ye a figure than determinat°,OXFORD,Present plural must end in -en or -e
connen,can,v%pr_pl,The Friar's Tale 1462,data/oxford_txts/FriT_oxford.txt,"But whan us liketh,° we can take us oon",OXFORD,Present plural must end in -en or -e
haven,han,v%pr_pl,The Friar's Tale 1489,data/oxford_txts/FriT_oxford.txt,"And somtime, at our prayere,° han we leve°",OXFORD,Present plural must end in -en or -e
haven,han,v%pr_pl,The Friar's Tale 1492,data/oxford_txts/FriT_oxford.txt,And somtime han we might of bothe two,OXFORD,Present plural must end in -en or -e
maken,mak,v%pr_pl,The Friar's Tale 1505,data/oxford_txts/FriT_oxford.txt,Mak ye yow newe bodies thus alway,OXFORD,Present plural must end in -en or -e
answeren,answerde,v%pt_3,The Friar's Tale 1506,data/oxford_txts/FriT_oxford.txt,"Of° elements?’ the feend answerde, ‘Nay;",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
witen,wit,v%inf,The Friar's Tale 1514,data/oxford_txts/FriT_oxford.txt,Thou wolt algates° wit° how we ben shape;,OXFORD,Infinitive must end in -en or -e
comen,com,v%inf,The Friar's Tale 1516,data/oxford_txts/FriT_oxford.txt,Com ther thee nedeth nat of me to lere.°,OXFORD,Infinitive must end in -en or -e
haven,have,v%pr_3,The Friar's Tale 1533,data/oxford_txts/FriT_oxford.txt,And if that any of us have mor than other,OXFORD,Present 3rd sg must end in -th
fecchen,fecche,v%pr_3,The Friar's Tale 1544,data/oxford_txts/FriT_oxford.txt,"The feend,’° quod he, ‘yow fecche body and bones",OXFORD,Present 3rd sg must end in -th
haven,han,v%inf,The Friar's Tale 1576,data/oxford_txts/FriT_oxford.txt,"I wol han twelf pens, though that she be wood,°",OXFORD,Infinitive must end in -en or -e
winnen,win,v%inf,The Friar's Tale 1580,data/oxford_txts/FriT_oxford.txt,"Win thy cost,° tak heer ensample of me.’",OXFORD,Infinitive must end in -en or -e
helpen,helpe,v%pr_3,The Friar's Tale 1591,data/oxford_txts/FriT_oxford.txt,"So wisly° helpe me, as I ne may.°",OXFORD,Present 3rd sg must end in -th
haven,han,v%inf,The Friar's Tale 1600,data/oxford_txts/FriT_oxford.txt,I shall no profit han therby but lite;,OXFORD,Infinitive must end in -en or -e
helpen,help,v%pr_3,The Friar's Tale 1605,data/oxford_txts/FriT_oxford.txt,So wisly° help me out of care and sinne,OXFORD,Present 3rd sg must end in -th
fecchen,fecche,v%pr_3,The Friar's Tale 1610,data/oxford_txts/FriT_oxford.txt,"¶“ ‘Nay than,’ quod he, ‘the foule feend me fecche",OXFORD,Present 3rd sg must end in -th
dien,deye,v%pr_3,The Friar's Tale 1628,data/oxford_txts/FriT_oxford.txt,"¶“ ‘The devel,’ quod she, ‘so fecche° him er he deye",OXFORD,Present 3rd sg must end in -th
haven,hadde,v%pt_1,The Friar's Tale 1633,data/oxford_txts/FriT_oxford.txt,I wolde I hadde thy smok and every clooth!’,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
henten,hente,v%pt_3,The Friar's Tale 1639,data/oxford_txts/FriT_oxford.txt,And with that word this foule feend him hente;,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
wenden,wente,v%pt_3,The Friar's Tale 1640,data/oxford_txts/FriT_oxford.txt,"Body and soule, he with the devel wente",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
leven,leve,v%pr_3,The Friar's Tale 1644,data/oxford_txts/FriT_oxford.txt,And leve° thise somnours goode men bicome!,OXFORD,Present 3rd sg must end in -th
haven,han,v%inf,The Friar's Tale 1645,data/oxford_txts/FriT_oxford.txt,"¶“Lordings, I coude han told yow,” quod this Frere",OXFORD,Infinitive must end in -en or -e
henten,hente,v%pr_3,The Friar's Tale 1664,data/oxford_txts/FriT_oxford.txt,"Of hir misdedes, er that the feend hem hente.”",OXFORD,Present 3rd sg must end in -th
seien,seyn,v%inf,Parliament of Fowls 35,data/oxford_txts/PF_oxford.txt,Of his sentence° I wol you seyn the grete.°,OXFORD,Infinitive must end in -en or -e
lasten,last,v%pr_3,Parliament of Fowls 49,data/oxford_txts/PF_oxford.txt,Ther as° joye is that last withouten ende.,OXFORD,Present 3rd sg must end in -th
heren,herde,v%pt_3,Parliament of Fowls 60,data/oxford_txts/PF_oxford.txt,And after that the melodie herde he,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
bireven,berafte,v%pt_3,Parliament of Fowls 87,data/oxford_txts/PF_oxford.txt,Berafte me° my book for lakke of light,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_1,Parliament of Fowls 90,data/oxford_txts/PF_oxford.txt,"For bothe I hadde thing which that I nolde,°",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
fighten,fight,v%pr_3,Parliament of Fowls 103,data/oxford_txts/PF_oxford.txt,"The riche, of gold; the knight fight with his foon;°",OXFORD,Present 3rd sg must end in -th
meten,met,v%inf,Parliament of Fowls 108,data/oxford_txts/PF_oxford.txt,That made me to met° that he stood there;,OXFORD,Infinitive must end in -en or -e
bringen,broghte,v%pt_3,Parliament of Fowls 121,data/oxford_txts/PF_oxford.txt,And forth with him unto a gate broghte,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
letten,let,v%pr_3,Parliament of Fowls 151,data/oxford_txts/PF_oxford.txt,"For what that on° may hale,° that other let°—",OXFORD,Present 3rd sg must end in -th
don,do,v%inf,Parliament of Fowls 163,data/oxford_txts/PF_oxford.txt,"Yit that thou canst not do, yit mayst thou see;",OXFORD,Infinitive must end in -en or -e
bisien,besied,v%pt_pl,Parliament of Fowls 192,data/oxford_txts/PF_oxford.txt,Som besied hem° hir briddes° forth to bringe;,OXFORD,Past plural must end in -en or -e
heren,herde,v%pt_1,Parliament of Fowls 200,data/oxford_txts/PF_oxford.txt,"Ne herde never better, as I gesse;",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
wenden,went,v%pt_pl,Parliament of Fowls 235,data/oxford_txts/PF_oxford.txt,"In kirtels,° al disshevele,° went they there—",OXFORD,Past plural must end in -en or -e
wenden,wente,v%pt_1,Parliament of Fowls 253,data/oxford_txts/PF_oxford.txt,"The god Priapus saw I, as I wente",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
shenden,shente,v%pt_3,Parliament of Fowls 255,data/oxford_txts/PF_oxford.txt,In swich aray° as whan the asse him shente°,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
ginnen,gan,v%pt_pl,Parliament of Fowls 312,data/oxford_txts/PF_oxford.txt,And that so huge a noise gan they mak,OXFORD,Past plural must end in -en or -e
maken,mak,v%inf,Parliament of Fowls 312,data/oxford_txts/PF_oxford.txt,And that so huge a noise gan they mak,OXFORD,Infinitive must end in -en or -e
stonden,stond,v%inf,Parliament of Fowls 315,data/oxford_txts/PF_oxford.txt,"For me to stond, so ful was al the place.",OXFORD,Infinitive must end in -en or -e
seien,seyn,v%inf,Parliament of Fowls 323,data/oxford_txts/PF_oxford.txt,"That is to seyn, the foules of ravine°",OXFORD,Infinitive must end in -en or -e
don,pine,v%pr_3,Parliament of Fowls 335,data/oxford_txts/PF_oxford.txt,"And greye, I mene the goshauk, that doth pine°",OXFORD,Present 3rd sg must end in -th
haven,han,v%pr_pl,Parliament of Fowls 366,data/oxford_txts/PF_oxford.txt,"That in this world han fethres and stature,°",OXFORD,Present plural must end in -en or -e
finden,fonde,v%pt_3,Parliament of Fowls 374,data/oxford_txts/PF_oxford.txt,That ever she among hir werkes fonde,OXFORD,Strong pt sg must not end in -en or -e
knouen,know,v%pr_pl,Parliament of Fowls 386,data/oxford_txts/PF_oxford.txt,"Ye know wel how, Seint Valentines day",OXFORD,Present plural must end in -en or -e
agreen,agree,v%pr_3,Parliament of Fowls 409,data/oxford_txts/PF_oxford.txt,"That she agree to his eleccioun,°",OXFORD,Present 3rd sg must end in -th
don,do,v%pr_3,Parliament of Fowls 420,data/oxford_txts/PF_oxford.txt,"Do what hir list,° to do me live or sterve.°",OXFORD,Present 3rd sg must end in -th
don,do,v%inf,Parliament of Fowls 420,data/oxford_txts/PF_oxford.txt,"Do what hir list,° to do me live or sterve.°",OXFORD,Infinitive must end in -en or -e
wenden,wende,v%pr_3,Parliament of Fowls 440,data/oxford_txts/PF_oxford.txt,"To serven hir, how fer so that she wende;°",OXFORD,Present 3rd sg must end in -th
seisen,sese,v%pr_3,Parliament of Fowls 481,data/oxford_txts/PF_oxford.txt,"At shorte wordes, til that deth me sese,°",OXFORD,Present 3rd sg must end in -th
heren,herde,v%pt_3,Parliament of Fowls 486,data/oxford_txts/PF_oxford.txt,Ne herde never no man me beforn,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
wenden,wente,v%pt_3,Parliament of Fowls 500,data/oxford_txts/PF_oxford.txt,That thorgh min eres the noise wente tho.,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
seien,sey,v%inf,Parliament of Fowls 503,data/oxford_txts/PF_oxford.txt,And I wol sey my verdit° faire and swithe°,OXFORD,Infinitive must end in -en or -e
seien,seyn,v%inf,Parliament of Fowls 525,data/oxford_txts/PF_oxford.txt,To seyn the verdit° for you foules alle.”,OXFORD,Infinitive must end in -en or -e
haven,han,v%pr_pl,Parliament of Fowls 528,data/oxford_txts/PF_oxford.txt,"Han chosen first, by plein eleccioun",OXFORD,Present plural must end in -en or -e
thinken,think,v%inf,Parliament of Fowls 548,data/oxford_txts/PF_oxford.txt,Me wolde think how that the worthieste,OXFORD,Infinitive must end in -en or -e
taken,take,v%pr_3,Parliament of Fowls 588,data/oxford_txts/PF_oxford.txt,"I wol ben hires, til that the deth me take.”",OXFORD,Present 3rd sg must end in -th
shulen,shuld,v%pt_pl,Parliament of Fowls 590,data/oxford_txts/PF_oxford.txt,That men shuld loven alwey causeles,OXFORD,Past plural must end in -en or -e
answeren,answerde,v%pt_3,Parliament of Fowls 638,data/oxford_txts/PF_oxford.txt,With dredful° vois the formel hir answerde,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
don,do,v%inf,Parliament of Fowls 663,data/oxford_txts/PF_oxford.txt,"For to do wel; for, God wot, quit° is she",OXFORD,Infinitive must end in -en or -e
bifallen,befalle,v%pr_3,Parliament of Fowls 664,data/oxford_txts/PF_oxford.txt,Fro yow this yeer; what after so befalle,OXFORD,Present 3rd sg must end in -th
ben,wer,v%pt_pl,Parliament of Fowls 678,data/oxford_txts/PF_oxford.txt,The wordes wer swich as ye may heer finde,OXFORD,Past plural must end in -en or -e
haven,han,v%pr_pl,Parliament of Fowls 687,data/oxford_txts/PF_oxford.txt,“Wel han they cause for to gladen ofte,OXFORD,Present plural must end in -en or -e
dien,deide,v%pt_3,The Squire's Tale 11,data/oxford_txts/SqT_oxford.txt,Thurgh which ther deide many a doughty man.,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Squire's Tale 29,data/oxford_txts/SqT_oxford.txt,Hadde two sones on° Elpheta his wif,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
tellen,tel,v%inf,The Squire's Tale 34,data/oxford_txts/SqT_oxford.txt,But for to tel yow al hir beautee,OXFORD,Infinitive must end in -en or -e
undertaken,undertak,v%inf,The Squire's Tale 36,data/oxford_txts/SqT_oxford.txt,I dar nat undertak so heigh a thing.,OXFORD,Infinitive must end in -en or -e
don,don,v%inf,The Squire's Tale 46,data/oxford_txts/SqT_oxford.txt,Don crien° thurghout Sarray his citee,OXFORD,Infinitive must end in -en or -e
haven,han,v%inf,The Squire's Tale 56,data/oxford_txts/SqT_oxford.txt,Him semed° han geten hem° protecciouns,OXFORD,Infinitive must end in -en or -e
sitten,sit,v%pr_3,The Squire's Tale 77,data/oxford_txts/SqT_oxford.txt,"Whil that this king sit thus in his nobleie,°",OXFORD,Present 3rd sg must end in -th
don,do,v%inf,The Squire's Tale 154,data/oxford_txts/SqT_oxford.txt,"She shal eek knowe, and whom it wol do bote,°",OXFORD,Infinitive must end in -en or -e
seien,seyn,v%inf,The Squire's Tale 163,data/oxford_txts/SqT_oxford.txt,Ther° he is hurt: this is as muche to seyn,OXFORD,Infinitive must end in -en or -e
seien,seyn,v%inf,The Squire's Tale 175,data/oxford_txts/SqT_oxford.txt,"This is to seyn, the swerd and the mirour",OXFORD,Infinitive must end in -en or -e
connen,can,v%pr_pl,The Squire's Tale 185,data/oxford_txts/SqT_oxford.txt,"And cause° why, for they can nat the craft.°",OXFORD,Present plural must end in -en or -e
demen,demed,v%pt_pl,The Squire's Tale 202,data/oxford_txts/SqT_oxford.txt,Diverse folk diversely they demed;°,OXFORD,Past plural must end in -en or -e
haven,hadde,v%pt_3,The Squire's Tale 208,data/oxford_txts/SqT_oxford.txt,The hors that hadde winges for to flee;°,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
bringen,broghte,v%pt_3,The Squire's Tale 210,data/oxford_txts/SqT_oxford.txt,That broghte Troye to destruccion,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%pr_pl,The Squire's Tale 236,data/oxford_txts/SqT_oxford.txt,¶And othere folk han wondred on the swerd,OXFORD,Present plural must end in -en or -e
haven,han,v%pr_pl,The Squire's Tale 242,data/oxford_txts/SqT_oxford.txt,Of which right now ye han yourselven herd.,OXFORD,Present plural must end in -en or -e
heren,herd,v%pt_pl,The Squire's Tale 249,data/oxford_txts/SqT_oxford.txt,"Of craft of ringes° herd they never non,°",OXFORD,Past plural must end in -en or -e
seien,seyn,v%pr_pl,The Squire's Tale 252,data/oxford_txts/SqT_oxford.txt,"Thus seyn the peple, and drawen hem apart.°",OXFORD,Present plural must end in -en or -e
haven,han,v%pr_pl,The Squire's Tale 256,data/oxford_txts/SqT_oxford.txt,"But for° they° han yknowen it so fern,°",OXFORD,Present plural must end in -en or -e
haven,han,v%inf,The Squire's Tale 280,data/oxford_txts/SqT_oxford.txt,He moste han knowen love and his° servise,OXFORD,Infinitive must end in -en or -e
