text,original_scansion,predicted_scansion,dataset_split,filename,match
But was as glad therof as fowel of day,u S u S xu S uS u S,u S u S uS u Su S u,train,ShipT_gui_complete.csv,no
Thou shalt ben wedded unto oon of tho,u S u Su Su S u S,u S u Su Su S u S,train,KnT_gui_complete.csv,yes
From Pluto sent at requeste of Saturne,u Su S u Sux S uSx,u Su S u Sux S uSx,train,KnT_gui_complete.csv,yes
That in this worlde is don of al mankinde,u S u Sx u S u S uSx,u S u Sx u S u S uSx,train,PF_gui_complete.csv,yes
Unto the toun of Athens to dwelle,Su S u S uS u Sx,Su S u S uS u Sx,train,KnT_gui_complete.csv,yes
The which to me were hard now for to finde,u S u S ux S u S u Sx,u S u S ux S u S u Sx,train,ClT_gui_complete.csv,yes
She shette it and to Pandare gan goon,u Su S u S uSx u S,u Su S u S uSx S u,train,TC2_gui_complete.csv,no
To take our wey ther as I yow devise,u Sx u S u S u S uSx,u Sx u S u S u S uSx,train,GP_gui_complete.csv,yes
Yit mot he doon bothe right to pore and riche,u S u S ux S u Sx u Sx,u S u S ux S u Sx u Sx,train,LGW_FPro_gui_complete.csv,yes
That no man might be half so fair I gesse,u S u S u S u S u Sx,u S u S u S u S u Sx,train,LGW_gui_complete.csv,yes
And Jupiter that maketh the thondre ringe,u SuS u Su S ux Sx,u SuS u Su S ux Sx,train,TC2_gui_complete.csv,yes
Than be defouled as it thinketh me,u S uSu S u Su S,u S uSu S u Su x,train,FranT_gui_complete.csv,no
This messager took leve and went,u SuS u Sx u S,u SuS u Sx S u,train,BD_gui_complete.csv,no
To Britain tooke they the righte way,u Su Su S u Su S,u Su Su S u Sx S,train,FranT_gui_complete.csv,no
Han hent the carter and so sore him pined,u S u Su S u Sx u Sx,u S u Su S u Sx u Sx,train,NPT_gui_complete.csv,yes
Prey I that he wol me spede,S u S u S u Sx,S u S u S x Sx,train,HF_gui_complete.csv,no
He seide What amounteth al this wit,u Su S uSu S u S,u Su S uSu S u S,train,RvPro_gui_complete.csv,yes
I sholde er this han fallen doun for slepe,u Su S u S ux S u Sx,u Su S u S ux S u Sx,train,NPPro_gui_complete.csv,yes
And an outlawe or a theef erraunt,u S uSu S u S uS,S u uSu S u S xS,train,MancT_gui_complete.csv,no
Now nece min ye shul wel understonde,u Su S u S u SuSx,u Su S u S u SuSx,train,TC3_gui_complete.csv,yes
And strengest folk ben therwith overcome,u Su S u Su SuSx,u Su S u Su SuSx,train,TC1_gui_complete.csv,yes
For infortune it wolde for the nones,u SuSu S ux S u Sx,u SuSu S ux S u Sx,train,TC4_gui_complete.csv,yes
Withouten part of elleswhere servise,uSu S u SuSx uSx,uSu S u SuSx Sux,train,TC5_gui_complete.csv,no
Thre dayes and a quarter of a tide,u Su S u Su S u Sx,u Su S u Su S u Sx,train,MLT_gui_complete.csv,yes
That sowned bothe wel and sharpe,u Su Su S u Sx,u Su Su S u Sx,train,HF_gui_complete.csv,yes
And yet paraunter can I rede thee,u S uSu S u Su S,u S uSu S u Sx S,train,TC1_gui_complete.csv,no
And glad is of his sorwe and his unhele,u S u S u Sx u S uSx,u S u S u Sx S u Sux,train,PhyT_gui_complete.csv,no
Uncle quod she your maistresse is not here,ux S u S uSu S u Sx,ux S u S uSx S u Sx,train,TC2_gui_complete.csv,no
And never ye to grucche it night ne day,u Su S u Sx u S u S,u Su S u Sx u S x S,train,ClT_gui_complete.csv,no
With othes grete he was so sworn adoun,u Su Sx u S u S uS,u Su Sx S u x S SS,train,MilT_gui_complete.csv,no
This thank have I for I have maad yow see,u S ux S u S ux S u S,u S ux S u S ux S u S,train,MerT_gui_complete.csv,yes
And she with humble herte and glad visage,u S u Su Sx u S uSx,u S u Su Sx S u Sux,train,ClT_gui_complete.csv,no
That woned at hom than he in Inde,u Sx u S u S u Sx,u Sx u S u S u Sx,train,BD_gui_complete.csv,yes
And he not yet made halvendel the fare,u S u S ux SuS u Sx,u S u S ux SuS u Sx,train,TC5_gui_complete.csv,yes
Devine not in reson ay so depe,uSu S u Su S u Sx,uSu S u Su S u Sx,train,TC4_gui_complete.csv,yes
Sin thilke day and she was holden there,u Su S u S u Su Sx,u Su S u S u Su Sx,train,LGW_gui_complete.csv,yes
As he that is the welle of worthinesse,u S u S u Sx u SuSx,u S u S u Sx u SuSx,train,TC2_gui_complete.csv,yes
Inasmuche as I maked yow aferd,uSux S u Su S uS,uSux S u Su S uS,train,NPT_gui_complete.csv,yes
Right at the wiket if I can,u S u Su S u S,u S u Su S u S,train,HF_gui_complete.csv,yes
And this was on the sixte morwe of May,u S u S u Su Sx u S,u S u S u Su Sx u u,train,FranT_gui_complete.csv,no
I shal therof as ful excusen me,u S uS u S uSu S,u S uS u S uSu x,train,TC3_gui_complete.csv,no
And seide On suche a mirour goode grace,u Su S ux S uS ux Sx,u Su S Sx u uS ux Sx,train,TC2_gui_complete.csv,no
But certes lord for noon adversitee,u Su S u S uSuS,u Su S u S uSuS,train,ClT_gui_complete.csv,yes
Ther I was bred allas that harde day,u S u S uS u Su S,u S u S uS u Su S,train,SqT_gui_complete.csv,yes
And if thou canst nat tellen it anon,u S u S u Su S uS,u S u S u Su S uS,train,WBT_gui_complete.csv,yes
For caught is proud and caught is debonaire,u S u S u S u SuSx,u S u S u S u SuSx,train,TC1_gui_complete.csv,yes
And of a souter shipman or a leche,u S u Su Su S u Sx,u S u Su Su S u Sx,train,RvPro_gui_complete.csv,yes
Of whennes quod she whan that she was freined,u Su S u S u S u Sx,u Su S u S u S u Su,train,SNT_gui_complete.csv,no
Therwith a thousand times er he lette,uS u Su Su S u Sx,uS u Su Su S u Sx,train,TC2_gui_complete.csv,yes
Allas how maystow in thin herte finde,uS u Su S u Su Sx,uS u Su S u Su Sx,train,TC4_gui_complete.csv,yes
So peinted he and kembde at point devis,u Su S u Sx u S uS,u Su S u Sx u u xu,train,SqT_gui_complete.csv,no
Ye shul wel knowen that I nought ne lie,u S u Su S u S u S,u S u Su S u S x S,train,TC5_gui_complete.csv,no
Empoisoned hath for that she was his fo,uSuS u S u x S u S,uSuS u S u x u S u,train,WBPro_gui_complete.csv,no
How doth this woful Tisbe in this cas,u S u Su Su S u S,u S u Su Sx S u S,train,LGW_gui_complete.csv,no
Fil on this carpenter right as I gesse,u S u SuS u S u Sx,u S u SuS u S u Sx,train,MilT_gui_complete.csv,yes
That other brother called was Egiste,u Su Su Su S uSx,u Su Su Sx S uSx,train,LGW_gui_complete.csv,no
That wenest or coniectest that he sit,u Su S uSu S u S,u Su S uSu S u S,train,TC4_gui_complete.csv,yes
That in this contree alle our frendes sleeth,u S u Su Su S ux S,u S u Su Su S ux u,train,PardT_gui_complete.csv,no
That he ne dooth or seith somtime amis,u S u S u S uSx uS,u S u S u S uSx Su,train,FranT_gui_complete.csv,no
And Jesu for his grace wit me sende,u Su S u Su S u Sx,u Su S u Su S u Sx,train,ParsPro_gui_complete.csv,yes
God save yow that boghte again mankinde,u Su S u Sx uS uSx,u Su S u Sx uS uSx,train,PardT_gui_complete.csv,yes
Assayeth it yourself than may ye witen,uSu S uS u S u Su,uSu S uS u S u Su,train,MerT_gui_complete.csv,yes
A Cristofre on his brest of silver shene,u Sux S u S u Su Sx,u Sux S u S u Sx Sx,train,GP_gui_complete.csv,no
I can not now wel counterfete,u S u S u SuSx,u S u S u SuSx,train,BD_gui_complete.csv,yes
Yet song the larke and Palamon also,u S u Sx u SuS uS,u S u Sx u SSu Su,train,KnT_gui_complete.csv,no
So oughtest thou for nought but good it is,u Su S u S u S u S,u Su S u S u S u S,train,TC1_gui_complete.csv,yes
In a corner of the halle,S u Su S u Sx,u S uu S u Sx,train,HF_gui_complete.csv,no
Thou shalt with me to helle yet tonight,u S u S u Su S uS,u S u S u Su S uS,train,FriT_gui_complete.csv,yes
Thinges that rigour sholde nevere atteine,uS u Su Su Sxx uSx,uS u Su Su Sxx uSx,train,FranT_gui_complete.csv,yes
But al for noght I sette noght an hawe,u S u S u Su S u Sx,u S u S u Su S u Sx,train,WBPro_gui_complete.csv,yes
Fulliche of al his greet trespas,uSx u S u S uS,uSx S u S u SS,train,HF_gui_complete.csv,no
Than shuld ye seen yif that I therof lie,u S u S u S u Su S,u S u S u S u Su S,train,LGW_gui_complete.csv,yes
That but ye waite wel and been privee,u S u Su S u S uS,u S u Su S u S uS,train,MilT_gui_complete.csv,yes
In alle thinges moor mesure,u Su Su S uSx,u Su Su S uSx,train,BD_gui_complete.csv,yes
Softe and quaking for pure drede,ux S uS u Su Sx,ux S uS u Sx xx,train,BD_gui_complete.csv,no
And with that worde he to the wimpel sterte,u S u Sx u S u Su Sx,u S u Sx u S u SS Sx,train,LGW_gui_complete.csv,no
This carpenter out of his slomber sterte,u SuS u S u Su Sx,u SuS u S u Su Sx,train,MilT_gui_complete.csv,yes
The bente mone with hir hornes pale,u Su Su S u Su Sx,u Su Su S u Su Sx,train,TC3_gui_complete.csv,yes
Than that men shulde a lover him espie,u S u Su S ux S uS,u S u Sx S ux u uS,train,LGW_gui_complete.csv,no
This was the tale Ther was a king,u S u Sx u S u S,u S u Sx x S S S,train,BD_gui_complete.csv,no
If no love is O God what fele I so,u S ux S u S u Sx u S,u S ux S u S u Sx S u,train,TC1_gui_complete.csv,no
And wel avise him whom he broughte there,u S uSu S u S ux Sx,u S uSu u u S ux Sx,train,TC3_gui_complete.csv,no
Or leste noght he bad her for to reste,u Su S u S u S u Sx,u Su S u S u S u xx,train,LGW_gui_complete.csv,no
He planed awey the names everichon,u Su Su S ux SxuS,u Su Su S ux SxuS,train,SumT_gui_complete.csv,yes
She is fals and ever laughinge,u S u S uS uSx,x u S u Sx uSx,train,BD_gui_complete.csv,no
Ne demeth nat that I sclaundre your hous,S uS u S u Sx u S,x SS u S u Sx u S,train,CYT_gui_complete.csv,no
And hir yonge son Julo,S u Su S uS,u S ux S uS,train,HF_gui_complete.csv,no
That al the world may of it here,u S u S u S u Sx,S S u S u S u Sx,train,HF_gui_complete.csv,no
And forth out of the citee for to goon,u S u S u Su S u S,u S u S u Su S u S,train,LGW_gui_complete.csv,yes
Hath his kinde place in air,S u Su Sx u S,u S ux Sx u u,train,HF_gui_complete.csv,no
Me thinketh I see hir evermo,u Sx u S u SuS,u Su S u S uSu,train,BD_gui_complete.csv,no
He was agast so of Nowelis flood,u S uS u S uSu S,u S uS u S uSu S,train,MilT_gui_complete.csv,yes
Er she were born upon hir limes free,u S ux S uS u Su S,u S ux S uS u Su S,train,PhyT_gui_complete.csv,yes
Loke Attila the grete conquerour,ux SuS u Su SuS,ux SuS u Sx uuS,train,PardT_gui_complete.csv,no
Til on Criseyde it smoot and ther it stente,u S uSx u S u S u Sx,u S uSx u S u S u Sx,train,TC1_gui_complete.csv,yes
Al nere he malapert or made it tough,u Sx u SuS u Sx u S,u Sx u SuS u Sx S u,train,TC3_gui_complete.csv,no
And inned hem everich in his degree,u Su S uxS u S uS,u Su S uxS S u Su,train,KnT_gui_complete.csv,no
As he that was of chivalrie the flour,u S u S u SuS u S,u S u S u SuS u S,train,FranT_gui_complete.csv,yes
And in hir maner made festes,u S u Su Su Sx,u S u Su Sx Sx,train,BD_gui_complete.csv,no
As custume is unto thise nobles alle,u Sux S uS ux Su Sx,u Sux S uS ux Su Sx,train,MerT_gui_complete.csv,yes
But natheles bitide what bitide,u SuS uSu S uSx,u SuS uSu S uSx,train,TC5_gui_complete.csv,yes
But on his wif his thoght was evermo,u S u S u S u SuS,u S u S u S u SuS,train,MerT_gui_complete.csv,yes
Wo was this wrecched womman tho bigon,u S u Su Su S uS,u S u Su Su S uS,train,MLT_gui_complete.csv,yes
Save o thing lord if it your wille be,ux S u S u S u Su S,ux S u S u S u Sx S,train,ClT_gui_complete.csv,no
Nil noon of hem as I shal til I sterve,u S u S u S u S u Sx,u S u S u S u S u Sx,train,TC5_gui_complete.csv,yes
And also ful eek of chirkinges,u Su S u S uSx,u Su S u S uSx,train,HF_gui_complete.csv,yes
Whan that the wind was good and gan him hie,u S u S u S u S u S,u S u S u S u S u S,train,LGW_gui_complete.csv,yes
What somme shold this maistres gerdon be,u Su S u Su Su S,u Su S u Su Su S,train,FranT_gui_complete.csv,yes
He wook and tolde his felaw what he mette,u S u Sx u Su S u Sx,u S u Sx u Su S u Sx,train,NPT_gui_complete.csv,yes
Juge infernal Minos of Crete king,ux SuS uS u Su S,ux SuS uS u Su S,train,LGW_gui_complete.csv,yes
But al on hie above a dees,u S u S uSx u S,u S u S uSx S u,train,HF_gui_complete.csv,no
Your princes erren as your nobley dooth,u Su Su S u Su S,u Su Su S u Su S,train,SNT_gui_complete.csv,yes
At either ende of thee foul is the soun,u Su Sx u S u S u S,u Su Sx u S u u x u,train,PardT_gui_complete.csv,no
Ne cause eek non to bidde him thennes rise,u Su S u S ux S ux Sx,u Su S u S ux S ux Sx,train,TC3_gui_complete.csv,yes
Whanne this was doon this Pandare up anoon,ux S u S u Sux S uS,ux S u S u Sux S uS,train,TC2_gui_complete.csv,yes
And I acorde wel that it is so,u S uSu S u S u S,u S uSu S u S u S,train,LGW_FPro_gui_complete.csv,yes
That sith his face was so disfigured,u S u Su S u SuSx,u S u Su S u SuSu,train,KnT_gui_complete.csv,no
In womman vinolent is no defence,u Su SuS u S uSx,u Su SuS u S uSx,train,WBPro_gui_complete.csv,yes
Go bring hir forth and put hire in our warde,u S u S u S ux S u Sx,u S u S u S ux S u Sx,train,PhyT_gui_complete.csv,yes
The false feith to trowe in God allone,u Su S u Sx u S uSx,u Su S u Sx u S uSx,train,SNT_gui_complete.csv,yes
If sorwe it putte out of hir remembraunce,u Sx u Sx u S u SuSx,u Sx u Sx u S u uSSx,train,TC3_gui_complete.csv,no
Therfore in stede of wepinge and preyeres,uSu S xx u Sux S uSx,uSu S xx S uSx S uSx,train,GP_gui_complete.csv,no
Appollo whirleth up his char so hye,uSu Su S u S u S,uSu Su S u S u S,train,SqT_gui_complete.csv,yes
Ye lever than be lord of Greces twelve,u Su S u S u Su Sx,u Su S u S u Su Sx,train,TC5_gui_complete.csv,yes
I dar eek seyn if she me finde fals,u S u S u S u Su S,u S u S u S u Sx S,train,PF_gui_complete.csv,no
But mighte temen us on bere,u Su Su S u Sx,u Su Su S u Sx,train,HF_gui_complete.csv,yes
And trew to Jasoun was she al her lif,u S u Su S u S u S,u S u Su S u S u S,train,LGW_gui_complete.csv,yes
How ferforth be ye put in loves daunce,u Su S u S u Su Sx,u Su S u S u Su Sx,train,TC2_gui_complete.csv,yes
A mantelet upon his shuldre hanginge,u SuS uS u Sx uSx,u SuS uS u Sx uSx,train,KnT_gui_complete.csv,yes
In love but as his suster him to plese,u Su S u S uS u S xx,u Su S u S uS u S xx,train,TC2_gui_complete.csv,yes
And gonne a while of this and that devise,u Sx u Sx u S u S uSx,u Sx u Sx u S u S uSx,train,TC2_gui_complete.csv,yes
The pot tobreketh and farwel al is go,u S uSx u Su S u S,u S uSx S uS S u S,train,CYT_gui_complete.csv,no
This Chauntecleer his winges gan to bete,u SuS u Su S u Sx,u SuS u Su S u Sx,train,NPT_gui_complete.csv,yes
Thus seyn thise yonge folk and up they kille,u S ux Su S u S u Sx,u S ux Su S u S u Sx,train,LGW_gui_complete.csv,yes
Cometh of the grete superfluitee,Su S u Sx uSuS,uS u S ux SxSu,train,NPT_gui_complete.csv,no
Hath plentee to the moste and to the leeste,u Su S u Sx u S u Sx,u Su S u Sx u S u Sx,train,SqT_gui_complete.csv,yes
And this is verray soth that I yow telle,u S u Su S u S u Sx,u S u Su S u S u Sx,train,RvT_gui_complete.csv,yes
And in a prison fetered cast is he,u S u Su Sux S u S,u S u Su Sux u S u,train,LGW_gui_complete.csv,no
Do now your devoir yonge knightes proude,u S u Su Su Su Sx,u S u Su Su Su Sx,train,KnT_gui_complete.csv,yes
In general ye bothe yonge and olde,u SuS u Su Sx u Sx,u SuS u Su Sx u Sx,train,MLT_gui_complete.csv,yes
Lat me thus wepe and waile til I die,u S u Su S ux S u S,u S u Su S ux S u S,train,TC4_gui_complete.csv,yes
Stood in the temple in her estat royal,u S u Su S u xS uS,u S u Su S u Su Su,train,LGW_gui_complete.csv,no
I fond it in min hond ful evene,u S u S u S u Sxx,u S u S u S u Sxx,train,BD_gui_complete.csv,yes
And seide Far wel Malin swete wight,u Su S u Su Su S,u Su S u Su Sx S,train,RvT_gui_complete.csv,no
That shal departed been among us three,u S uSu S uS u S,u S uSu S uS u S,train,PardT_gui_complete.csv,yes
And with that word he fley doun fro the beem,u S u S u S u S u S,u S u S u S u S u S,train,NPT_gui_complete.csv,yes
I fond that on a wal ther was,u S u S u S u S,u S u S u S u S,train,HF_gui_complete.csv,yes
I fare as doth the song of Chauntepleure,u Sx u S u S u SuSx,u Sx u S u S u SuSx,train,Anelida_gui_complete.csv,yes
The peril of this cas fro point to point,u Su S u S u S u S,u Su S u S u S u S,train,LGW_gui_complete.csv,yes
And al his handwerk bothe more and lesse,u S u Su Su Sx u Sx,u S u Su Su Sx u Sx,train,FriT_gui_complete.csv,yes
And with his spere he smoot his herte atwo,u S u Sx u S u Sx uS,u S u Sx u S u Sx Su,train,PardT_gui_complete.csv,no
I wot wel that thou mayst nat al it rime,u S u S u S u S u Sx,u S u S u S u S u Sx,train,LGW_FPro_gui_complete.csv,yes
Yeve him mischaunce that this tretis broughte,ux S uSu S u Su Sx,ux S uSu S u Su Sx,train,TC4_gui_complete.csv,yes
Hir mouth ful smal and therto softe and reed,u S u S u Su Sx u S,u S u S u Su Sx S u,train,GP_gui_complete.csv,no
That now on Monday last I saugh him wirche,u S u Su S u S u Sx,u S u Su S u S u Sx,train,MilT_gui_complete.csv,yes
But now knowe I in verray soothfastnesse,u S ux S u Su SuSx,u S ux S u Su SuSx,train,ClT_gui_complete.csv,yes
And trewe in al that herte may bethinke,u Su S u S ux S uSx,u Su S u S ux S uSx,train,PF_gui_complete.csv,yes
But him bihoveth somtime han a peine,u S uSu Sux S u Sx,u S uSu Sux S u Sx,train,TC4_gui_complete.csv,yes
Do thin entent to herkene it,u S uS u Sux S,u S uS u Sxx S,train,BD_gui_complete.csv,no
In al the place saugh he nat a frere,u S u Su S u S u Sx,u S u Su S u S u Sx,train,SumPro_gui_complete.csv,yes
And eek this hous hath of entrees,u S u S u S uS,u S u S u S uS,train,HF_gui_complete.csv,yes
Saw he which is long to telle,S u S u S u Sx,S u S u S S ux,train,HF_gui_complete.csv,no
Ne wiste I nought for as I was cominge,u Sx u S u S u S uSx,u Sx u S u S u S uSx,train,TC2_gui_complete.csv,yes
Into this toun ne comth nought here Criseyde,uS u S u S u Sx uSx,uS u S u S u Sx Sux,train,TC5_gui_complete.csv,no
Unto the straunge lordes as was right,uS u Su Su S u S,uS u Su Su S u S,train,KnT_gui_complete.csv,yes
These loveres wolden speke in general,ux SuS uS ux S uxS,ux SuS uS ux S uxu,train,TC1_gui_complete.csv,no
Ther nas quiksilver litarge ne brimstoon,u S uSu Sux S uS,u S uSx Sux x Su,train,GP_gui_complete.csv,no
Al have I nat set folk in hir degree,u Sx u S u S u S uS,u Sx u S u S u S uS,train,GP_gui_complete.csv,yes
The droghte of March hath perced to the roote,u Su S u S ux S u Sx,u Su S u S ux S u Sx,train,GP_gui_complete.csv,yes
And Nicholas amid the ers he smoot,u SuS uS u S u S,u SuS uS u S u S,train,MilT_gui_complete.csv,yes
Til he cam to the carpenteres hous,u S u S u SuSu S,u S u S u SuSu S,train,MilT_gui_complete.csv,yes
But certein is to purpos for to go,u Su S u Su S u S,u Su S u Su S u S,train,TC3_gui_complete.csv,yes
But as min auctour seith right thus she seide,u S u Su S u S u Sx,u S u Su S u S u Sx,train,LGW_gui_complete.csv,yes
If I al night wolde him in sorwe see,u S u S ux S u Su S,u S u S ux S u Su S,train,TC3_gui_complete.csv,yes
Whan with honour upyolden is his breeth,u S uS uSu S u S,u S uS uSu S u S,train,KnT_gui_complete.csv,yes
Into your grace and bothe our hertes seled,uS u Su S ux S ux Sx,uS u Su S ux S ux Sx,train,TC4_gui_complete.csv,yes
For evermo whil that hem laste lif,u SuS u S u Su S,u SuS u S u Sx S,train,LGW_gui_complete.csv,no
Cassandre him gan right thus his dreem expounde,uSx u S u S u S uSx,uSx u S u S u S uSx,train,TC5_gui_complete.csv,yes
The trespas of hem bothe and eek the cause,u Su S u Sx u S u Sx,u Su S u Sx u S u Sx,train,KnT_gui_complete.csv,yes
For I am sorwe and sorwe is I,u S u Sx u Sx u S,u S u Sx S ux S u,train,BD_gui_complete.csv,no
Go now farewel and Venus here to borwe,u S uSu S uS xx u Sx,u S uSu S uS xx u Sx,train,TC2_gui_complete.csv,yes
Him of Criseyde and of hir womanhede,u S uSu S u S uSxx,u S uSu S u S uSxx,train,TC3_gui_complete.csv,yes
For mannes heed imaginen ne can,u Su S uSuS u S,u Su S uSuS x S,train,TC4_gui_complete.csv,no
