headword,word,line_number,filename,context,is_elided,is_final,text_type,oxford_context,riverside_context
loth,loothe,Book of the Duchess 581,data/oxford_txts/BD_oxford.txt,"My lif, my lustes° be me loothe",False,True,BOTH,"My lif, my lustes° be me loothe",My lyf my lustes be me loothe
stille,stille,The Nun's Priest's Tale 3443,data/oxford_txts/NPT_oxford.txt,"Taketh the fruit, and lat the chaf° be stille.",False,True,BOTH,"Taketh the fruit, and lat the chaf° be stille.",Taketh the fruyt and lat the chaf be stille
swete,sweete,The Wife of Bath's Prologue 435,data/oxford_txts/WBPro_oxford.txt,And han a sweete spiced° conscience,False,False,BOTH,And han a sweete spiced° conscience,And han a sweete spiced conscience
swete,swete,Troilus and Criseyde; Book III 1183,data/oxford_txts/TC3_oxford.txt,"Foryeve it me, min owene swete herte.”",False,False,BOTH,"Foryeve it me, min owene swete herte.”",Foryeve it me myn owene swete herte
treu,trewe,The Clerk's Tale 838,data/oxford_txts/ClT_oxford.txt,"And am your trewe wif, it is no drede",False,False,BOTH,"And am your trewe wif, it is no drede",And am youre trewe wyf it is no drede
fre,free,Troilus and Criseyde; Book I 840,data/oxford_txts/TC1_oxford.txt,"For, as hir list, she pleieth with free and bonde.”",True,False,BOTH,"For, as hir list, she pleieth with free and bonde.”",For as hire list she pleyeth with free and bonde
swete,swete,Troilus and Criseyde; Book V 1189,data/oxford_txts/TC5_oxford.txt,"Er that the mone, O dere herte swete!",False,True,BOTH,"Er that the mone, O dere herte swete!",Er that the moone O deere herte swete
neue,newe,The General Prologue 428,data/oxford_txts/GP_oxford.txt,Hir frendshipe nas nat newe to biginne.,False,False,BOTH,Hir frendshipe nas nat newe to biginne.,Hir frendshipe nas nat newe to bigynne
juste,juste,Troilus and Criseyde; Book II 727,data/oxford_txts/TC2_oxford.txt,"That he may make avaunt, by juste cause;",False,False,BOTH,"That he may make avaunt, by juste cause;",That he may make avaunt by juste cause
lef,leve,Troilus and Criseyde; Book II 251,data/oxford_txts/TC2_oxford.txt,"And seide, “Gladly, leve nece dere",False,False,BOTH,"And seide, “Gladly, leve nece dere",And seyde Gladly leve nece dere
thikke,thikke,The Squire's Tale 159,data/oxford_txts/SqT_oxford.txt,Were it as thikke as is a branched ook;°,True,False,BOTH,Were it as thikke as is a branched ook;°,Were it as thikke as is a branched ook
dul,dulle,Book of the Duchess 900,data/oxford_txts/BD_oxford.txt,And eek° my spirits be so dulle,False,True,BOTH,And eek° my spirits be so dulle,And eke my spirites be so dulle
blithe,blithe,Troilus and Criseyde; Book V 1383,data/oxford_txts/TC5_oxford.txt,For was ther never herte yet so blithe,False,True,BOTH,For was ther never herte yet so blithe,For was ther nevere herte yet so blithe
red,rede,House of Fame 1936,data/oxford_txts/HF_oxford.txt,"Was made of twigges, falwe,° rede",False,True,BOTH,"Was made of twigges, falwe,° rede",Was mad of twigges falwe rede
fre,free,Troilus and Criseyde; Book IV 1059,data/oxford_txts/TC4_oxford.txt,For to destroye our free chois every del.—,False,False,BOTH,For to destroye our free chois every del.—,For to destruye oure fre chois every del
treu,trewe,Troilus and Criseyde; Book III 141,data/oxford_txts/TC3_oxford.txt,And I to ben your verray humble trewe,False,True,BOTH,And I to ben your verray humble trewe,And I to ben youre verray humble trewe
fresh,fresshe,The Merchant's Tale 1882,data/oxford_txts/MerT_oxford.txt,Unto his faire fresshe° lady May.,False,False,BOTH,Unto his faire fresshe° lady May.,Unto his faire fresshe lady May
swete,swete,Troilus and Criseyde; Book V 1344,data/oxford_txts/TC5_oxford.txt,"Foryeve it me, min owene swete herte.",False,False,BOTH,"Foryeve it me, min owene swete herte.",Foryeve it me myn owen swete herte
smal,smale,The Shipman's Tale 105,data/oxford_txts/ShipT_oxford.txt,Were° al forstraught° with houndes grete and smale.,False,True,BOTH,Were° al forstraught° with houndes grete and smale.,Were al forstraught with houndes grete and smale
smert,smerte,Book of the Duchess 507,data/oxford_txts/BD_oxford.txt,Him thought his sorwes were so smerte°,False,True,BOTH,Him thought his sorwes were so smerte°,Hym thoughte hys sorwes were so smerte
wod,wode,Troilus and Criseyde; Book V 1213,data/oxford_txts/TC5_oxford.txt,Which that men clepeth wode Jalousie,False,False,BOTH,Which that men clepeth wode Jalousie,Which that men clepeth woode jalousie
treu,trewe,The Merchant's Tale 2164,data/oxford_txts/MerT_oxford.txt,"Than thee offende,° trewe dere wif!",False,False,BOTH,"Than thee offende,° trewe dere wif!",Than thee offende trewe deere wyf
ouen,owene,The Merchant's Tale 1490,data/oxford_txts/MerT_oxford.txt,I hold° your owene conseil is the beste.,False,False,BOTH,I hold° your owene conseil is the beste.,I holde youre owene conseil is the beste
grene,grene,House of Fame 1224,data/oxford_txts/HF_oxford.txt,And pipes made of grene corne,False,False,BOTH,And pipes made of grene corne,And pipes made of grene corn
ofte,ofte,The Canon's Yeoman's Tale 1031,data/oxford_txts/CYT_oxford.txt,"And this chanon him thanked ofte sithe,°",False,False,BOTH,"And this chanon him thanked ofte sithe,°",And this chanoun hym thanked ofte sithe
ouen,owne,The Wife of Bath's Prologue 68,data/oxford_txts/WBPro_oxford.txt,He putte it in our owne jugement.,False,False,BOTH,He putte it in our owne jugement.,He putte it in oure owene juggement
loue,lowe,The Wife of Bath's Tale 1201,data/oxford_txts/WBT_oxford.txt,"Povert ful ofte, whan a man is lowe",False,True,BOTH,"Povert ful ofte, whan a man is lowe",Poverte ful ofte whan a man is lowe
fair,faire,Parliament of Fowls 234,data/oxford_txts/PF_oxford.txt,"Faire of hemself,° and somme of hem were gay;°",True,False,BOTH,"Faire of hemself,° and somme of hem were gay;°",Fayre of hemself and some of hem were gay
fals,false,The Knight's Tale 1580,data/oxford_txts/KnT_oxford.txt,"And seide: “Arcite, false traitour wikke,°",False,False,BOTH,"And seide: “Arcite, false traitour wikke,°",And seide Arcite false traytour wikke
kinde,kinde,The Clerk's Tale 602,data/oxford_txts/ClT_oxford.txt,But ever in oon ylike sad° and kinde.,False,True,BOTH,But ever in oon ylike sad° and kinde.,But evere in oon ylike sad and kynde
riche,riche,The Knight's Tale 864,data/oxford_txts/KnT_oxford.txt,Ful many a riche contree hadde he wonne;,False,False,BOTH,Ful many a riche contree hadde he wonne;,Ful many a riche contree hadde he wonne
povre,pore,The Wife of Bath's Tale 1063,data/oxford_txts/WBT_oxford.txt,"For thogh that I be foul, and olde, and pore",False,True,BOTH,"For thogh that I be foul, and olde, and pore",For thogh that I be foul and oold and poore
fre,free,The Franklin's Tale 1622,data/oxford_txts/FranT_oxford.txt,"Which was the moste free,° as thinketh yow?°",True,False,BOTH,"Which was the moste free,° as thinketh yow?°",Which was the mooste fre as thynketh yow
long,longe,The Monk's Tale 2110,data/oxford_txts/MkT_oxford.txt,And bar° the heven on his nekke longe.,False,True,BOTH,And bar° the heven on his nekke longe.,And bar the hevene on his nekke longe
digne,digne,The General Prologue 517,data/oxford_txts/GP_oxford.txt,Ne of his spech daungerous ne digne,False,True,BOTH,Ne of his spech daungerous ne digne,Ne of his speche daungerous ne digne
whit,white,House of Fame 2116,data/oxford_txts/HF_oxford.txt,"As dooth the faire, white mone",False,False,BOTH,"As dooth the faire, white mone",As doth the faire white mone
swete,swete,Book of the Duchess 1233,data/oxford_txts/BD_oxford.txt,"For evermore, min herte swete!",False,True,BOTH,"For evermore, min herte swete!",For evermore myn herte swete
wikke,wikke,The Knight's Tale 1580,data/oxford_txts/KnT_oxford.txt,"And seide: “Arcite, false traitour wikke,°",False,True,BOTH,"And seide: “Arcite, false traitour wikke,°",And seide Arcite false traytour wikke
secre,secree,The Canon's Yeoman's Tale 1370,data/oxford_txts/CYT_oxford.txt,"And as ye love me, kepeth it secree;",False,True,BOTH,"And as ye love me, kepeth it secree;",And as ye love me kepeth it secree
grene,grene,Parliament of Fowls 174,data/oxford_txts/PF_oxford.txt,"Eche in his kinde,° of colour fresh and grene",False,True,BOTH,"Eche in his kinde,° of colour fresh and grene",Ech in his kynde of colour fresh and greene
mek,meke,The Wife of Bath's Prologue 434,data/oxford_txts/WBPro_oxford.txt,Ye sholde been al pacient and meke,False,True,BOTH,Ye sholde been al pacient and meke,Ye sholde been al pacient and meke
bonde,bonde,Troilus and Criseyde; Book II 1223,data/oxford_txts/TC2_oxford.txt,"She nolde nought, ne make hirselven bonde",False,True,BOTH,"She nolde nought, ne make hirselven bonde",She nolde nought ne make hireselven bonde
badde,badde,House of Fame 1768,data/oxford_txts/HF_oxford.txt,Though they gon in ful badde lese.”°,False,False,BOTH,Though they gon in ful badde lese.”°,Though they goon in ful badde lese
stille,stille,Troilus and Criseyde; Book IV 521,data/oxford_txts/TC4_oxford.txt,And Pandarus gan holde his tunge stille,False,True,BOTH,And Pandarus gan holde his tunge stille,And Pandarus gan holde his tunge stille
loue,lowe,The Knight's Tale 1369,data/oxford_txts/KnT_oxford.txt,"So feble eek were his spirits, and so lowe",False,True,BOTH,"So feble eek were his spirits, and so lowe",So feble eek were his spiritz and so lowe
fre,free,Book of the Duchess 1055,data/oxford_txts/BD_oxford.txt,"Have loved best my lady free,°",False,True,BOTH,"Have loved best my lady free,°",Have loved best my lady free
digne,digne,The Clerk's Tale 411,data/oxford_txts/ClT_oxford.txt,So benigne and so digne of reverence,True,False,BOTH,So benigne and so digne of reverence,So benigne and so digne of reverence
large,large,The Nun's Priest's Tale 3159,data/oxford_txts/NPT_oxford.txt,Of o° thing God hath sent me large grace;°,False,False,BOTH,Of o° thing God hath sent me large grace;°,Of o thyng God hath sent me large grace
wise,wise,The Wife of Bath's Prologue 229,data/oxford_txts/WBPro_oxford.txt,I sey nat this by wives that ben wise,False,True,BOTH,I sey nat this by wives that ben wise,I sey nat this by wyves that been wyse
noble,noble,The Second Nun's Tale 121,data/oxford_txts/SNT_oxford.txt,"Was comen of Romains,° and of noble kinde,°",False,False,BOTH,"Was comen of Romains,° and of noble kinde,°",Was comen of Romayns and of noble kynde
fresh,fresshe,Troilus and Criseyde; Book III 26,data/oxford_txts/TC3_oxford.txt,"Ye do hem corteis be, fresshe and benigne",True,False,BOTH,"Ye do hem corteis be, fresshe and benigne",Ye do hem corteys be fresshe and benigne
pale,pale,The Franklin's Tale 1353,data/oxford_txts/FranT_oxford.txt,"With face pale and with ful sorweful chere,°",True,False,BOTH,"With face pale and with ful sorweful chere,°",With face pale and with ful sorweful cheere
nice,nice,Troilus and Criseyde; Book II 857,data/oxford_txts/TC2_oxford.txt,"He outher is envious, or right nice",False,True,BOTH,"He outher is envious, or right nice",He outher is envyous or right nyce
swete,swete,The Wife of Bath's Prologue 734,data/oxford_txts/WBPro_oxford.txt,"For shrewednesse,° him thought the tale swete;",False,True,BOTH,"For shrewednesse,° him thought the tale swete;",For shrewednesse hym thoughte the tale swete
straunge,straunge,The General Prologue 464,data/oxford_txts/GP_oxford.txt,She hadde passed many a straunge strem;,False,False,BOTH,She hadde passed many a straunge strem;,She hadde passed many a straunge strem
blithe,blithe,The Pardoner's Tale 795,data/oxford_txts/PardT_oxford.txt,And he that hath the cut with herte blithe°,False,True,BOTH,And he that hath the cut with herte blithe°,And he that hath the cut with herte blithe
humble,humble,The Merchant's Tale 1376,data/oxford_txts/MerT_oxford.txt,"As seith Senek,° above an humble wif.",False,False,BOTH,"As seith Senek,° above an humble wif.",As seith Senek above an humble wyf
kene,kene,The Knight's Tale 1966,data/oxford_txts/KnT_oxford.txt,A bowe he bar and arwes brighte and kene.°,False,True,BOTH,A bowe he bar and arwes brighte and kene.°,A bowe he bar and arwes brighte and kene
due,due,The Knight's Tale 3044,data/oxford_txts/KnT_oxford.txt,And namely° that to us alle is due.,False,True,BOTH,And namely° that to us alle is due.,And namely that to us alle is due
god,goode,The General Prologue 74,data/oxford_txts/GP_oxford.txt,"His hors were goode, but he was nat gay.",False,False,BOTH,"His hors were goode, but he was nat gay.",His hors were goode but he was nat gay
noble,noble,The Knight's Tale 2888,data/oxford_txts/KnT_oxford.txt,The more noble and riche in his degree,True,False,BOTH,The more noble and riche in his degree,The moore noble and riche in his degree
drie,dreie,The Monk's Tale 2043,data/oxford_txts/MkT_oxford.txt,"And of this asses cheke, that was dreie,°",False,True,BOTH,"And of this asses cheke, that was dreie,°",And of this asses cheke that was dreye
treu,trewe,Troilus and Criseyde; Book V 1401,data/oxford_txts/TC5_oxford.txt,"“Ywis, min owene dere herte trewe",False,True,BOTH,"“Ywis, min owene dere herte trewe",Iwis myne owene deere herte trewe
olde,olde,The Merchant's Tale 2149,data/oxford_txts/MerT_oxford.txt,¶Swiche olde lewed° wordes used he;,False,False,BOTH,¶Swiche olde lewed° wordes used he;,Swiche olde lewed wordes used he
god,goode,The Wife of Bath's Prologue 196,data/oxford_txts/WBPro_oxford.txt,As three of hem were goode and two were badde.,True,False,BOTH,As three of hem were goode and two were badde.,As thre of hem were goode and two were badde
olde,olde,The Wife of Bath's Tale 1263,data/oxford_txts/WBT_oxford.txt,And olde and angry nigards° of dispence,True,False,BOTH,And olde and angry nigards° of dispence,And olde and angry nygardes of dispence
dep,depe,The Squire's Tale 155,data/oxford_txts/SqT_oxford.txt,Al be his woundes never so° depe and wide.,True,False,BOTH,Al be his woundes never so° depe and wide.,Al be his woundes never so depe and wyde
lene,lene,The General Prologue 591,data/oxford_txts/GP_oxford.txt,"Ful longe were his legges, and ful lene",False,True,BOTH,"Ful longe were his legges, and ful lene",Ful longe were his legges and ful lene
dere,dere,Troilus and Criseyde; Book II 494,data/oxford_txts/TC2_oxford.txt,"“Ye, doutelees,” quod she, “min uncle dere.”",False,True,BOTH,"“Ye, doutelees,” quod she, “min uncle dere.”",Ye doutelees quod she myn uncle deere
fre,free,The Prioress' Tale 532,data/oxford_txts/PrT_oxford.txt,Was maked of° our blisful lady free,False,True,BOTH,Was maked of° our blisful lady free,Was maked of our blisful Lady free
fre,free,The Knight's Tale 1292,data/oxford_txts/KnT_oxford.txt,"Sith thou art at thy large, of prison free",False,True,BOTH,"Sith thou art at thy large, of prison free",Sith thou art at thy large of prisoun free
lege,lige,The Clerk's Tale 310,data/oxford_txts/ClT_oxford.txt,And art my feithful lige man ybore;,False,False,BOTH,And art my feithful lige man ybore;,And art my feithful lige man ybore
digne,digne,Troilus and Criseyde; Book I 429,data/oxford_txts/TC1_oxford.txt,As in a place unto your vertu digne;,False,True,BOTH,As in a place unto your vertu digne;,As in a place unto youre vertu digne
smal,smale,The Miller's Tale 3208,data/oxford_txts/MilT_oxford.txt,His Almageste° and bookes grete and smale,False,True,BOTH,His Almageste° and bookes grete and smale,His Almageste and bookes grete and smale
long,longe,The Knight's Tale 1573,data/oxford_txts/KnT_oxford.txt,A longe time; and after he up sterte.,False,False,BOTH,A longe time; and after he up sterte.,A longe tyme and after he up sterte
gaudi,gaude,The Knight's Tale 2079,data/oxford_txts/KnT_oxford.txt,In gaude° grene hir statue clothed was,False,False,BOTH,In gaude° grene hir statue clothed was,In gaude grene hir statue clothed was
long,longe,Book of the Duchess 1148,data/oxford_txts/BD_oxford.txt,"Noght longe time, leve° hit wel.",False,False,BOTH,"Noght longe time, leve° hit wel.",Noght longe tyme leve hyt wel
