headword,word,tag,line_number,filename,context,text_type
seien,sayn,v%inf,The Pardoner's Tale 502,data/riverside_cats/PardT_riv.cat,Lo how deere shortly for to sayn,RIVERSIDE
gon,go,v%inf,The Pardoner's Tale 543,data/riverside_cats/PardT_riv.cat,That may go thurgh the golet softe and swoote,RIVERSIDE
haven,han,v%pr_pl,The Pardoner's Tale 587,data/riverside_cats/PardT_riv.cat,Of wynyevyng to hem that han justise,RIVERSIDE
shulen,shul,v%pr_pl,The Pardoner's Tale 618,data/riverside_cats/PardT_riv.cat,Shul nat allyen yow with hasardours,RIVERSIDE
gon,go,v%inf,The Pardoner's Tale 655,data/riverside_cats/PardT_riv.cat,This daggere shal thurghout thyn herte go,RIVERSIDE
comen,cam,v%pt_pl,The Pardoner's Tale 671,data/riverside_cats/PardT_riv.cat,It was me toold er ye cam heer two houres,RIVERSIDE
slen,yslayn,v%ppl,The Pardoner's Tale 673,data/riverside_cats/PardT_riv.cat,And sodeynly he was yslayn tonyght,RIVERSIDE
slen,slayn,v%ppl,The Pardoner's Tale 679,data/riverside_cats/PardT_riv.cat,He hath a thousand slayn this pestilence,RIVERSIDE
slen,slayn,v%ppl,The Pardoner's Tale 686,data/riverside_cats/PardT_riv.cat,The child seith sooth for he hath slayn this yeer,RIVERSIDE
willen,wol,v%pr_pl,The Pardoner's Tale 699,data/riverside_cats/PardT_riv.cat,And we wol sleen this false traytour Deeth,RIVERSIDE
haven,han,v%pr_pl,The Pardoner's Tale 702,data/riverside_cats/PardT_riv.cat,Togidres han thise thre hir trouthes plight,RIVERSIDE
gon,goon,v%pr_pl,The Pardoner's Tale 706,data/riverside_cats/PardT_riv.cat,And forth they goon towardes that village,RIVERSIDE
haven,han,v%pr_pl,The Pardoner's Tale 708,data/riverside_cats/PardT_riv.cat,And many a grisly ooth thanne han they sworn,RIVERSIDE
sweren,sworn,v%ppl,The Pardoner's Tale 708,data/riverside_cats/PardT_riv.cat,And many a grisly ooth thanne han they sworn,RIVERSIDE
mouen,may,v%pr_pl,The Pardoner's Tale 710,data/riverside_cats/PardT_riv.cat,Deeth shal be deed if that they may hym hente,RIVERSIDE
haven,han,v%pr_pl,The Pardoner's Tale 711,data/riverside_cats/PardT_riv.cat,Whan they han goon nat fully half a mile,RIVERSIDE
haven,han,v%inf,The Pardoner's Tale 712,data/riverside_cats/PardT_riv.cat,Right as they wolde han troden over a stile,RIVERSIDE
haven,han,v%inf,The Pardoner's Tale 725,data/riverside_cats/PardT_riv.cat,And therfore moot I han myn age stille,RIVERSIDE
haven,han,v%inf,The Pardoner's Tale 727,data/riverside_cats/PardT_riv.cat,Ne Deeth allas ne wol nat han my lyf,RIVERSIDE
shulen,shul,v%pr_pl,The Pardoner's Tale 733,data/riverside_cats/PardT_riv.cat,Allas whan shul my bones been at reste,RIVERSIDE
don,do,v%inf,The Pardoner's Tale 737,data/riverside_cats/PardT_riv.cat,But yet to me she wol nat do that grace,RIVERSIDE
mouen,may,v%pr_pl,The Pardoner's Tale 742,data/riverside_cats/PardT_riv.cat,In Hooly Writ ye may yourself wel rede,RIVERSIDE
gon,go,v%inf,The Pardoner's Tale 749,data/riverside_cats/PardT_riv.cat,I moot go thider as I have to go,RIVERSIDE
gon,go,v%inf,The Pardoner's Tale 749,data/riverside_cats/PardT_riv.cat,I moot go thider as I have to go,RIVERSIDE
shulen,shal,v%pr_pl,The Pardoner's Tale 765,data/riverside_cats/PardT_riv.cat,Se ye that ook Right there ye shal hym fynde,RIVERSIDE
willen,wol,v%pr_pl,The Pardoner's Tale 781,data/riverside_cats/PardT_riv.cat,And lightly as it comth so wol we spende,RIVERSIDE
haven,han,v%inf,The Pardoner's Tale 783,data/riverside_cats/PardT_riv.cat,Today that we sholde han so fair a grace,RIVERSIDE
witen,woot,v%pr_pl,The Pardoner's Tale 786,data/riverside_cats/PardT_riv.cat,For wel ye woot that al this gold is oures,RIVERSIDE
seien,seyn,v%inf,The Pardoner's Tale 789,data/riverside_cats/PardT_riv.cat,Men wolde seyn that we were theves stronge,RIVERSIDE
shulen,shul,v%pr_pl,The Pardoner's Tale 798,data/riverside_cats/PardT_riv.cat,And two of us shul kepen subtilly,RIVERSIDE
shulen,shal,v%pr_pl,The Pardoner's Tale 818,data/riverside_cats/PardT_riv.cat,What shal we doon What shal we to hym seye,RIVERSIDE
don,doon,v%inf,The Pardoner's Tale 818,data/riverside_cats/PardT_riv.cat,What shal we doon What shal we to hym seye,RIVERSIDE
shulen,shal,v%pr_pl,The Pardoner's Tale 818,data/riverside_cats/PardT_riv.cat,What shal we doon What shal we to hym seye,RIVERSIDE
shulen,shal,v%pr_pl,The Pardoner's Tale 821,data/riverside_cats/PardT_riv.cat,What we shal doon and brynge it wel aboute,RIVERSIDE
shulen,shul,v%pr_pl,The Pardoner's Tale 825,data/riverside_cats/PardT_riv.cat,And two of us shul strenger be than oon,RIVERSIDE
mouen,may,v%pr_pl,The Pardoner's Tale 833,data/riverside_cats/PardT_riv.cat,Thanne may we bothe oure lustes all fulfille,RIVERSIDE
haven,han,v%pr_pl,The Pardoner's Tale 836,data/riverside_cats/PardT_riv.cat,To sleen the thridde as ye han herd me seye,RIVERSIDE
haven,han,v%pr_pl,The Pardoner's Tale 881,data/riverside_cats/PardT_riv.cat,Right so they han hym slayn and that anon,RIVERSIDE
shulen,shul,v%pr_pl,The Pardoner's Tale 912,data/riverside_cats/PardT_riv.cat,Into the blisse of hevene shul ye gon,RIVERSIDE
gon,gon,v%inf,The Pardoner's Tale 912,data/riverside_cats/PardT_riv.cat,Into the blisse of hevene shul ye gon,RIVERSIDE
haven,han,v%inf,The Pardoner's Tale 924,data/riverside_cats/PardT_riv.cat,Offren and han myn absolucion,RIVERSIDE
mouen,may,v%pr_pl,The Pardoner's Tale 934,data/riverside_cats/PardT_riv.cat,For aventures whiche that may bityde,RIVERSIDE
shulen,shul,v%pr_pl,The Pardoner's Tale 955,data/riverside_cats/PardT_riv.cat,They shul be shryned in an hogges toord,RIVERSIDE
seien,seith,v%pr_pl,The Shipman's Tale 37,data/riverside_cats/ShipT_riv.cat,And he agayn he seith nat ones nay,RIVERSIDE
don,doon,v%inf,The Shipman's Tale 45,data/riverside_cats/ShipT_riv.cat,To doon plesaunce and also greet costage,RIVERSIDE
gon,goon,v%inf,The Shipman's Tale 137,data/riverside_cats/ShipT_riv.cat,Ne shal I nevere for to goon to helle,RIVERSIDE
witen,woot,v%pr_pl,The Shipman's Tale 173,data/riverside_cats/ShipT_riv.cat,And wel ye woot that wommen naturelly,RIVERSIDE
don,doon,v%inf,The Shipman's Tale 189,data/riverside_cats/ShipT_riv.cat,If that yow list to doon that I yow praye,RIVERSIDE
don,doon,v%inf,The Shipman's Tale 191,data/riverside_cats/ShipT_riv.cat,And doon to yow what plesance and service,RIVERSIDE
don,doon,v%inf,The Shipman's Tale 192,data/riverside_cats/ShipT_riv.cat,That I may doon right as yow list devise,RIVERSIDE
mouen,may,v%pr_pl,The Shipman's Tale 205,data/riverside_cats/ShipT_riv.cat,And lat us dyne as soone as that ye may,RIVERSIDE
willen,wol,v%pr_pl,The Shipman's Tale 215,data/riverside_cats/ShipT_riv.cat,Quod she What sire how longe wol ye faste,RIVERSIDE
willen,wol,v%pr_pl,The Shipman's Tale 216,data/riverside_cats/ShipT_riv.cat,How longe tyme wol ye rekene and caste,RIVERSIDE
gon,goon,v%inf,The Shipman's Tale 222,data/riverside_cats/ShipT_riv.cat,Shal fasting al this day alenge goon,RIVERSIDE
gon,go,v%pr_pl,The Shipman's Tale 223,data/riverside_cats/ShipT_riv.cat,What lat us heere a messe and go we dyne,RIVERSIDE
mouen,may,v%pr_pl,The Shipman's Tale 230,data/riverside_cats/ShipT_riv.cat,We may wel make chiere and good visage,RIVERSIDE
gon,go,v%inf,The Shipman's Tale 239,data/riverside_cats/ShipT_riv.cat,To Flaundres wol I go tomorwe at day,RIVERSIDE
willen,wol,v%pr_pl,The Shipman's Tale 258,data/riverside_cats/ShipT_riv.cat,That wel I se to Brugges wol ye go,RIVERSIDE
gon,go,v%inf,The Shipman's Tale 258,data/riverside_cats/ShipT_riv.cat,That wel I se to Brugges wol ye go,RIVERSIDE
willen,wol,v%pr_pl,The Shipman's Tale 267,data/riverside_cats/ShipT_riv.cat,That ye me wol comande in any wyse,RIVERSIDE
willen,wol,v%pr_pl,The Shipman's Tale 268,data/riverside_cats/ShipT_riv.cat,It shal be doon right as ye wol devyse,RIVERSIDE
preien,prey,v%inf,The Shipman's Tale 270,data/riverside_cats/ShipT_riv.cat,I wolde prey yow for to lene me,RIVERSIDE
mouen,may,v%pr_pl,The Shipman's Tale 289,data/riverside_cats/ShipT_riv.cat,We may creaunce whil we have a name,RIVERSIDE
gon,gon,v%inf,The Shipman's Tale 313,data/riverside_cats/ShipT_riv.cat,And shortly to the point right for to gon,RIVERSIDE
don,doon,v%pr_pl,The Shipman's Tale 341,data/riverside_cats/ShipT_riv.cat,As freendes doon whan they been met yfeere,RIVERSIDE
ben,ar,v%pr_pl,The Shipman's Tale 350,data/riverside_cats/ShipT_riv.cat,That ye in heele ar comen hom agayn,RIVERSIDE
gon,goon,v%inf,The Shipman's Tale 362,data/riverside_cats/ShipT_riv.cat,And in his compaignye moot I goon,RIVERSIDE
witen,woot,v%pr_pl,The Shipman's Tale 385,data/riverside_cats/ShipT_riv.cat,And woot ye why By God as that I gesse,RIVERSIDE
haven,han,v%pr_pl,The Shipman's Tale 386,data/riverside_cats/ShipT_riv.cat,That ye han maad a manere straungenesse,RIVERSIDE
haven,han,v%inf,The Shipman's Tale 388,data/riverside_cats/ShipT_riv.cat,Ye sholde han warned me er I had gon,RIVERSIDE
don,doon,v%inf,The Shipman's Tale 408,data/riverside_cats/ShipT_riv.cat,To doon therwith myn honour and my prow,RIVERSIDE
haven,han,v%pr_pl,The Shipman's Tale 413,data/riverside_cats/ShipT_riv.cat,Ye han mo slakkere dettours than am I,RIVERSIDE
shulen,shal,v%pr_pl,The Shipman's Tale 423,data/riverside_cats/ShipT_riv.cat,Ye shal my joly body have to wedde,RIVERSIDE
don,doon,v%pr_pl,The Merchant's Tale 1251,data/riverside_cats/MerT_riv.cat,As doon thise fooles that been seculeer,RIVERSIDE
mouen,may,v%pr_pl,The Merchant's Tale 1330,data/riverside_cats/MerT_riv.cat,Heere may ye se and heerby may ye preve,RIVERSIDE
mouen,may,v%pr_pl,The Merchant's Tale 1330,data/riverside_cats/MerT_riv.cat,Heere may ye se and heerby may ye preve,RIVERSIDE
willen,wol,v%pr_pl,The Merchant's Tale 1361,data/riverside_cats/MerT_riv.cat,Do alwey so as wommen wol thee rede,RIVERSIDE
haven,han,v%inf,The Merchant's Tale 1371,data/riverside_cats/MerT_riv.cat,Sholde han be slayn and looke Ester also,RIVERSIDE
mouen,may,v%pr_pl,The Merchant's Tale 1430,data/riverside_cats/MerT_riv.cat,Right as men may warm wex with handes plye,RIVERSIDE
haven,han,v%inf,The Merchant's Tale 1432,data/riverside_cats/MerT_riv.cat,I wol noon oold wyf han right for this cause,RIVERSIDE
haven,han,v%inf,The Merchant's Tale 1434,data/riverside_cats/MerT_riv.cat,That I in hire ne koude han no plesaunce,RIVERSIDE
gon,go,v%inf,The Merchant's Tale 1436,data/riverside_cats/MerT_riv.cat,And go streight to the devel whan I dye,RIVERSIDE
haven,had,v%pt_pl,The Merchant's Tale 1438,data/riverside_cats/MerT_riv.cat,Yet were me levere houndes had me eten,RIVERSIDE
don,do,v%inf,The Merchant's Tale 1460,data/riverside_cats/MerT_riv.cat,I woot myselven best what I may do,RIVERSIDE
haven,han,v%pr_pl,The Merchant's Tale 1467,data/riverside_cats/MerT_riv.cat,And syn that ye han herd al myn entente,RIVERSIDE
seien,seyn,v%inf,The Merchant's Tale 1472,data/riverside_cats/MerT_riv.cat,But atte laste shortly for to seyn,RIVERSIDE
haven,han,v%pr_pl,The Merchant's Tale 1506,data/riverside_cats/MerT_riv.cat,Ye han youreselven shewed heer today,RIVERSIDE
haven,han,v%pr_pl,The Merchant's Tale 1522,data/riverside_cats/MerT_riv.cat,Syn ye han seyd and herkneth what I seye,RIVERSIDE
wepen,wept,v%ppl,The Merchant's Tale 1544,data/riverside_cats/MerT_riv.cat,For God it woot I have wept many a teere,RIVERSIDE
seien,seyn,v%pr_pl,The Merchant's Tale 1551,data/riverside_cats/MerT_riv.cat,Seyn that I have the mooste stedefast wyf,RIVERSIDE
don,do,v%inf,The Merchant's Tale 1554,data/riverside_cats/MerT_riv.cat,Ye mowe for me right as yow liketh do,RIVERSIDE
ben,a,v%pr_pl,The Merchant's Tale 1555,data/riverside_cats/MerT_riv.cat,Avyseth yow ye been a man of age,RIVERSIDE
seien,seyn,v%inf,The Merchant's Tale 1563,data/riverside_cats/MerT_riv.cat,This is to seyn to doon hire ful plesaunce,RIVERSIDE
seien,sey,v%pr_pl,The Merchant's Tale 1571,data/riverside_cats/MerT_riv.cat,To my purpos Placebo what sey ye,RIVERSIDE
gon,goon,v%inf,The Merchant's Tale 1596,data/riverside_cats/MerT_riv.cat,And leet alle othere from his herte goon,RIVERSIDE
don,doon,v%inf,The Merchant's Tale 1612,data/riverside_cats/MerT_riv.cat,And preyed hem to doon hym that plesaunce,RIVERSIDE
gon,go,v%inf,The Merchant's Tale 1615,data/riverside_cats/MerT_riv.cat,Nedeth namoore for hym to go ne ryde,RIVERSIDE
haven,han,v%inf,The Merchant's Tale 1627,data/riverside_cats/MerT_riv.cat,Which mayde he seyde he wolde han to his wyf,RIVERSIDE
haven,han,v%inf,The Merchant's Tale 1638,data/riverside_cats/MerT_riv.cat,Ther may no man han parfite blisses two,RIVERSIDE
don,doon,v%pr_pl,The Merchant's Tale 1651,data/riverside_cats/MerT_riv.cat,As alle wedded men doon with hire wyvys,RIVERSIDE
mouen,may,v%pr_pl,The Merchant's Tale 1663,data/riverside_cats/MerT_riv.cat,Ye may repente of wedded mannes lyf,RIVERSIDE
seien,seyn,v%pr_pl,The Merchant's Tale 1664,data/riverside_cats/MerT_riv.cat,In which ye seyn ther is no wo ne stryf,RIVERSIDE
shulen,shul,v%pr_pl,The Merchant's Tale 1674,data/riverside_cats/MerT_riv.cat,I hope to God herafter shul ye knowe,RIVERSIDE
shulen,shal,v%pr_pl,The Merchant's Tale 1677,data/riverside_cats/MerT_riv.cat,That yow shal lette of youre savacion,RIVERSIDE
haven,han,v%pr_pl,The Merchant's Tale 1690,data/riverside_cats/MerT_riv.cat,Han take hir leve and ech of hem of oother,RIVERSIDE
seien,seyn,v%inf,The Merchant's Tale 1729,data/riverside_cats/MerT_riv.cat,And certeinly I dar right wel seyn this,RIVERSIDE
mouen,may,v%pr_pl,The Merchant's Tale 1740,data/riverside_cats/MerT_riv.cat,Assayeth it youreself thanne may ye witen,RIVERSIDE
don,do,v%inf,The Merchant's Tale 1791,data/riverside_cats/MerT_riv.cat,Entendeth for to do thee vileynye,RIVERSIDE
gon,goon,v%pr_pl,The Merchant's Tale 1804,data/riverside_cats/MerT_riv.cat,And whan they sye hir tyme goon to reste,RIVERSIDE
haven,han,v%pr_pl,The Merchant's Tale 1816,data/riverside_cats/MerT_riv.cat,And they han doon right as he wol devyse,RIVERSIDE
don,do,v%inf,The Merchant's Tale 1838,data/riverside_cats/MerT_riv.cat,For in oure actes we mowe do no synne,RIVERSIDE
don,do,v%inf,The Merchant's Tale 1839,data/riverside_cats/MerT_riv.cat,A man may do no synne with his wyf,RIVERSIDE
haven,han,v%pr_pl,The Merchant's Tale 1841,data/riverside_cats/MerT_riv.cat,For we han leve to pleye us by the lawe,RIVERSIDE
haven,han,v%inf,The Merchant's Tale 1862,data/riverside_cats/MerT_riv.cat,For every labour somtyme moot han reste,RIVERSIDE
seien,seyn,v%inf,The Merchant's Tale 1864,data/riverside_cats/MerT_riv.cat,This is to seyn no lyves creature,RIVERSIDE
gon,go,v%inf,The Merchant's Tale 1892,data/riverside_cats/MerT_riv.cat,Ypassed been thanne lat hire go to feeste,RIVERSIDE
don,doon,v%inf,The Merchant's Tale 1915,data/riverside_cats/MerT_riv.cat,To doon hym al the confort that I kan,RIVERSIDE
haven,han,v%pr_pl,The Merchant's Tale 1922,data/riverside_cats/MerT_riv.cat,Whan ye han been in chambre out of this halle,RIVERSIDE
gon,go,v%pr_pl,The Merchant's Tale 1923,data/riverside_cats/MerT_riv.cat,That alle ye go se this Damyan,RIVERSIDE
gon,gon,v%inf,The Merchant's Tale 1950,data/riverside_cats/MerT_riv.cat,She feyned hire as that she moste gon,RIVERSIDE
awaken,awaked,v%ppl,The Merchant's Tale 1957,data/riverside_cats/MerT_riv.cat,That sleep til that the coughe hath hym awaked,RIVERSIDE
haven,han,v%inf,The Merchant's Tale 1959,data/riverside_cats/MerT_riv.cat,He wolde of hire he seyde han som plesaunce,RIVERSIDE
seien,seyn,v%pr_pl,The Merchant's Tale 1972,data/riverside_cats/MerT_riv.cat,For alle thyng hath tyme as seyn thise clerkes,RIVERSIDE
don,doon,v%inf,The Merchant's Tale 1981,data/riverside_cats/MerT_riv.cat,The remembrance for to doon hym ese,RIVERSIDE
mouen,may,v%pr_pl,The Merchant's Tale 1987,data/riverside_cats/MerT_riv.cat,Heere may ye se how excellent franchise,RIVERSIDE
haven,han,v%inf,The Merchant's Tale 1991,data/riverside_cats/MerT_riv.cat,Which wolde han lat hym sterven in the place,RIVERSIDE
leten,lat,v%ppl,The Merchant's Tale 1991,data/riverside_cats/MerT_riv.cat,Which wolde han lat hym sterven in the place,RIVERSIDE
haven,han,v%inf,The Merchant's Tale 1992,data/riverside_cats/MerT_riv.cat,Wel rather than han graunted hym hire grace,RIVERSIDE
gon,go,v%inf,The Merchant's Tale 2049,data/riverside_cats/MerT_riv.cat,In somer seson thider wolde he go,RIVERSIDE
forgon,forgoon,v%inf,The Merchant's Tale 2085,data/riverside_cats/MerT_riv.cat,Save out of doute he may nat forgoon,RIVERSIDE
gon,go,v%inf,The Merchant's Tale 2090,data/riverside_cats/MerT_riv.cat,He nolde suffre hire for to ryde or go,RIVERSIDE
haven,han,v%inf,The Merchant's Tale 2095,data/riverside_cats/MerT_riv.cat,Or elles she moot han hym as hir leste,RIVERSIDE
shulen,shul,v%pr_pl,The Merchant's Tale 2124,data/riverside_cats/MerT_riv.cat,Which ye shul heeren if ye wole abyde,RIVERSIDE
mouen,may,v%pr_pl,The Merchant's Tale 2128,data/riverside_cats/MerT_riv.cat,By Piramus and Tesbee may men leere,RIVERSIDE
haven,han,v%inf,The Merchant's Tale 2131,data/riverside_cats/MerT_riv.cat,Ther no wight koude han founde out swich a sleighte,RIVERSIDE
gon,go,v%inf,The Merchant's Tale 2151,data/riverside_cats/MerT_riv.cat,That he sholde go biforn with his cliket,RIVERSIDE
shulen,shal,v%pr_pl,The Merchant's Tale 2170,data/riverside_cats/MerT_riv.cat,Thre thynges certes shal ye wynne therby,RIVERSIDE
haven,han,v%pr_pl,The Merchant's Tale 2205,data/riverside_cats/MerT_riv.cat,Ye han noon oother contenance I leeve,RIVERSIDE
don,doon,v%inf,The Merchant's Tale 2261,data/riverside_cats/MerT_riv.cat,Whan that his wyf wold doon hym vileynye,RIVERSIDE
shulen,shal,v%pr_pl,The Merchant's Tale 2264,data/riverside_cats/MerT_riv.cat,Ye shal quod Proserpyne wol ye so,RIVERSIDE
willen,wol,v%pr_pl,The Merchant's Tale 2264,data/riverside_cats/MerT_riv.cat,Ye shal quod Proserpyne wol ye so,RIVERSIDE
shulen,shul,v%pr_pl,The Merchant's Tale 2273,data/riverside_cats/MerT_riv.cat,Yit shul we wommen visage it hardily,RIVERSIDE
shulen,shul,v%pr_pl,The Merchant's Tale 2275,data/riverside_cats/MerT_riv.cat,So that ye men shul been as lewed as gees,RIVERSIDE
haven,han,v%inf,The Merchant's Tale 2336,data/riverside_cats/MerT_riv.cat,May han to fruyt so greet an appetit,RIVERSIDE
hongen,hanged,v%ppl,The Merchant's Tale 2379,data/riverside_cats/MerT_riv.cat,And elles be I hanged by the hals,RIVERSIDE
seien,seyn,v%inf,The Merchant's Tale 2382,data/riverside_cats/MerT_riv.cat,Ye wolde nat seyn thise wordes unto me,RIVERSIDE
haven,han,v%pr_pl,The Merchant's Tale 2383,data/riverside_cats/MerT_riv.cat,Ye han som glymsyng and no parfit sighte,RIVERSIDE
haven,han,v%inf,The Merchant's Tale 2393,data/riverside_cats/MerT_riv.cat,But by my fader soule I wende han seyn,RIVERSIDE
mouen,may,v%pr_pl,The Merchant's Tale 2396,data/riverside_cats/MerT_riv.cat,Ye sire quod she ye may wene as yow lest,RIVERSIDE
willen,wol,v%pr_pl,The Franklin's Tale 763,data/riverside_cats/FranT_riv.cat,If they wol longe holden compaignye,RIVERSIDE
don,doon,v%pr_pl,The Franklin's Tale 770,data/riverside_cats/FranT_riv.cat,And so doon men if I sooth seyen shal,RIVERSIDE
seien,seyn,v%pr_pl,The Franklin's Tale 774,data/riverside_cats/FranT_riv.cat,For it venquysseth as thise clerkes seyn,RIVERSIDE
mouen,may,v%pr_pl,The Franklin's Tale 776,data/riverside_cats/FranT_riv.cat,For every word men may nat chide or pleyne,RIVERSIDE
gon,goon,v%inf,The Franklin's Tale 777,data/riverside_cats/FranT_riv.cat,Lerneth to suffre or elles so moot I goon,RIVERSIDE
don,doon,v%pr_pl,The Franklin's Tale 818,data/riverside_cats/FranT_riv.cat,As doon thise noble wyves whan hem liketh,RIVERSIDE
mouen,may,v%pr_pl,The Franklin's Tale 823,data/riverside_cats/FranT_riv.cat,Conforten hire in al that ever they may,RIVERSIDE
don,doon,v%pr_pl,The Franklin's Tale 827,data/riverside_cats/FranT_riv.cat,They doon to hire with al hire bisynesse,RIVERSIDE
mouen,may,v%pr_pl,The Franklin's Tale 830,data/riverside_cats/FranT_riv.cat,Men may so longe graven in a stoon,RIVERSIDE
haven,han,v%pr_pl,The Franklin's Tale 832,data/riverside_cats/FranT_riv.cat,So longe han they conforted hire til she,RIVERSIDE
slen,slayn,v%ppl,The Franklin's Tale 840,data/riverside_cats/FranT_riv.cat,Or elles hadde this sorwe hir herte slayn,RIVERSIDE
seien,seyn,v%inf,The Franklin's Tale 864,data/riverside_cats/FranT_riv.cat,And seyn right thus with sorweful sikes colde,RIVERSIDE
haven,han,v%pr_pl,The Franklin's Tale 872,data/riverside_cats/FranT_riv.cat,Why han ye wroght this werk unresonable,RIVERSIDE
haven,han,v%pr_pl,The Franklin's Tale 878,data/riverside_cats/FranT_riv.cat,Han rokkes slayn al be they nat in mynde,RIVERSIDE
don,do,v%pr_pl,The Franklin's Tale 884,data/riverside_cats/FranT_riv.cat,Whiche meenes do no good but evere anoyen,RIVERSIDE
willen,wol,v%pr_pl,The Franklin's Tale 885,data/riverside_cats/FranT_riv.cat,I woot wel clerkes wol seyn as hem leste,RIVERSIDE
seien,seyn,v%inf,The Franklin's Tale 894,data/riverside_cats/FranT_riv.cat,Thus wolde she seyn with many a pitous teere,RIVERSIDE
gon,go,v%inf,The Franklin's Tale 921,data/riverside_cats/FranT_riv.cat,For she ne saugh hym on the daunce go,RIVERSIDE
mouen,may,v%pr_pl,The Franklin's Tale 975,data/riverside_cats/FranT_riv.cat,For with a word ye may me sleen or save,RIVERSIDE
willen,wol,v%pr_pl,The Franklin's Tale 978,data/riverside_cats/FranT_riv.cat,Have mercy sweete or ye wol do me deye,RIVERSIDE
don,do,v%inf,The Franklin's Tale 978,data/riverside_cats/FranT_riv.cat,Have mercy sweete or ye wol do me deye,RIVERSIDE
seien,sey,v%pr_pl,The Franklin's Tale 980,data/riverside_cats/FranT_riv.cat,Is this youre wyl quod she and sey ye thus,RIVERSIDE
gon,goon,v%inf,The Franklin's Tale 994,data/riverside_cats/FranT_riv.cat,That they ne lette ship ne boot to goon,RIVERSIDE
haven,han,v%pr_pl,The Franklin's Tale 995,data/riverside_cats/FranT_riv.cat,I seye whan ye han maad the coost so clene,RIVERSIDE
gon,go,v%inf,The Franklin's Tale 1004,data/riverside_cats/FranT_riv.cat,For to go love another mannes wyf,RIVERSIDE
sweren,ysworn,v%ppl,The Franklin's Tale 1038,data/riverside_cats/FranT_riv.cat,Lo lord My lady hath my deeth ysworn,RIVERSIDE
mouen,may,v%pr_pl,The Franklin's Tale 1042,data/riverside_cats/FranT_riv.cat,Ye may me helpen save my lady best,RIVERSIDE
gon,gon,v%inf,The Franklin's Tale 1103,data/riverside_cats/FranT_riv.cat,Er any foot he myghte on erthe gon,RIVERSIDE
seien,seyn,v%inf,The Franklin's Tale 1108,data/riverside_cats/FranT_riv.cat,Of this matere he dorste no word seyn,RIVERSIDE
haven,hath,v%pr_pl,The Franklin's Tale 1146,data/riverside_cats/FranT_riv.cat,Somtyme hath semed come a grym leoun,RIVERSIDE
gon,gon,v%pr_pl,The Franklin's Tale 1160,data/riverside_cats/FranT_riv.cat,And shippes by the brynke comen and gon,RIVERSIDE
gon,gon,v%inf,The Franklin's Tale 1167,data/riverside_cats/FranT_riv.cat,And swich confort he yaf hym for to gon,RIVERSIDE
haven,han,v%pr_pl,The Franklin's Tale 1197,data/riverside_cats/FranT_riv.cat,That with hir haukes han the heron slayn,RIVERSIDE
slen,slayn,v%ppl,The Franklin's Tale 1197,data/riverside_cats/FranT_riv.cat,That with hir haukes han the heron slayn,RIVERSIDE
remeven,remoeved,v%pt_pl,The Franklin's Tale 1205,data/riverside_cats/FranT_riv.cat,And yet remoeved they nevere out of the hous,RIVERSIDE
willen,wol,v%pr_pl,The Franklin's Tale 1216,data/riverside_cats/FranT_riv.cat,It is al redy though ye wol right now,RIVERSIDE
gon,go,v%pr_pl,The Franklin's Tale 1217,data/riverside_cats/FranT_riv.cat,Go we thanne soupe quod he as for the beste,RIVERSIDE
gon,goon,v%inf,The Franklin's Tale 1225,data/riverside_cats/FranT_riv.cat,Ne gladly for that somme he wolde nat goon,RIVERSIDE
shulen,shal,v%pr_pl,The Franklin's Tale 1231,data/riverside_cats/FranT_riv.cat,Ye shal be payed trewely by my trouthe,RIVERSIDE
haven,han,v%pr_pl,The Franklin's Tale 1305,data/riverside_cats/FranT_riv.cat,That me han holpen fro my cares colde,RIVERSIDE
witen,woot,v%pr_pl,The Franklin's Tale 1323,data/riverside_cats/FranT_riv.cat,For madame wel ye woot what ye han hight,RIVERSIDE
haven,han,v%pr_pl,The Franklin's Tale 1323,data/riverside_cats/FranT_riv.cat,For madame wel ye woot what ye han hight,RIVERSIDE
witen,woot,v%pr_pl,The Franklin's Tale 1327,data/riverside_cats/FranT_riv.cat,Ye woot right wel what ye bihighten me,RIVERSIDE
seien,so,v%pt_pl,The Franklin's Tale 1329,data/riverside_cats/FranT_riv.cat,To love me best God woot ye seyde so,RIVERSIDE
commaunden,comanded,v%pt_pl,The Franklin's Tale 1333,data/riverside_cats/FranT_riv.cat,I have do so as ye comanded me,RIVERSIDE
shulen,shal,v%pr_pl,The Franklin's Tale 1336,data/riverside_cats/FranT_riv.cat,For quyk or deed right there ye shal me fynde,RIVERSIDE
don,do,v%inf,The Franklin's Tale 1337,data/riverside_cats/FranT_riv.cat,In yow lith al to do me lyve or deye,RIVERSIDE
haven,han,v%inf,The Franklin's Tale 1341,data/riverside_cats/FranT_riv.cat,She wende nevere han come in swich a trappe,RIVERSIDE
gon,go,v%inf,The Franklin's Tale 1347,data/riverside_cats/FranT_riv.cat,For verray feere unnethe may she go,RIVERSIDE
slen,yslayn,v%ppl,The Franklin's Tale 1365,data/riverside_cats/FranT_riv.cat,And many a mayde yslayn hirself allas,RIVERSIDE
don,doon,v%inf,The Franklin's Tale 1366,data/riverside_cats/FranT_riv.cat,Rather than with hir body doon trespas,RIVERSIDE
slen,slayn,v%ppl,The Franklin's Tale 1369,data/riverside_cats/FranT_riv.cat,Hadde slayn Phidon in Atthenes atte feste,RIVERSIDE
