LINE_NUMBER,OG_OXFORD_TEXT,OXFORD_TAGGING,OXFORD_SCANSION
Troilus and Criseyde; Book IV 1009,"“I mene, as though I laboured me in this",ich@pron%nom menen@v1%pr_1 as@conj though@conj ich@pron%nom labouren@v%pt_1 me@pron2%obj in@prep this@pron,u Sx u S u SuS x u S
Troilus and Criseyde; Book IV 1010,To enqueren which thing cause of which thing be;,to@part enqueren@v%inf which@pron thing@n cause@n of@prep which@pron thing@n ben@v%pr_3,u Sux S u Sx u S u S
Troilus and Criseyde; Book IV 1011,As whether that the prescience of God is,as@conj whether@conj that@part the@def_art prescience@n of@prep god@n1#propn ben@v%pr_3,u Sx u S uSux S u S
Troilus and Criseyde; Book IV 1012,The certain cause of the necessitee,the@def_art certain@adj cause@n of@prep the@def_art necessite@n,u Su Sx u S uSuS
Troilus and Criseyde; Book IV 1013,"Of thinges that to comen been, pardee;",of@prep thing@n%pl that@pron to@part comen@v%inf ben@v%pr_pl parde@interj,u Su S u Su S uS
Troilus and Criseyde; Book IV 1014,Or if necessitee of thing cominge,or@conj if@conj necessite@n of@prep thing@n comen@v#adj%prp,u S uSuS u S uSx
Troilus and Criseyde; Book IV 1015,Be cause certein of the purveyinge.,ben@v%pr_3 cause@n certain@adj of@prep the@def_art purveiinge@ger,u Su Su S u SuSx
Troilus and Criseyde; Book IV 1016,“But now ne enforce I me nat in shewinge,but@conj nou@adv ne@adv enforcen@v%pr_1 ich@pron%nom me@pron2%obj not@adv in@prep sheuinge@ger,u S u Sux S x u S uSx
Troilus and Criseyde; Book IV 1017,How the ordre of causes stant; but wel wot I,hou@adv&conj the@def_art ordre@n of@prep cause@n%pl stonden@v1%pr_3 but@conj wel@adv witen@v1%pr_1 ich@pron%nom,u S ux S ux S u S u S
Troilus and Criseyde; Book IV 1018,That it bihoveth that the bifallinge,that@conj hit@pron bihoven@v%pr_3 that@conj the@def_art bifallinge@ger,u S uSu S u SuSx
Troilus and Criseyde; Book IV 1019,Of thinges wist biforen certeinly,of@prep thing@n%pl witen@v1%ppl biforen@adv certainli@adv,u Su S uSu SuS
Troilus and Criseyde; Book IV 1020,"Be necessarie, al seme it not therby",ben@v%pr_3 necessarie@adj al@conj semen@v2%pr_3 hit@pron not@adv ther-bi@adv,      
Troilus and Criseyde; Book IV 1021,That prescience put falling necessaire,that@conj prescience@n putten@v%pr_3 fallinge@ger necessarie@adj,u SuSx u Su SuSx
Troilus and Criseyde; Book IV 1022,"To thing to come, al falle it foule or faire.",to@prep thing@n to@part comen@v%inf al@conj fallen@v%pr_3 hit@pron foule@adv or@conj faire@adv,u S u Sx u Sx u Sx u Sx
Troilus and Criseyde; Book IV 1023,“For if ther sit a man yond on a see,for@conj if@conj ther@adv sitten@v%pr_3 a@indef_art man@n yond@adv on@prep a@indef_art se@n2,u S u S u S u S u S
Troilus and Criseyde; Book IV 1024,Than by necessitee bihoveth it,thanne@adv bi@prep necessite@n bihoven@v%pr_3 hit@pron,u S uSuS uSu S
Troilus and Criseyde; Book IV 1025,"That, certes, thin opinioun soth be",that@conj certes@adv thin@pron%gen opinioun@n soth@adj ben@v%pr_3,u Su S uSuS u S
Troilus and Criseyde; Book IV 1026,That wenest or coniectest that he sit;,that@pron wenen@v2%pr_2 or@conj conjecten@v%pr_2 that@conj he@pron1%nom sitten@v%pr_3,u Su S uSu S u S
Troilus and Criseyde; Book IV 1027,And fertherover now ayenward yit,and@conj ferther-over@adv nou@adv ayen-ward@adv yet@adv,u SuSu S uSu S
Troilus and Criseyde; Book IV 1028,"Lo, right so it is of the part contrarie",lo@interj righte@adv so@adv hit@pron ben@v%pr_3 of@prep the@def_art part@n contrarie@adj,u S x u S u S u SuS
Troilus and Criseyde; Book IV 1029,"As thus; (now herkne, for I wol not tarie):",as@conj thus@adv --@dash nou@adv herkenen@v%imp for@conj ich@pron%nom willen@v%pr_1 not@adv tarien@v1%inf,u S u Sx u S u S uS
Troilus and Criseyde; Book IV 1030,"“I sey, that if the opinioun of thee",ich@pron%nom seien@v1%pr_1 that@conj if@conj the@def_art opinioun@n of@prep the@pron2%obj,u S u S u SuS u S
Troilus and Criseyde; Book IV 1031,"Be sooth, for that he sit, than seye I this",ben@v%pr_3 soth@adj for@conj that@part he@pron1%nom sitten@v%pr_3 thanne@adv seien@v1%pr_1 ich@pron%nom this@pron,u S u S u S u S u S
Troilus and Criseyde; Book IV 1032,That he mot sitten by necessitee;,that@conj he@pron1%nom moten@v2%pr_3 sitten@v%inf bi@prep necessite@n,u S u Su S uSuS
Troilus and Criseyde; Book IV 1033,And thus necessitee in either is.,and@conj thus@adv necessite@n in@prep either@pron ben@v%pr_3,u S uSuS u Su S
Troilus and Criseyde; Book IV 1034,"For in him nede of sitting is, ywis",for@conj in@prep him@pron%obj nede@n1 of@prep sittinge@ger ben@v%pr_3 iwis@adv,u S u Sx u Su S uS
Troilus and Criseyde; Book IV 1035,"And in thee nede of sooth; and thus, forsothe",and@conj in@prep the@pron2%obj nede@n1 of@prep soth@n and@conj thus@adv forsoth@adv,u S u Sx u S u S uSx
Troilus and Criseyde; Book IV 1036,Ther moot necessitee ben in yow bothe.,ther@adv moten@v2%pr_3 necessite@n ben@v%inf in@prep you@pron%pl_obj bothe@num_adj,u S uSuS u S u Sx
Troilus and Criseyde; Book IV 1037,"“But thou mayst seyn, the man sit not therfore",but@conj thou@pron%nom mouen@v3%pr_2 seien@v1%inf the@def_art man@n sitten@v%pr_3 not@adv ther-fore@adv,u S u S u S u S uSx
Troilus and Criseyde; Book IV 1038,That thin opinion of his sitting soth is;,that@conj thin@pron%gen opinioun@n of@prep his@pron1%gen sittinge@ger soth@adj ben@v%pr_3,       
Troilus and Criseyde; Book IV 1039,"But rather, for the man sit ther bifore",but@conj rathere@adv%comp for@conj the@def_art man@n sitten@v%pr_3 ther@adv biforen@adv,u Su S u S u S uSx
Troilus and Criseyde; Book IV 1040,"Therfore is thin opinion sooth, ywis.",ther-fore@adv ben@v%pr_3 thin@pron%gen opinioun@n soth@adj iwis@adv,     
Troilus and Criseyde; Book IV 1041,"And I seye, though the cause of sooth of this",and@conj ich@pron%nom seien@v1%pr_1 though@conj the@def_art cause@n of@prep soth@n of@prep this@pron,u S u S u Sx u S u S
Troilus and Criseyde; Book IV 1042,"Comth of his sitting, yet necessitee",comen@v%pr_3 of@prep his@pron1%gen sittinge@ger yet@adv necessite@n,u S u Su S uSuS
Troilus and Criseyde; Book IV 1043,"Is entrechaunged, bothe in him and thee.",ben@v%pr_3 enterchaungen@v%ppl bothe@num_conj in@prep him@pron%obj and@conj the@pron2%obj,u SuSu Sx u S u S
Troilus and Criseyde; Book IV 1044,"Thus in this same wise, out of doutaunce",thus@adv in@prep this@gram_adj same@gram_adj wise@n2 oute@adv#prep of@prep doutaunce@n,u S u Su Sx u S uSx
Troilus and Criseyde; Book IV 1045,"I may wel maken, as it semeth me",ich@pron%nom mouen@v3%pr_1 wel@adv maken@v1%inf as@conj hit@pron semen@v2%pr_3 me@pron2%obj,u S u Su S u Su S
Troilus and Criseyde; Book IV 1046,My resoninge of Goddes purveiaunce,min@pron%gen resouninge@ger of@prep god@n1#propn%gen purveiaunce@n,u SuSx u Su SuSx
Troilus and Criseyde; Book IV 1047,And of the thinges that to comen be;,and@conj of@prep the@def_art thing@n%pl that@pron to@part comen@v%inf ben@v%pr_pl,u S u Su S u Su S
Troilus and Criseyde; Book IV 1048,By whiche reson men may wel ysee,bi@prep which@pron resoun@n2 man@n%pl mouen@v3%pr_pl wel@adv isen@v1%inf,u Su Su S u S uS
Troilus and Criseyde; Book IV 1049,That thilke thinges that in erthe falle,that@conj thilke@gram_adj thing@n%pl that@pron in@prep erthe@n1 fallen@v%pr_pl,u Su Su S u Su Sx
Troilus and Criseyde; Book IV 1050,That by necessitee they comen alle.,that@conj bi@prep necessite@n thei@pron%pl_nom comen@v%pr_pl al@gram_adj,u S uSuS u Su Sx
Troilus and Criseyde; Book IV 1051,"“For although that, for thing shal come, ywis",for@conj al-thogh@conj that@conj for@conj thing@n shulen@v1%pr_3 comen@v%inf iwis@adv,u Su S u S u Sx uS
Troilus and Criseyde; Book IV 1052,"Therfore is it purveied, certainly",ther-fore@adv ben@v%pr_3 hit@pron purveien@v%ppl certainli@adv --@dash,uSx u S uSu SuS
Troilus and Criseyde; Book IV 1053,Nat that it comth for it purveied is:,not@adv that@conj hit@pron comen@v%pr_3 for@conj hit@pron purveien@v%ppl ben@v%pr_3 --@dash,u S u S u S uSu S
Troilus and Criseyde; Book IV 1054,"Yet nathelees, bihoveth it nedfully",yet@adv no-the-lesse@adv bihoven@v%pr_3 hit@pron nedefulli@adv,u SuS uSx u SuS
Troilus and Criseyde; Book IV 1055,"That thing to come be purveied, trewely;",that@conj thing@n to@part comen@v%inf ben@v%pr_3 purveien@v%ppl treuli@adv,      
Troilus and Criseyde; Book IV 1056,"Or elles, thinges that purveied be",or@conj elles@adv thing@n%pl that@pron purveien@v%ppl ben@v%pr_pl,u Su Su S uSu S
Troilus and Criseyde; Book IV 1057,That they bitiden by necessitee.,that@conj thei@pron%pl_nom bitiden@v%pr_pl bi@prep necessite@n,u S uSu S uSuS
Troilus and Criseyde; Book IV 1058,"“And this suffiseth right ynow, certein",and@conj this@pron suffisen@v%pr_3 righte@adv inough@adv certain@adv,u S uSu S uS uS
Troilus and Criseyde; Book IV 1059,For to destroye our free chois every del.—,for@prep#adv to@part destroien@v%inf oure@pron%pl_gen fre@adj chois@n everi@pron_gram_adj del@n2,       
Troilus and Criseyde; Book IV 1060,But now is this abusion to seyn,but@conj nou@adv ben@v%pr_3 this@pron abusioun@n to@part seien@v1%inf,u S u S uSuS u S
Troilus and Criseyde; Book IV 1061,That fallinge of the thinges temporel,that@conj fallinge@ger of@prep the@def_art thing@n%pl temporal@adj,u Sux S u Su SuS
Troilus and Criseyde; Book IV 1062,Is cause of Goddes prescience eternel.,ben@v%pr_3 cause@n of@prep god@n1#propn%gen prescience@n eternal@adj,u Sx u Sx uSux SuS
Troilus and Criseyde; Book IV 1063,"Now trewely, that is a fals sentence",nou@adv treuli@adv that@pron ben@v%pr_3 a@indef_art fals@adj sentence@n,u SuS u S u S uSx
Troilus and Criseyde; Book IV 1064,That thing to come shold cause his prescience.,that@conj thing@n to@part comen@v%inf shulen@v1%pt_3 causen@v1%inf his@pron1%gen prescience@n,u S u Sx u Sx u SuSx
Troilus and Criseyde; Book IV 1065,"“What mighte I wene, and I had swich a thought",what@pron mouen@v3%pt_1 ich@pron%nom wenen@v2%inf and@conj ich@pron%nom haven@v%pt_1 swich@gram_adj a@indef_art thought@n,u Sx u Sx u S u S u S
Troilus and Criseyde; Book IV 1066,But that God purveith thing that is to come,but@conj that@conj god@n1#propn purveien@v%pr_3 thing@n that@pron ben@v%pr_3 to@part comen@v%inf,u S u Su S u S u Sx
Troilus and Criseyde; Book IV 1067,"For that it is to come, and elles nought?",for@conj that@part hit@pron ben@v%pr_3 to@part comen@v%inf and@conj elles@adj nought@adv,u S u S u Sx u Su S
Troilus and Criseyde; Book IV 1068,So mighte I wene that thinges alle and some,so@adv mouen@v3%pt_1 ich@pron%nom wenen@v2%inf that@conj thing@n%pl al@gram_adj and@conj som@pron,u Sx u Sx u Su Sx u Sx
Troilus and Criseyde; Book IV 1069,That whilom been bifalle and overcome,that@pron whilom@adv ben@v%pr_pl bifallen@v%ppl and@conj overcomen@v%ppl,u Su S uSx u SuSx
Troilus and Criseyde; Book IV 1070,Ben cause of thilke soverein purveiaunce,ben@v%pr_pl cause@n of@prep thilke@gram_adj soverain@adj purveiaunce@n,u Sx u Sx uSu SuSx
Troilus and Criseyde; Book IV 1071,That forwot al withouten ignoraunce.,that@pron fore-witen@v%pt_3 al@gram_adjas_n withouten@prep ignoraunce@n,u Su S uSu SuSx
Troilus and Criseyde; Book IV 1072,"“And over al this, yet seye I more herto",and@conj over@prep al@gram_adj this@pron yet@adv seien@v1%pr_1 ich@pron%nom more@n3 her-to@adv,u Sx u S u S u Sx uS
Troilus and Criseyde; Book IV 1073,That right as whan I woot ther is a thing,that@conj righte@adv as@conj whan@adv&conj ich@pron%nom witen@v1%pr_1 ther@adv ben@v%pr_3 a@indef_art thing@n,u S u S u S u S u S
Troilus and Criseyde; Book IV 1074,"Ywis, that thing mot nedefully be so;",iwis@adv that@art&gram_adj thing@n moten@v2%pr_3 nedefulli@adv ben@v%inf so@adv,uS u S u xSuS u S
Troilus and Criseyde; Book IV 1075,"Eek right so, whan I woot a thing coming",ek@adv righte@adv so@adv whan@adv&conj ich@pron%nom witen@v1%pr_1 a@indef_art thing@n comen@v#adj%prp,u S u S u S u S uS
Troilus and Criseyde; Book IV 1076,So mot it come; and thus the bifalling,so@adv moten@v2%pr_3 hit@pron comen@v%inf and@conj thus@adv the@def_art bifallinge@ger,u S u Sx u S u SuS
Troilus and Criseyde; Book IV 1077,Of thinges that ben wist bifore the tide,of@prep thing@n%pl that@pron ben@v%pr_pl witen@v1%ppl biforen@prep the@def_art tide@n,u Su S u S uSx u Sx
Troilus and Criseyde; Book IV 1078,They mow not been eschewed on no side.”,thei@pron%pl_nom mouen@v3%pr_pl not@adv ben@v%inf escheuen@v%ppl on@prep no@gram_adj side@n,u S u S uSu S u Sx
Troilus and Criseyde; Book IV 1079,"Than seide he thus, “Almighty Jove in trone",thanne@adv seien@v1%pt_3 he@pron1%nom thus@adv al-mighti@adj jove@n#propn in@prep trone@n,u Sx u S uSu Sx u Sx
Troilus and Criseyde; Book IV 1080,That wost of al this thing the soothfastnesse,that@pron witen@v1%pr_2 of@prep al@gram_adj this@gram_adj thing@n the@def_art sothfastnesse@n,u S u S u S u SuSx
Troilus and Criseyde; Book IV 1081,"Rewe on my sorwe, or do me deye sone",reuen@v1%imp on@prep min@pron%gen sorwe@n or@conj don@v1%imp me@pron2%obj dien@v%inf sone@adv,ux S u Su S u S u Sx
Troilus and Criseyde; Book IV 1082,Or bring Criseyde and me fro this distresse.”,or@conj bringen@v%imp criseyde@n#propn and@conj me@pron2%obj from@prep this@gram_adj distresse@n,u S uSx u S u S uSx
Troilus and Criseyde; Book IV 1083,And whil he was in al this hevinesse,and@conj whil@conj he@pron1%nom ben@v%pt_3 in@prep al@gram_adj this@gram_adj hevinesse@n,u S u S u S u SuSx
Troilus and Criseyde; Book IV 1084,Disputing with himself in this matere,disputen@v%prp_abs with@prep him-self@pron in@prep this@gram_adj matere@n,uSu S uS u S uSx
Troilus and Criseyde; Book IV 1085,"Com Pandare in, and seide as ye may here.",comen@v%pt_3 pandare@n#propn in@adv and@conj seien@v1%pt_3 as@conj ye@pron%pl_nom mouen@v3%pr_pl heren@v%inf,u Sux S u Sx u S u Sx
Troilus and Criseyde; Book IV 1086,"“O mighty God,” quod Pandarus, “in trone",o@interj mighti@adj god@n1#propn quethen@v%pt_3 pandare@n#propn in@prep trone@n,u Su S u SuS u Sx
Troilus and Criseyde; Book IV 1087,Ey! who seigh ever a wis man faren so?,ei@interj who@pron%nom sen@v1%pt_3 ever@adv a@indef_art wise@adj man@n faren@v%inf sen@v1%pt_3,u S u Su S u S ux S
Troilus and Criseyde; Book IV 1088,"Why, Troilus, what thenkestow to done?",whi@interj troilus@n#propn what@pron thinken@v2%pr_2_pron to@part don@v1%inf,u SuS u SuS u Sx
Troilus and Criseyde; Book IV 1089,Hastow swich lust to been thin owene fo?,haven@v%pr_2_pron swich@gram_adj lust@n to@part ben@v%inf thin@pron%gen ouen@adj fo@n,uS u S u S u Sux S
Troilus and Criseyde; Book IV 1090,"What, parde, yet is not Criseyde ago!",what@interj parde@interj yet@adv ben@v%pr_3 not@adv criseyde@n#propn agon@v%ppl,u Su S u S uSx uS
Troilus and Criseyde; Book IV 1091,Why lust thee so thyself fordoon for drede,whi@adv listen@v1%pr_3 the@pron2%obj so@adv thi-self@pron fordon@v%inf for@prep drede@n,u S u S uS uS u Sx
Troilus and Criseyde; Book IV 1092,That in thin heed thin eyen semen dede?,that@conj in@prep thin@pron%gen hed@n1 thin@pron%gen eie@n1%pl semen@v2%pr_pl ded@adj,u S u S u Su Su Sx
Troilus and Criseyde; Book IV 1093,“Hastow not lived many a yeer biforn,haven@v%pr_2_pron not@adv liven@v1%ppl mani@gram_adj a@indef_art yer@n biforen@adv,uS u Su Sx u S uS
Troilus and Criseyde; Book IV 1094,"Withouten hir, and ferd ful wel at ese?",withouten@prep hire@pron2%fem_obj and@conj faren@v%ppl ful@adv wel@adv at@prep ese@n,uSu S u S u S u Sx
Troilus and Criseyde; Book IV 1095,Artow for hir and for non other born?,ben@v%pr_2_pron for@prep hire@pron2%fem_obj and@conj for@prep non@gram_adj other@pron beren@v1%ppl,uS u S u S u Su S
Troilus and Criseyde; Book IV 1096,Hath kind thee wroughte al only hir to plese?,haven@v%pr_3 kinde@n#propn the@pron2%obj werken@v%ppl al@adv onli@adj hire@pron2%fem_obj to@part plesen@v%inf,u S u Sx u Su S u Sx
Troilus and Criseyde; Book IV 1097,"Lat be, and thenk right thus in thy disese.",leten@v%imp ben@v%inf and@conj thinken@v2%imp righte@adv thus@adv in@prep thin@pron%gen disese@n,u S u S u S u S uSx
Troilus and Criseyde; Book IV 1098,"That, in the dees right as ther fallen chaunces",that@conj in@prep the@def_art de@n%pl righte@adv as@conj ther@adv fallen@v%pr_pl chaunce@n%pl,u S u S u S u Su Sx
Troilus and Criseyde; Book IV 1099,"Right so in love, ther come and goon plesaunces.",righte@adv so@adv in@prep love@n1 ther@adv comen@v%pr_pl and@conj gon@v%pr_pl plesaunce@n1%pl,u S u Sx u Sx u S uSx
Troilus and Criseyde; Book IV 1100,“And yet this is a wonder most of alle,and@conj yet@adv this@pron ben@v%pr_3 a@indef_art wonder@n most@adv%sup of@prep al@gram_adjas_n,u S u S u Su S u Sx
Troilus and Criseyde; Book IV 1101,"Why thou thus sorwest, sin thou nost not yit",whi@adv thou@pron%nom thus@adv sorwen@v%pr_2 sin@conj thou@pron%nom witen@v1%pr_2_neg not@adv yet@adv,u S u Su S u S u S
Troilus and Criseyde; Book IV 1102,"Touching hir goinge, how that it shal falle",touchinge@prep hire@pron1%fem_gen goinge@ger hou@adv&conj that@part hit@pron shulen@v1%pr_3 fallen@v%inf,uS u Su S u S u Sx
Troilus and Criseyde; Book IV 1103,Ne if she can hirself distorben it.,ne@conj1 if@conj she@pron%nom connen@v%pr_3 hire-self@pron distourben@v%inf hit@pron,u S u S uS uSu S
Troilus and Criseyde; Book IV 1104,Thou hast not yet assayed al hir wit.,thou@pron%nom haven@v%pr_2 not@adv yet@adv assaien@v%ppl al@gram_adj hire@pron1%fem_gen wit@n,u S u S uSu S u S
Troilus and Criseyde; Book IV 1105,A man may al by time his nekke bede,a@indef_art man@n mouen@v3%pr_3 al@adv bi@prep time@n his@pron1%gen nekke@n beden@v%inf,u S u S u Sx u Su Sx
Troilus and Criseyde; Book IV 1106,"Whan it shal of, and sorwen at the nede.",whan@adv&conj hit@pron shulen@v1%pr_3 of@adv and@conj sorwen@v%inf at@prep the@def_art nede@n1,u S u S u Su S u Sx
Troilus and Criseyde; Book IV 1107,“Forthy take hede of what that I shal seye;,for-thi@adv&conj taken@v%imp hed@n2 of@prep what@pron that@pron ich@pron%nom shulen@v1%pr_1 seien@v1%inf,uS ux Sx u S u S u S
Troilus and Criseyde; Book IV 1108,I have with hir yspoke and longe ybe,ich@pron%nom haven@v%pr_1 with@prep hire@pron2%fem_obj ispeken@v%ppl and@conj longe@adv iben@v%ppl,u Sx u S uSx u Su Sx
Troilus and Criseyde; Book IV 1109,So as accorded was bitwixe us tweye.,so@adv as@conj accorden@v%ppl ben@v%pt_3 bitwixe@prep us@pron%pl_obj twein@num_n,u S uSu S uSx u S
Troilus and Criseyde; Book IV 1110,"And evermo me thinketh thus, that she",and@conj ever-mor@adv me@pron2%obj thinken@v1%pr_3 thus@adv that@conj she@pron%nom,u SuS u Su S u S
Troilus and Criseyde; Book IV 1111,Hath somwhat in hir hertes prevetee,haven@v%pr_3 som-what@pron in@prep hire@pron1%fem_gen herte@n%gen privete@n,u Su S u Su SuS
Troilus and Criseyde; Book IV 1112,"Wherwith she can, if I shal right arede",wher-with@adv she@pron%nom connen@v%pr_3 if@conj ich@pron%nom shulen@v1%pr_1 righte@adv areden@v1%inf,uS u S u S u S uSx
Troilus and Criseyde; Book IV 1113,"Stint al this, of which thou art in drede.",stinten@v%imp al@gram_adj this@pron of@prep which@pron thou@pron%nom ben@v%pr_2 in@prep drede@n,S u S u S u S u Sx
Troilus and Criseyde; Book IV 1114,"“For which my counseil is, whan it is night",for@prep which@pron min@pron%gen counseil@n ben@v%pr_3 whan@adv&conj hit@pron ben@v%pr_3 night@n,u S u Su S u S u S
Troilus and Criseyde; Book IV 1115,"Thou to hir go, and make of this an ende;",thou@pron%nom to@prep hire@pron2%fem_obj gon@v%pr_2 and@conj maken@v1%pr_2 of@prep this@pron a@indef_art ende@n1,u S u S u Sx u S u Sx
Troilus and Criseyde; Book IV 1116,"And blisful Juno, thourgh hir grete mighte",and@conj blisful@adj juno@n#propn thurgh@prep hire@pron1%fem_gen gret@adj might@n,u Su Su S u Su Sx
Troilus and Criseyde; Book IV 1117,"Shal, as I hope, hir grace unto us sende.",shulen@v1%pr_3 as@conj ich@pron%nom hopen@v1%pr_1 hire@pron1%fem_gen grace@n unto@prep us@pron%pl_obj senden@v2%inf,u S u Sx u Sx uS u Sx
