LINE_NUMBER,OG_OXFORD_TEXT,OXFORD_TAGGING,OXFORD_SCANSION
Troilus and Criseyde; Book V 1005,And therwithal she caste hir eyen doun,and@conj ther-withal@adv she@pron%nom casten@v%pt_3 hire@pron1%fem_gen eie@n1%pl doun@adv,u SuS u Sx u Su S
Troilus and Criseyde; Book V 1006,"And gan to sike, and seide, “O Troye toun",and@conj ginnen@v%pt_3 to@part siken@v2%inf and@conj seien@v1%pt_3 o@interj troie@n1#propn toun@n,u S u Sx u Sx u Su S
Troilus and Criseyde; Book V 1007,"Yet bidde I God, in quiete and in reste",yet@adv bidden@v%pr_1 ich@pron%nom god@n1#propn in@prep quiete@n and@conj in@prep reste@n1,u Sx u S u Sux S u Sx
Troilus and Criseyde; Book V 1008,"I may thee seen, or do min herte breste.”",ich@pron%nom mouen@v3%pr_1 the@pron2%obj sen@v1%inf or@conj don@v1%imp min@pron%gen herte@n bresten@v%inf,u S u S u S u Su Sx
Troilus and Criseyde; Book V 1009,"But in effect, and shortly for to seye",but@conj in@prep effect@n and@conj shortli@adv for@prep#adv to@part seien@v1%inf,u S uS u Su S u S
Troilus and Criseyde; Book V 1010,This Diomede al freshly newe ayeyn,this@gram_adj diomede@n#propn al@adv freshli@adv neue@adv ayen@adv,u SuSx u Su Sx uS
Troilus and Criseyde; Book V 1011,"Gan pressen on, and faste hir mercy preye;",ginnen@v%pt_3 pressen@v%inf on@adv1 and@conj faste@adv hire@pron2%fem_obj merci@n1 preien@v1%inf,u Su S u Sx u Su S
Troilus and Criseyde; Book V 1012,"And after this, the sothe for to seyn",and@conj after@prep this@pron the@def_art soth@n for@prep#adv to@part seien@v1%inf,u Su S u Su S u S
Troilus and Criseyde; Book V 1013,"Hir glove he took, of which he was ful fain.",hire@pron1%fem_gen glove@n he@pron1%nom taken@v%pt_3 of@prep which@pron he@pron1%nom ben@v%pt_3 ful@adv fain@adj,u Sx u S u S u S u S
Troilus and Criseyde; Book V 1014,"And finally, whan it was waxen eve",and@conj finalli@adv whan@adv&conj hit@pron ben@v%pt_3 waxen@v1%ppl even@n,u SuS u S u Su Sx
Troilus and Criseyde; Book V 1015,"And al was wel, he roos and took his leve.",and@conj al@gram_adjas_n ben@v%pt_3 wel@adj he@pron1%nom risen@v%pt_3 and@conj taken@v%pt_3 his@pron1%gen leve@n2,u S u S u S u S u Sx
Troilus and Criseyde; Book V 1016,The brighte Venus folwede and ay taughte,the@def_art bright@adj venus@n#propn folwen@v%pt_3 and@conj ai@adv techen@v%pt_3,u Sx uS uSu S u Sx
Troilus and Criseyde; Book V 1017,"The wey, ther brode Phebus doun alighte;",the@def_art wei@n ther@adv brod@adj phebus@n#propn doun@adv alighten@v1%pt_3,u S u Su Su S uSx
Troilus and Criseyde; Book V 1018,And Cinthea hir char hors overraughte,and@conj cinthia@n#propn hire@pron1%fem_gen char@n2 hors@n overrechen@v%pt_3,u SuS u S u SuSx
Troilus and Criseyde; Book V 1019,"To whirle out of the Lion, if she mighte;",to@part whirlen@v%inf oute@adv#prep of@prep the@def_art lioun@n1 if@conj she@pron%nom mouen@v3%pt_3,u Sx u S u Su S u Sx
Troilus and Criseyde; Book V 1020,And Signifer his candeles sheweth brighte,and@conj signifer@n his@pron1%gen candel@n%pl sheuen@v1%pr_3 brighte@adv,u SuS u SuS ux Sx
Troilus and Criseyde; Book V 1021,Whan that Criseyde unto hir bedde wente,whan@adv&conj that@part criseyde@n#propn unto@prep hire@pron1%fem_gen bed@n1 wenden@v%pt_3,u S uSx uS u Su Sx
Troilus and Criseyde; Book V 1022,Inwith hir fadres faire brighte tente.,inwith@prep hire@pron1%fem_gen fader@n%gen fair@adj bright@adj tente@n1,uS u Su Su Su Sx
Troilus and Criseyde; Book V 1023,Retorning in hir soule ay up and doun,returnen@v%prp_abs in@prep hire@pron1%fem_gen soule@n ai@adv up@adv and@conj doun@adv,uSu S u Sx u S u S
Troilus and Criseyde; Book V 1024,The wordes of this sodein Diomede,the@def_art word@n%pl of@prep this@gram_adj sodein@adj diomede@n#propn,u Su S u Su SuSx
Troilus and Criseyde; Book V 1025,"His greet estat, and peril of the toun",his@pron1%gen gret@adj estat@n and@conj peril@n of@prep the@def_art toun@n,u S uS u Su S u S
Troilus and Criseyde; Book V 1026,And that she was allone and hadde nede,and@conj that@conj she@pron%nom ben@v%pt_3 al-one@adj and@conj haven@v%pt_3 nede@n1,u S u S uSx u Su Sx
Troilus and Criseyde; Book V 1027,Of freendes help; and thus bigan to brede,of@prep frend@n%gen help@n and@conj thus@adv biginnen@v%pt_3 to@part breden@v3%inf,u Su S u S uS u Sx
Troilus and Criseyde; Book V 1028,"The cause why, the sothe for to telle",the@def_art cause@n whi@pron the@def_art soth@n for@prep#adv to@part tellen@v%inf,u Su S u Su S u Sx
Troilus and Criseyde; Book V 1029,That she tok fully purpos for to dwelle.,that@conj she@pron%nom taken@v%pt_3 fulli@adv purpos@n for@prep#adv to@part dwellen@v%inf,u S u Su Su S u Sx
Troilus and Criseyde; Book V 1030,"The morwe com, and goostly for to spek",the@def_art morwe@n comen@v%pt_3 and@conj gostli@adv for@prep#adv to@part speken@v%inf,u Su S u Su S u S
Troilus and Criseyde; Book V 1031,This Diomede is come unto Criseyde,this@gram_adj diomede@n#propn ben@v%pr_3 comen@v%ppl unto@prep criseyde@n#propn,u SuSx u Sx uS uSx
Troilus and Criseyde; Book V 1032,"And shortly, lest that ye my tale breke",and@conj shortli@adv leste@conj that@part ye@pron%pl_nom min@pron%gen tale@n breken@v%pr_pl,u Su S u S u Su Sx
Troilus and Criseyde; Book V 1033,So wel he for himselve spak and seide,so@adv wel@adv he@pron1%nom for@prep him-self@pron speken@v%pt_3 and@conj seien@v1%pt_3,u S u S uSu S u Sx
Troilus and Criseyde; Book V 1034,That alle hir sikes sore adoun he leide.,that@conj al@gram_adj hire@pron1%fem_gen sike@n%pl sore@adj2 adoun@adv he@pron1%nom leien@v1%pt_3,u Sx u Su Sx uS u Sx
Troilus and Criseyde; Book V 1035,"And finally, the sothe for to seyne",and@conj finalli@adv the@def_art soth@n for@prep#adv to@part seien@v1%inf,u SuS u Su S u Sx
Troilus and Criseyde; Book V 1036,He refte hir of the grete of al hir peine.,he@pron1%nom reven@v%pt_3 hire@pron2%fem_obj of@prep the@def_art gret@n of@prep al@gram_adj hire@pron1%fem_gen peine@n,u Sx u S u Sx u S u Sx
Troilus and Criseyde; Book V 1037,And after this the story telleth us,and@conj after@prep this@pron the@def_art storie@n1 tellen@v%pr_3 us@pron%pl_obj,u Su S u Su Su S
Troilus and Criseyde; Book V 1038,That she him yaf the faire baye stede,that@conj she@pron%nom him@pron%obj yeven@v%pt_3 the@def_art fair@adj bai@adj stede@n2,       
Troilus and Criseyde; Book V 1039,The which he ones wan of Troilus;,the@def_art which@pron he@pron1%nom ones@adv winnen@v%pt_3 of@prep troilus@n#propn,u S u Su S u SuS
Troilus and Criseyde; Book V 1040,And eek a broche (and that was litel nede),and@conj ek@adv a@indef_art broche@n1 --@dash and@conj that@pron ben@v%pt_3 litel@adj nede@n1 --@dash,u S u Sx u S u Su Sx
Troilus and Criseyde; Book V 1041,"That Troilus was, she yaf this Diomede.",that@pron troilus@n#propn ben@v%pt_3 she@pron%nom yeven@v%pt_3 this@gram_adj diomede@n#propn,u SuS u x S u SuSx
Troilus and Criseyde; Book V 1042,"And eek, the bet from sorwe him to releve",and@conj ek@adv the@adv bet@adv%comp from@prep sorwe@n him@pron%obj to@part releven@v%inf,u S u S u Sx u S uSx
Troilus and Criseyde; Book V 1043,She made him were a pencel of hir sleve.,she@pron%nom maken@v1%pt_3 him@pron%obj weren@v2%inf a@indef_art pencel@n1 of@prep hire@pron1%fem_gen sleve@n,u Sx u Sx u Su S u Sx
Troilus and Criseyde; Book V 1044,I finde eek in the stories elleswhere,ich@pron%nom finden@v%pr_3 ek@adv in@prep the@def_art storie@n1%pl elleswher@adv,u Sx u S u SuS uSxx
Troilus and Criseyde; Book V 1045,Whan through the body hurt was Diomede,whan@adv&conj thurgh@prep the@def_art bodi@n hurten@v%ppl ben@v%pt_3 diomede@n#propn,u S u Su S u SuSx
Troilus and Criseyde; Book V 1046,"Of Troilus, tho weep she many a tere",of@prep troilus@n#propn tho@adv wepen@v%pt_3 she@pron%nom mani@gram_adj a@indef_art tere@n,u SuS u S x uS u Sx
Troilus and Criseyde; Book V 1047,Whan that she saugh his wide woundes blede;,whan@adv&conj that@part she@pron%nom sen@v1%pt_3 his@pron1%gen wid@adj wound@n%pl bleden@v%inf,u S u S u Su Su Sx
Troilus and Criseyde; Book V 1048,And that she took to kepen him good hede,and@conj that@conj she@pron%nom taken@v%pt_3 to@part kepen@v%inf him@pron%obj god@adj hed@n2,u S u S u Su S u Sx
Troilus and Criseyde; Book V 1049,And for to hele him of his sorwes smerte.,and@conj for@prep#adv to@part helen@v1%inf him@pron%obj of@prep his@pron1%gen sorwe@n%pl smert@adj,u S u Sx u S u Su Sx
Troilus and Criseyde; Book V 1050,"Men seyn, I not, that she yaf him hir herte.",man@n%pl seien@v1%pr_pl --@dash ich@pron%nom witen@v1%pr_1_neg --@dash that@conj she@pron%nom yeven@v%pt_3 him@pron%obj hire@pron1%fem_gen herte@n,u S u S u S u S u Sx
Troilus and Criseyde; Book V 1051,"But trewely, the story telleth us",but@conj treuli@adv the@def_art storie@n1 tellen@v%pr_3 us@pron%pl_obj,u SuS u Su Su S
Troilus and Criseyde; Book V 1052,Ther made never womman more wo,ther@adv maken@v1%pt_3 never@adv womman@n more@adj%comp wo@n,u Su Su Su Su S
Troilus and Criseyde; Book V 1053,"Than she, whan that she falsed Troilus.",than@conj she@pron%nom whan@adv&conj that@part she@pron%nom falsen@v%pt_3 troilus@n#propn,u S u S u Su SuS
Troilus and Criseyde; Book V 1054,"She seyde, “Allas! for now is clene ago",she@pron%nom seien@v1%pt_3 alas@interj for@conj nou@adv ben@v%pr_3 clene@adv agon@v%ppl,u Sx uS u S u Sx uS
Troilus and Criseyde; Book V 1055,"My name of trouthe in love, for evermo!",min@pron%gen name@n of@prep treuth@n in@prep love@n1 for@prep ever-mor@adv,u Sx u Sx u Sx u SuS
Troilus and Criseyde; Book V 1056,"For I have falsed oon, the gentileste",for@conj ich@pron%nom haven@v%pr_1 falsen@v%ppl on@pron the@def_art gentil@adj%sup,u S ux Su S u SuSx
Troilus and Criseyde; Book V 1057,"That ever was, and oon the worthieste!",that@pron ever@adv ben@v%pt_3 and@conj on@pron the@def_art worthi@adj%sup,u Su S u S u SuSx
Troilus and Criseyde; Book V 1058,"“Allas, of me, unto the worldes ende",alas@interj of@prep me@pron2%obj unto@prep the@def_art world@n%gen ende@n1,uS u S uS u Su Sx
Troilus and Criseyde; Book V 1059,Shal neither been ywriten nor ysonge,shulen@v1%pr_3 neither@conj ben@v%inf writen@v%ppl nor@conj singen@v%ppl,u Su S uSu S uSx
Troilus and Criseyde; Book V 1060,"No good word, for thise bokes wol me shende.",no@gram_adj god@adj word@n for@conj these@gram_adj%pl bok@n1%pl willen@v%pr_3 me@pron2%obj shenden@v%inf,u S u S ux Su S u Sx
Troilus and Criseyde; Book V 1061,"O, rolled shal I been on many a tonge;",o@interj rollen@v2%ppl shulen@v1%pr_1 ich@pron%nom ben@v%inf on@prep mani@gram_adj a@indef_art tonge@n2,u Su S u S u Sx u Sx
Troilus and Criseyde; Book V 1062,Throughout the world my belle shal be ronge;,thurgh-oute@prep the@def_art world@n min@pron%gen belle@n1 shulen@v1%pr_3 ben@v%inf ringen@v2%ppl,uS u S u Su S u Sx
Troilus and Criseyde; Book V 1063,And wommen most wol hate me of alle.,and@conj womman@n%pl most@adv%sup willen@v%pr_pl haten@v%inf me@pron2%obj of@prep al@gram_adjas_n,u Su S u Su S u Sx
Troilus and Criseyde; Book V 1064,"Allas, that swich a cas me sholde falle!",alas@interj that@conj swich@gram_adj a@indef_art cas@n me@pron2%obj shulen@v1%pt_3 fallen@v%inf,uS u S u S u Su Sx
Troilus and Criseyde; Book V 1065,"“They wol seyn, in as muche as in me is",thei@pron%pl_nom willen@v%pr_pl seien@v1%inf in@prep as@conj muche@n as@conj in@prep me@pron2%obj ben@v%pr_3,u S u S u Sx u S u S
Troilus and Criseyde; Book V 1066,"I have hem don dishonour, weylawey!",ich@pron%nom haven@v%pr_1 hem@pron%pl_obj don@v1%ppl dishonour@n weilawai@interj,u Sx u S uSu SuS
Troilus and Criseyde; Book V 1067,Al be I not the first that dide amis,al@conj ben@v%pr_1 ich@pron%nom not@adv the@def_art first@num_n that@pron don@v1%pt_3 amis@adv,u S u S u S u Sx uS
Troilus and Criseyde; Book V 1068,What helpeth that to do my blame awey?,what@pron helpen@v%pr_3 that@pron to@part don@v1%inf min@pron%gen blame@n awei@adv,u Su S u S u Sx uS
Troilus and Criseyde; Book V 1069,But sin I see there is no bettre way,but@conj sin@conj ich@pron%nom sen@v1%pr_1 ther@adv ben@v%pr_3 no@adv bettre@adj%comp wei@n,u S u S ux S u Su S
Troilus and Criseyde; Book V 1070,And that to late is now for me to rewe,and@conj that@conj to@adv2 late@adv ben@v%pr_3 nou@adv for@prep me@pron2%obj to@part reuen@v1%inf,u S u Sx u S u S u Sx
Troilus and Criseyde; Book V 1071,To Diomede algate I wol be trewe.,to@prep diomede@n#propn al-gates@adv ich@pron%nom willen@v%pr_1 ben@v%inf treu@adj,u SuSx uSx u S u Sx
Troilus and Criseyde; Book V 1072,"But Troilus, sin I no better may",but@conj troilus@n#propn sin@conj ich@pron%nom no@adv bettre@adv%comp mouen@v3%pr_1,u SuS u S u Su S
Troilus and Criseyde; Book V 1073,And sin that thus departen ye and I,and@conj sin@conj that@part thus@adv departen@v%pr_pl ye@pron%pl_nom and@conj ich@pron%nom,u S u S uSu S u S
Troilus and Criseyde; Book V 1074,"Yet preye I God, so yeve yow right good day",yet@adv preien@v1%pr_1 ich@pron%nom god@n1#propn so@adv yeven@v%pr_3 you@pron%pl_obj righte@adv god@adj dai@n,u S u S u Sx u S u S
Troilus and Criseyde; Book V 1075,"As for the gentileste, trewely",as@conj for@prep the@def_art gentil@adj%sup treuli@adv,u S u SuSu SuS
Troilus and Criseyde; Book V 1076,"That ever I say, to serven feithfully",that@pron ever@adv ich@pron%nom sen@v1%pt_1 to@part serven@v1%inf feithfulli@adv,u Su S u S ux SuS
Troilus and Criseyde; Book V 1077,And best can ay his lady honour kepe”:—,and@conj best@adv%sup connen@v%pr_1 ai@adv his@pron1%gen ladie@n honour@n kepen@v%inf,u S u S u Su Su Sx
Troilus and Criseyde; Book V 1078,And with that word she brast anon to wepe.,and@conj with@prep that@art&gram_adj word@n she@pron%nom bresten@v%pt_3 an-on@adv to@part wepen@v%inf,u S u S u S uS u Sx
Troilus and Criseyde; Book V 1079,"“And certes, yow ne haten shal I never",and@conj certes@adv you@pron%pl_obj ne@adv haten@v%inf shulen@v1%pr_1 ich@pron%nom never@adv,u Su S u Su S u S
Troilus and Criseyde; Book V 1080,"And freendes love, that shal ye han of me",and@conj frend@n%gen love@n1 that@pron shulen@v1%pr_pl ye@pron%pl_nom haven@v%inf of@prep me@pron2%obj,u Su Sx u S u S u S
Troilus and Criseyde; Book V 1081,"And my good word, al sholde I liven ever.",and@conj min@pron%gen god@adj word@n al@conj shulen@v1%pt_1 ich@pron%nom liven@v1%inf ever@adv,u S u S u Sx u Su S
Troilus and Criseyde; Book V 1082,"And, trewely, I wolde sory be",and@conj treuli@adv ich@pron%nom willen@v%pt_1 sori@adj ben@v%inf,u SuS u Su Su S
Troilus and Criseyde; Book V 1083,For to seen yow in adversitee.,for@prep#adv to@part sen@v1%inf you@pron%pl_obj in@prep adversite@n,S u S u S uSuS
Troilus and Criseyde; Book V 1084,"And giltelees, I woot wel, I yow leve;",and@conj giltles@adv ich@pron%nom witen@v1%pr_1 wel@adv ich@pron%nom you@pron%pl_obj leven@v4%pr_1,u SuS u S u S u Sx
Troilus and Criseyde; Book V 1085,But al shal passe; and thus take I my leve.”,but@conj al@gram_adjas_n shulen@v1%pr_3 passen@v%inf and@conj thus@adv taken@v%pr_1 ich@pron%nom min@pron%gen leve@n2,u S u Sx u S ux S u Sx
Troilus and Criseyde; Book V 1086,"But trewely, how longe it was bitwene",but@conj treuli@adv hou@adv&conj longe@adv hit@pron ben@v%pt_3 bitwene@adv,u SuS u Sx u S uSx
Troilus and Criseyde; Book V 1087,That she forsook him for this Diomede,that@conj she@pron%nom forsaken@v%pt_3 him@pron%obj for@prep this@gram_adj diomede@n#propn,u S uS u S u SuSx
Troilus and Criseyde; Book V 1088,"Ther is non auctor telleth it, I wene.",ther@adv ben@v%pr_3 non@gram_adj auctour@n tellen@v%pr_3 hit@pron ich@pron%nom wenen@v2%pr_1,u S u Su Su S u Sx
Troilus and Criseyde; Book V 1089,Take every man now to his bokes hede;,taken@v%imp everi@pron_gram_adj man@n nou@adv to@prep his@pron1%gen bok@n1%pl hed@n2,ux SuS u S u S uS xx
Troilus and Criseyde; Book V 1090,"He shal no terme finden, out of drede.",he@pron1%nom shulen@v1%pr_3 no@gram_adj terme@n finden@v%inf oute@adv#prep of@prep drede@n,u S u Su Su S u Sx
Troilus and Criseyde; Book V 1091,For though that he bigan to wowe hir sone,for@conj though@conj that@part he@pron1%nom biginnen@v%pt_3 to@part wouen@v%inf hire@pron2%fem_obj sone@adv,u S u S uS u Sx u Sx
Troilus and Criseyde; Book V 1092,"Er he hir wan, yet was ther more to done.",er@conj1 he@pron1%nom hire@pron2%fem_obj winnen@v%pt_3 yet@adv ben@v%pt_3 ther@adv more@n3 to@part don@v1%inf,u S u S u S u Sx u Sx
Troilus and Criseyde; Book V 1093,Ne me ne list this sely womman chide,ne@conj1 me@pron2%obj ne@adv listen@v1%pr_3 this@gram_adj seli@adj womman@n chiden@v%inf,u S u S u Su Su Sx
Troilus and Criseyde; Book V 1094,Ferther than the story wol devise.,further@adv%comp than@conj the@def_art storie@n1 willen@v%pr_3 devisen@v%inf,Su S u Su S uSx
Troilus and Criseyde; Book V 1095,"Hir name, allas! is publisshed so wide",hire@pron1%fem_gen name@n alas@interj ben@v%pr_3 publishen@v%ppl so@adv wide@adv,u Sx uS u SuS u Sx
Troilus and Criseyde; Book V 1096,That for hir gilt it oughte ynow suffise.,that@conj for@prep hire@pron1%fem_gen gilt@n1 hit@pron ouen@v%pt_3 inough@adv suffisen@v%inf,u S u S u Sx uS uSx
Troilus and Criseyde; Book V 1097,And if I mighte excuse hir any wise,and@conj if@conj ich@pron%nom mouen@v3%pt_1 excusen@v%inf hire@pron2%fem_obj ani@gram_adj wise@n2,u S u Sx uSx u Su Sx
Troilus and Criseyde; Book V 1098,For she so sory was for hir untrouthe,for@conj she@pron%nom so@adv sori@adj ben@v%pt_3 for@prep hire@pron1%fem_gen untreuth@n,u S u Su S u S uSx
Troilus and Criseyde; Book V 1099,"Ywis, I wolde excuse hir yet for routhe.",iwis@adv ich@pron%nom willen@v%pt_1 excusen@v%inf hire@pron2%fem_obj yet@adv for@prep reuthe@n,uS u Sx uSx u S u Sx
Troilus and Criseyde; Book V 1100,"This Troilus, as I biforn have told",this@gram_adj troilus@n#propn as@conj ich@pron%nom biforen@adv haven@v%pr_1 tellen@v%ppl,u SuS u S uS ux S
Troilus and Criseyde; Book V 1101,"Thus driveth forth, as wel as he hath might.",thus@adv driven@v%pr_3 forth@adv as@conj wel@adv as@conj he@pron1%nom haven@v%pr_3 might@n,u Su S u S u S u S
Troilus and Criseyde; Book V 1102,But often was his herte hoot and cold,but@conj often@adv ben@v%pt_3 his@pron1%gen herte@n hot@adj and@conj cold@adj,u Su S u Su S u S
Troilus and Criseyde; Book V 1103,"And namely, that ilke ninthe night",and@conj nameli@adv that@art&gram_adj ilke@pron_gram_adj ninthe@num_adj night@n,u SuS u Su Su S
Troilus and Criseyde; Book V 1104,Which on the morwe she hadde him bihight,which@pron on@prep the@def_art morwe@n she@pron%nom haven@v%pt_3 him@pron%obj bihoten@v%ppl,u S u Sx u Su S uS
Troilus and Criseyde; Book V 1105,"To come ayein: God wot, ful litel reste",to@part comen@v%inf ayen@adv god@n1#propn witen@v1%pr_3 ful@adv litel@adj reste@n1,u Sx uS u S u Su Sx
Troilus and Criseyde; Book V 1106,Hadde he that night; nothing to slepe him leste.,haven@v%pt_3 he@pron1%nom that@art&gram_adj night@n --@dash no-thing@adv to@part slepen@v%inf him@pron%obj listen@v1%pt_3,ux S u S uS u Sx u Sx
Troilus and Criseyde; Book V 1107,"The laurer-crouned Phebus, with his hete",the@def_art laurer-crowned@adj phebus@n#propn with@prep his@pron1%gen hete@n1,u SuSu Su S u Sx
Troilus and Criseyde; Book V 1108,"Gan, in his course ay upward as he wente",ginnen@v%pt_3 in@prep his@pron1%gen cours@n ai@adv upward@adv as@conj he@pron1%nom wenden@v%pt_3,u S u Sx u Su S u Sx
Troilus and Criseyde; Book V 1109,To warmen of the est see the wawes wete;,to@part warmen@v%inf of@prep the@def_art est@n se@n1 the@def_art wau@n%pl wet@adj,u Su S u S u S ux Sx
Troilus and Criseyde; Book V 1110,And Nisus doughter song with fresh entente,and@conj nisus@n#propn%gen doughter@n singen@v%pt_3 with@prep fresh@adj entente@n,u Su Su S u S uSx
Troilus and Criseyde; Book V 1111,Whan Troilus his Pandare after sente;,whan@adv&conj troilus@n#propn his@pron1%gen pandare@n#propn after@prep senden@v2%pt_3,u SuS u Sux Su Sx
Troilus and Criseyde; Book V 1112,And on the walles of the toun they pleide,and@conj on@prep the@def_art wal@n1%pl of@prep the@def_art toun@n thei@pron%pl_nom pleien@v1%pt_pl,u S u Su S u S u Sx
