RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,560,DIFF,12,10,A swerd and a bokeler bar he by his syde,A swerd and bokler bar he by his side,u S u S uSu S u S u S,u S u Su S u S u S,a@indef_art sword@n and@conj a@indef_art bokeler@n1 beren@v1%pt_3 he@pron1%nom bi@prep his@pron1%gen side@n,a@indef_art sword@n and@conj bokeler@n1 beren@v1%pt_3 he@pron1%nom bi@prep his@pron1%gen side@n,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,561,,10,10,His mouth as greet was as a greet forneys,His mouth as greet was as a greet forneis,u S u S u S u S uS,u S u S u S u S uS,his@pron1%gen mouth@n as@conj gret@adj ben@v%pt_3 as@conj a@indef_art gret@adj furnaise@n,his@pron1%gen mouth@n as@conj gret@adj ben@v%pt_3 as@conj a@indef_art gret@adj furnaise@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,562,,10,10,He was a janglere and a goliardeys,He was a janglere and a goliardeis,u S u Su S u SuS,u S u Su S u SuS,he@pron1%nom ben@v%pt_3 a@indef_art janglere@n and@conj a@indef_art goliardeis@n,he@pron1%nom ben@v%pt_3 a@indef_art janglere@n and@conj a@indef_art goliardeis@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,563,,10,10,And that was moost of synne and harlotries,And that was most of sinne and harlotries,u S u S u S u SuS,u S u S u S u SuS,and@conj that@pron ben@v%pt_3 most@adv%sup of@prep sinne@n and@conj harlotrie@n%pl,and@conj that@pron ben@v%pt_3 most@adv%sup of@prep sinne@n and@conj harlotrie@n%pl,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,564,,10,10,Wel koude he stelen corn and tollen thries,Wel coude he stelen corn and tollen thries,u S u Su S u Su S,u S u Su S u Su S,wel@adv connen@v%pt_3 he@pron1%nom stelen@v%inf corn@n and@conj tollen@v3%inf thrice@adv,wel@adv connen@v%pt_3 he@pron1%nom stelen@v%inf corn@n and@conj tollen@v3%inf thrice@adv,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,565,,10,10,And yet he hadde a thombe of gold pardee,And yet he hadde a thombe of gold pardee,u S u S u S u S uS,u S u S u S u S uS,and@conj yet@adv he@pron1%nom haven@v%pt_3 a@indef_art thoume@n of@prep gold@n parde@interj,and@conj yet@adv he@pron1%nom haven@v%pt_3 a@indef_art thoume@n of@prep gold@n parde@interj,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,566,,10,10,A whit cote and a blew hood wered he,A whit cote and a blew hood wered he,u S u S u S u Su S,u S u S u S u Su S,a@indef_art whit@adj cote@n2 and@conj a@indef_art bleu@adj hod@n weren@v2%pt_3 he@pron1%nom,a@indef_art whit@adj cote@n2 and@conj a@indef_art bleu@adj hod@n weren@v2%pt_3 he@pron1%nom,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,567,,10,10,A baggepipe wel koude he blowe and sowne,A baggepipe wel coude he blowe and sowne,u SuS u S u S u S,u SuS u S u S u S,a@indef_art bagge-pipe@n wel@adv connen@v%pt_3 he@pron1%nom blouen@v1%inf and@conj sounen@v%inf,a@indef_art bagge-pipe@n wel@adv connen@v%pt_3 he@pron1%nom blouen@v1%inf and@conj sounen@v%inf,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,568,,10,10,And therwithal he broghte us out of towne,And therwithal he broghte us out of towne,u SuS u S u S u S,u SuS u S u S u S,and@conj ther-withal@adv he@pron1%nom bringen@v%pt_3 us@pron%pl_obj oute@adv#prep of@prep toun@n,and@conj ther-withal@adv he@pron1%nom bringen@v%pt_3 us@pron%pl_obj oute@adv#prep of@prep toun@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,569,,11,10,A gentil MAUNCIPLE was ther of a temple,A gentil Maunciple was ther of a Temple,u Su SuS u S u S u,u Su Su S u S u S,a@indef_art gentil@adj maunciple@n ben@v%pt_3 ther@adv of@prep a@indef_art temple@n1,a@indef_art gentil@adj maunciple@n ben@v%pt_3 ther@adv of@prep a@indef_art temple@n1,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,570,,10,10,Of which achatours myghte take exemple,Of which achatours mighte take exemple,u S uSu Su S uS,u S uSu Su S uS,of@prep which@pron achatour@n%pl mouen@v3%pt_pl taken@v%inf ensaumple@n,of@prep which@pron achatour@n%pl mouen@v3%pt_pl taken@v%inf ensaumple@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,571,,10,10,For to be wise in byynge of vitaille,For to be wise in byinge of vitaille,u S u Su S u S uS,u S u Su S u S uS,for@prep#adv to@part ben@v%inf wise@adj in@prep biinge@ger of@prep vitaile@n,for@prep#adv to@part ben@v%inf wise@adj in@prep biinge@ger of@prep vitaile@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,572,,10,10,For wheither that he payde or took by taille,For whether that he paide or took by taille,u Su S u S u S u S,u Su S u S u S u S,for@conj whether@conj that@part he@pron1%nom paien@v%pt_3 or@conj taken@v%pt_3 bi@prep taille@n,for@conj whether@conj that@part he@pron1%nom paien@v%pt_3 or@conj taken@v%pt_3 bi@prep taille@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,573,,10,10,Algate he wayted so in his achaat,Algate he waited so in his achat,uS u Su S u S uS,uS u Su S u S uS,al-gates@adv he@pron1%nom waiten@v%pt_3 so@adv in@prep his@pron1%gen achat@n,al-gates@adv he@pron1%nom waiten@v%pt_3 so@adv in@prep his@pron1%gen achat@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,574,,10,10,That he was ay biforn and in good staat,That he was ay biforn and in good stat,u S u S uS u S u S,u S u S uS u S u S,that@conj he@pron1%nom ben@v%pt_3 ai@adv biforen@adv and@conj in@prep god@adj stat@n,that@conj he@pron1%nom ben@v%pt_3 ai@adv biforen@adv and@conj in@prep god@adj stat@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,575,,10,10,Now is nat that of God a ful fair grace,Now is nat that of God a ful fair grace,u S u S u S u S u S,u S u S u S u S u S,nou@adv ben@v%pr_3 not@adv that@pron of@prep god@n1#propn a@indef_art ful@adv fair@adj grace@n,nou@adv ben@v%pr_3 not@adv that@pron of@prep god@n1#propn a@indef_art ful@adv fair@adj grace@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,576,,10,10,That swich a lewed mannes wit shal pace,That swich a lewed mannes wit shal pace,u S u Su Su S u S,u S u Su Su S u S,that@conj swich@gram_adj a@indef_art leued@adj man@n%gen wit@n shulen@v1%pr_3 passen@v%inf,that@conj swich@gram_adj a@indef_art leued@adj man@n%gen wit@n shulen@v1%pr_3 passen@v%inf,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,577,,10,10,The wisdom of an heep of lerned men,The wisdom of an heepe of lerned men,u Su S u S u Su S,u Su S u S u Su S,the@def_art wisdom@n of@prep a@indef_art hep@n of@prep lernen@v#adj%ppl man@n%pl,the@def_art wisdom@n of@prep a@indef_art hep@n of@prep lernen@v#adj%ppl man@n%pl,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,578,,10,10,Of maistres hadde he mo than thries ten,Of maistres hadde he mo than thryes ten,u Su Su S u S u S,u Su Su S u S u S,of@prep maister@n%pl haven@v%pt_3 he@pron1%nom mo@n than@conj thrice@adv ten@num_adj,of@prep maister@n%pl haven@v%pt_3 he@pron1%nom mo@n than@conj thrice@adv ten@num_adj,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,579,DIFF,10,10,That weren of lawe expert and curious,That were of lawe expert and curious,u Su S u Su S uS,u Su S u Su S uS,that@pron ben@v%pt_pl of@prep laue@n expert@ppl#adj and@conj curious@adj,that@pron ben@v%pt_pl of@prep laue@n expert@ppl#adj and@conj curious@adj,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,580,DIFF,10,10,Of which ther were a duszeyne in that hous,Of which ther were a dosein in that hous,u S u S u Su S u S,u S u S u Su S u S,of@prep which@pron ther@adv ben@v%pt_pl a@indef_art doseine@num_n in@prep that@art&gram_adj hous@n,of@prep which@pron ther@adv ben@v%pt_pl a@indef_art doseine@num_n in@prep that@art&gram_adj hous@n,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,581,,11,11,Worthy to been stywardes of rente and lond,Worthy to been stiwardes of rente and lond,uS u S uSu S u S u,uS u S uSu S u S u,worthi@adj to@part ben@v%inf steuard@n%pl of@prep rente@n and@conj lond@n,worthi@adj to@part ben@v%inf steuard@n%pl of@prep rente@n and@conj lond@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,582,,10,10,Of any lord that is in Engelond,Of any lord that is in Engelond,u Su S u S u SuS,u Su S u S u SuS,of@prep ani@gram_adj lord@n that@pron ben@v%pr_3 in@prep engelond@n#propn,of@prep ani@gram_adj lord@n that@pron ben@v%pr_3 in@prep engelond@n#propn,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,583,,10,10,To make hym lyve by his propre good,To make him live by his propre good,u Su S uS u S u S,u Su S uS u S u S,to@part maken@v1%inf him@pron%obj liven@v1%inf bi@prep his@pron1%gen propre@adj god@n2,to@part maken@v1%inf him@pron%obj liven@v1%inf bi@prep his@pron1%gen propre@adj god@n2,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,584,DIFF,11,10,In honour dettelees but if he were wood,In honour dettelees but he were wood,u Su SuS u S u S u,u Su SuS u S u S,in@prep honour@n detteles@adj but@conj if@conj he@pron1%nom ben@v%pt_3 wod@adj,in@prep honour@n detteles@adj but@conj he@pron1%nom ben@v%pt_3 wod@adj,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,585,,10,10,Or lyve as scarsly as hym list desire,Or live as scarsly as him list desire,u S u Su S u S uS,u S u Su S u S uS,or@conj liven@v1%inf as@conj scarsli@adv as@conj him@pron%obj listen@v1%pr_3 desiren@v%inf,or@conj liven@v1%inf as@conj scarsli@adv as@conj him@pron%obj listen@v1%pr_3 desiren@v%inf,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,586,,10,10,And able for to helpen al a shire,And able for to helpen al a shire,u Su S u Su S u S,u Su S u Su S u S,and@conj able@adj for@prep#adv to@part helpen@v%inf al@gram_adj a@indef_art shire@n,and@conj able@adj for@prep#adv to@part helpen@v%inf al@gram_adj a@indef_art shire@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,587,,10,10,In any caas that myghte falle or happe,In any cas that mighte falle or happe,u Su S u Su S u S,u Su S u Su S u S,in@prep ani@gram_adj cas@n that@pron mouen@v3%pt_3 fallen@v%inf or@conj happen@v1%inf,in@prep ani@gram_adj cas@n that@pron mouen@v3%pt_3 fallen@v%inf or@conj happen@v1%inf,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,588,,10,10,And yet this Manciple sette hir aller cappe,And yit this Maunciple sette hir aller cappe,u S u Su S u Su S,u S u Su S u Su S,and@conj yet@adv this@gram_adj maunciple@n setten@v%pt_3 here@pron%pl_gen al@gram_adjas_n cappe@n,and@conj yet@adv this@gram_adj maunciple@n setten@v%pt_3 here@pron%pl_gen al@gram_adjas_n cappe@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,589,,10,10,The REVE was a sclendre colerik man,The Reve was a sclendre colerik man,u Su S u S uSu S,u Su S u S uSu S,the@def_art reve@n ben@v%pt_3 a@indef_art sclendre@adj colerik@adj man@n,the@def_art reve@n ben@v%pt_3 a@indef_art sclendre@adj colerik@adj man@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,590,,11,11,His berd was shave as ny as ever he kan,His berd was shave as ny as ever he can,u S u S u S u Su S u,u S u S u S u Su S u,his@pron1%gen berd@n1 ben@v%pt_3 shaven@v%ppl as@conj neigh@adv as@conj ever@adv he@pron1%nom connen@v%pr_3,his@pron1%gen berd@n1 ben@v%pt_3 shaven@v%ppl as@conj neigh@adv as@conj ever@adv he@pron1%nom connen@v%pr_3,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,591,DIFF,11,10,His heer was by his erys ful round yshorn,His heer was by his eres round yshorn,u S u S u Su S u Su,u S u S u Su S uS,his@pron1%gen her@n ben@v%pt_3 bi@prep his@pron1%gen ere@n1%pl ful@adv rounde@adv sheren@v%ppl,his@pron1%gen her@n ben@v%pt_3 bi@prep his@pron1%gen ere@n1%pl rounde@adv sheren@v%ppl,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,592,,10,10,His top was dokked lyk a preest biforn,His top was dokked lik a preest biforn,u S u Su S u S uS,u S u Su S u S uS,his@pron1%gen top@n1 ben@v%pt_3 dokken@v%ppl like@prep a@indef_art prest@n3 biforen@adv,his@pron1%gen top@n1 ben@v%pt_3 dokken@v%ppl like@prep a@indef_art prest@n3 biforen@adv,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,593,,10,10,Ful longe were his legges and ful lene,Ful longe were his legges and ful lene,u Su S u Su S u S,u Su S u Su S u S,ful@adv long@adj1 ben@v%pt_pl his@pron1%gen leg@n%pl and@conj ful@adv lene@adj1,ful@adv long@adj1 ben@v%pt_pl his@pron1%gen leg@n%pl and@conj ful@adv lene@adj1,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,594,,10,10,Ylyk a staf ther was no calf ysene,Ylik a staf ther was no calf ysene,uS u S u S u S uS,uS u S u S u S uS,ilich@adj#prep a@indef_art staf@n ther@adv ben@v%pt_3 no@gram_adj calf@n2 isen@v1%ppl,ilich@adj#prep a@indef_art staf@n ther@adv ben@v%pt_3 no@gram_adj calf@n2 isen@v1%ppl,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,595,,10,10,Wel koude he kepe a gerner and a bynne,Wel coude he kepe a gerner and a binne,u S u S u Su S u S,u S u S u Su S u S,wel@adv connen@v%pt_3 he@pron1%nom kepen@v%inf a@indef_art gerner@n and@conj a@indef_art binne@n,wel@adv connen@v%pt_3 he@pron1%nom kepen@v%inf a@indef_art gerner@n and@conj a@indef_art binne@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,596,,10,10,Ther was noon auditour koude on him wynne,Ther was noon auditour coude on him winne,u S u SuS u S u S,u S u SuS u S u S,ther@adv ben@v%pt_3 non@gram_adj auditour@n connen@v%pt_3 on@prep him@pron%obj winnen@v%inf,ther@adv ben@v%pt_3 non@gram_adj auditour@n connen@v%pt_3 on@prep him@pron%obj winnen@v%inf,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,597,,10,10,Wel wiste he by the droghte and by the reyn,Wel wiste he by the droghte and by the rein,u S u S u S u S u S,u S u S u S u S u S,wel@adv witen@v1%pt_3 he@pron1%nom bi@prep the@def_art droughte@n and@conj bi@prep the@def_art rein@n1,wel@adv witen@v1%pt_3 he@pron1%nom bi@prep the@def_art droughte@n and@conj bi@prep the@def_art rein@n1,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,598,,10,10,The yeldynge of his seed and of his greyn,The yeldinge of his seed and of his grein,u Su S u S u S u S,u Su S u S u S u S,the@def_art yelding@ger of@prep his@pron1%gen sed@n and@conj of@prep his@pron1%gen grain@n,the@def_art yelding@ger of@prep his@pron1%gen sed@n and@conj of@prep his@pron1%gen grain@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,599,,9,10,His lordes sheep his neet his dayerye,His lordes sheepe his neet his dayerie,u Su S u S u Su,u Su Su S u S uS,his@pron1%gen lord@n%gen shep@n his@pron1%gen net@n2 his@pron1%gen daierie@n,his@pron1%gen lord@n%gen shep@n his@pron1%gen net@n2 his@pron1%gen daierie@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,600,,10,10,His swyn his hors his stoor and his pultrye,His swin his hors his stoor and his pultrie,u S u S u S u S uS,u S u S u S u S uS,his@pron1%gen swine@n his@pron1%gen hors@n%pl his@pron1%gen store@n1 and@conj his@pron1%gen pultrie@n,his@pron1%gen swine@n his@pron1%gen hors@n%pl his@pron1%gen store@n1 and@conj his@pron1%gen pultrie@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,601,,10,10,Was hoolly in this Reves governynge,Was hoolly in this reves governing,u Su S u Su SuS,u Su S u Su SuS,ben@v%pt_3 holli@adv in@prep this@gram_adj reve@n%gen governinge@ger,ben@v%pt_3 holli@adv in@prep this@gram_adj reve@n%gen governinge@ger,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,602,DIFF,11,12,And by his covenant yaf the rekenynge,And by his covenaunt he yaf the rekening,u S u SuS u S uSu,u S u SuS u S u SuS,and@conj bi@prep his@pron1%gen covenaunt@n yeven@v%pt_3 the@def_art rekeninge@ger,and@conj bi@prep his@pron1%gen covenaunt@n he@pron1%nom yeven@v%pt_3 the@def_art rekeninge@ger,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,603,,10,10,Syn that his lord was twenty yeer of age,Sin that his lord was twenty yeer of age,u S u S u Su S u S,u S u S u Su S u S,sin@conj that@part his@pron1%gen lord@n ben@v%pt_3 twenti@num_adj yer@n of@prep age@n,sin@conj that@part his@pron1%gen lord@n ben@v%pt_3 twenti@num_adj yer@n of@prep age@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,604,,10,10,Ther koude no man brynge hym in arrerage,Ther coud no man bringe him in arrerage,u S u S u S u SuS,u S u S u S u SuS,ther@adv connen@v%pt_3 no@gram_adj man@n bringen@v%inf him@pron%obj in@prep arrerage@n,ther@adv connen@v%pt_3 no@gram_adj man@n bringen@v%inf him@pron%obj in@prep arrerage@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,605,,10,10,Ther nas baillif ne hierde nor oother hyne,Ther nas baillif ne herd nor other hine,u S uS u S u Su S,u S uS u S u Su S,ther@adv ben@v%pt_3_neg baillif@n ne@conj1 herde@n2 nor@conj other@gram_adj hine@n,ther@adv ben@v%pt_3_neg baillif@n ne@conj1 herde@n2 nor@conj other@gram_adj hine@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,606,,10,10,That he ne knew his sleighte and his covyne,That he ne knew his sleighte and his covine,u S u S u S u S uS,u S u S u S u S uS,that@pron he@pron1%nom ne@adv knouen@v%pt_3 his@pron1%gen sleight@n and@conj his@pron1%gen covine@n,that@pron he@pron1%nom ne@adv knouen@v%pt_3 his@pron1%gen sleight@n and@conj his@pron1%gen covine@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,607,,10,10,They were adrad of hym as of the deeth,They were adrad of him as of the deeth,u S uS u S u S u S,u S uS u S u S u S,thei@pron%pl_nom ben@v%pt_pl adreden@v%ppl of@prep him@pron%obj as@conj of@prep the@def_art deth@n,thei@pron%pl_nom ben@v%pt_pl adreden@v%ppl of@prep him@pron%obj as@conj of@prep the@def_art deth@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,608,,10,10,His wonyng was ful faire upon an heeth,His woning was ful faire upon an heeth,u Su S u S uS u S,u Su S u S uS u S,his@pron1%gen woninge@ger1 ben@v%pt_3 ful@adv faire@adv upon@prep a@indef_art heth@n,his@pron1%gen woninge@ger1 ben@v%pt_3 ful@adv faire@adv upon@prep a@indef_art heth@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,609,,10,10,With grene trees yshadwed was his place,With grene tres shadwed was his place,u Su S uSu S u S,u Su S uS u S uS,with@prep grene@adj tre@n%pl shadwen@v%ppl ben@v%pt_3 his@pron1%gen place@n,with@prep grene@adj tre@n%pl shadwen@v%ppl ben@v%pt_3 his@pron1%gen place@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,610,,10,10,He koude bettre than his lord purchace,He coude bettre than his lord purchace,u Su Su S u S uS,u Su Su S u S uS,he@pron1%nom connen@v%pt_3 bettre@adv%comp than@conj his@pron1%gen lord@n purchasen@v%inf,he@pron1%nom connen@v%pt_3 bettre@adv%comp than@conj his@pron1%gen lord@n purchasen@v%inf,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,611,,10,10,Ful riche he was astored pryvely,Ful riche he was astored prively,u S u S uSu SuS,u S u S uSu SuS,ful@adv riche@adv he@pron1%nom ben@v%pt_3 astoren@v%ppl privelie@adv,ful@adv riche@adv he@pron1%nom ben@v%pt_3 astoren@v%ppl privelie@adv,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,612,,10,10,His lord wel koude he plesen subtilly,His lord wel coude he plesen subtilly,u S u S u Su SuS,u S u S u Su SuS,his@pron1%gen lord@n wel@adv connen@v%pt_3 he@pron1%nom plesen@v%inf sotilli@adv,his@pron1%gen lord@n wel@adv connen@v%pt_3 he@pron1%nom plesen@v%inf sotilli@adv,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,613,,10,10,To yeve and lene hym of his owene good,To yeve and lene him of his owne good,u S u S u S u Su S,u Su S u S u S u S,to@part yeven@v%inf and@conj lenen@v3%inf him@pron%obj of@prep his@pron1%gen ouen@adj god@n2,to@part yeven@v%inf and@conj lenen@v3%inf him@pron%obj of@prep his@pron1%gen ouen@adj god@n2,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,614,,10,10,And have a thank and yet a cote and hood,And have a thank and yet a cote and hood,u S u S u S u S u S,u S u S u S u S u S,and@conj haven@v%inf a@indef_art thank@n and@conj yet@adv a@indef_art cote@n2 and@conj hod@n,and@conj haven@v%inf a@indef_art thank@n and@conj yet@adv a@indef_art cote@n2 and@conj hod@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,615,DIFF,10,10,In youthe he hadde lerned a good myster,In youthe he lerned hadde a good mister,u S u S uS u S uS,u S u Su S u S uS,in@prep youth@n he@pron1%nom haven@v%pt_3 lernen@v%ppl a@indef_art god@adj mister@n,in@prep youth@n he@pron1%nom lernen@v%ppl haven@v%pt_3 a@indef_art god@adj mister@n,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,616,,10,10,He was a wel good wrighte a carpenter,He was a wel good wrighte a carpenter,u S u S u S u SuS,u S u S u S u SuS,he@pron1%nom ben@v%pt_3 a@indef_art wel@adv god@adj wrighte@n a@indef_art carpenter@n,he@pron1%nom ben@v%pt_3 a@indef_art wel@adv god@adj wrighte@n a@indef_art carpenter@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,617,,10,10,This Reve sat upon a ful good stot,This Reve sat upon a ful good stot,u Su S uS u S u S,u Su S uS u S u S,this@gram_adj reve@n sitten@v%pt_3 upon@prep a@indef_art ful@adv god@adj stot@n,this@gram_adj reve@n sitten@v%pt_3 upon@prep a@indef_art ful@adv god@adj stot@n,
